source_pid	source_ptitle	target_pid	target_ptitle	mean_score
167398	Barack_Obama	249613	John_McCain	79.8
101122	Cervin	103687	Everest	79.75
40642	Léon_Trotski	1538698	Fiodor_Dostoïevski	79.4
135117	Daniel_Radcliffe	107821	Matt_Damon	78.5
90903	Gondor	77165	Nazgûl	77.8
1491	Islande	11958	Groenland	77.75
174501	William_Shatner	174505	George_Takei	77.75
976059	Shanghai_Sharks	150954	Suns_de_Phoenix	76.4
15624	Volga	161143	Dniepr	76.0
1258829	Union_américaine_pour_les_libertés_civiles	995055	National_Association_for_the_Advancement_of_Colored_People	76.0
3251283	Jane_Austen	1074	Edgar_Allan_Poe	75.5
2964345	Croix-Rouge_américaine	4024387	American_Heart_Association	75.5
7569	New_Jersey	153363	Université_de_Princeton	75.25
3268794	Musée_des_Beaux-Arts_de_Shanghai	17798	Shanghai	75.2
456401	Académie_royale_des_sciences_de_Suède	740050	Institut_indien_de_technologie	75.2
75669	Ivan_le_Terrible	2549	Russie	75.0
2498303	Lionel_Messi	1246521	Derek_Jeter	75.0
48493	Silvio_Berlusconi	32864	Ronald_Reagan	74.8
2160	Norvège	841	Danemark	74.5
123292	Heer_(Bundeswehr)	2936319	Armada_espagnole	74.5
1969142	Musée_Mikhaïl_Boulgakov	12322	Moscou	74.25
167398	Barack_Obama	98348	Hillary_Clinton	74.25
134625	Jésus-Christ	136758	Siddhartha_Gautama	74.2
96552	Ben_Affleck	424428	Rosario_Dawson	74.0
1085179	Hirohito	84433	Tokyo	73.6
25099	Jean-Sébastien_Bach	30272	Claude_Debussy	73.0
1510	Iran	864541	Université_de_Téhéran	72.2
8700	Singapour	4983	Laos	71.5
27101	Empire_ottoman	1574253	Turquie	71.2
108282	Mohamed_Ali	983124	World_Boxing_Organization	71.0
1941277	Ralph_Lauren	325844	Karl_Lagerfeld	70.5
1639	Jules_César	56641	Armée_romaine	69.75
2673416	Canada	11958	Groenland	69.75
56278	Sergueï_Rachmaninov	25099	Jean-Sébastien_Bach	69.25
42631	Qianlong	43386	Cao_Cao	69.2
2498303	Lionel_Messi	68615	Wayne_Gretzky	68.75
2498303	Lionel_Messi	4253863	Fédération_internationale_de_football_association	68.6
689648	National_Collegiate_Athletic_Association	3707211	Comité_olympique_des_États-Unis	68.6
14403	Pékin	39230	Yangzi_Jiang	68.25
2551	Royaume-Uni	486860	Collège_d'Eton	68.0
644833	Toshirō_Mifune	44	Akira_Kurosawa	67.8
46074	Achille	1186969	Athènes	67.75
42692	Vladimir_Ilitch_Lénine	63790	Bolcheviks	67.6
2159	Népal	2830	Soudan	67.5
111348	Shahrukh_Khan	151133	Fred_Astaire	67.4
98412	Arjuna	1508	Inde	67.4
851656	Sachin_Tendulkar	749224	Ken_Griffey_Jr.	67.0
38156	George_Harrison	58671	Liverpool	67.0
10246	Pays_de_Galles	4027244	Université_de_Cardiff	66.25
490	Burkina_Faso	2627	République_démocratique_du_Congo	65.8
20331	Allah_Rakha_Rahman	160030	John_Philip_Sousa	65.75
148269	Aeroflot	2026660	Air_Canada	65.75
4813	Kirghizistan	1574253	Turquie	65.2
1231	Guatemala	2656	République_dominicaine	65.0
3083	Ukraine	7740	Lituanie	65.0
623	Californie	7504	Hawaï	64.75
55461	Lyndon_B._Johnson	56302	John_Kerry	64.75
1009	Europe	162790	Manchester_United_Football_Club	64.75
32702	Woodrow_Wilson	2773353	Jimmy_Carter	64.5
2904698	Adele	2551	Royaume-Uni	64.5
1156955	Bell_hooks	56463	Ayn_Rand	64.5
36857	Musée_du_Louvre	54591	Musée_du_Prado	64.25
54315	Julia_Roberts	4234975	Lady_Gaga	64.0
12309	Abraham_Lincoln	676806	Napoléon_Ier	64.0
15797	Winston_Churchill	55461	Lyndon_B._Johnson	63.4
5002123	David_Sedaris	12554	Buster_Keaton	63.4
2981749	Administration_de_la_sécurité_sociale	3695232	Small_Business_Administration	63.0
2442293	Algérie	1095	France	63.0
7740	Lituanie	3608791	Kosovo	62.75
814164	Faculté_de_droit_de_Harvard	273691	London_School_of_Economics	62.25
36386	Marilyn_Monroe	1890206	Brad_Pitt	62.25
3173	Vladimir_Poutine	207603	Métro_de_Moscou	62.2
1510	Iran	23	Afghanistan	62.0
41183	Michel-Ange	6130480	Église_catholique	61.8
245068	Château_de_Himeji	1593	Japon	61.75
52662	Cléopâtre_VII	19273	Ramsès_II	61.75
359052	Richard_Pryor	70535	Cary_Grant	61.6
1046739	New_York_City_Ballet	892943	Orchestre_symphonique_de_Londres	61.4
151133	Fred_Astaire	1134530	Carol_Channing	61.25
16691	Porto_Rico	1377936	États-Unis	61.25
35545	Tony_Blair	979204	John_Fitzgerald_Kennedy	60.75
12322	Moscou	15624	Volga	60.5
107622	Ferdinand_VII	1695094	Forces_armées_espagnoles	60.25
111348	Shahrukh_Khan	806410	Abhishek_Bachchan	60.0
774780	Force_aérienne_royale_australienne	939165	Marine_russe	59.8
1295132	Cuba	1134	Floride	59.75
25338	Le_Caire	84433	Tokyo	59.75
2253	Oscar_Wilde	522282	Maya_Angelou	59.75
90052	Grand_Canyon	164214	Colorado_(fleuve)	59.5
1492	Italie	6370034	Vatican_(colline)	59.4
43413	Zhang_Ziyi	14403	Pékin	59.2
1690786	William_Shakespeare	1074	Edgar_Allan_Poe	59.0
16733	Roi_Arthur	4925	Angleterre	58.75
111348	Shahrukh_Khan	6884	Bombay	58.75
851656	Sachin_Tendulkar	1508	Inde	58.25
40162	Séoul	271261	Samsung_Electronics	57.5
547522	James_Earl_Jones	90935	Angelina_Jolie	57.5
4924	Londres	1681064	Parti_communiste_de_Grande-Bretagne	57.0
3834793	BBC_Worldwide	135357	Condé_Nast_Publications	56.8
68051	Université_Harvard	704459	Institut_indien_de_technologie_de_Delhi	56.0
138031	Gene_Kelly	3122332	American_Ballet_Theatre	56.0
1168998	Association_des_correspondants_de_la_Maison-Blanche	135357	Condé_Nast_Publications	55.75
12564	Munich	15829	Danube	55.25
1538698	Fiodor_Dostoïevski	830693	Dean_Koontz	54.75
40642	Léon_Trotski	15606	Oliver_Cromwell	54.4
1236	Ghana	1095	France	54.0
54591	Musée_du_Prado	5211	Barcelone	53.6
41374	Jimi_Hendrix	160030	John_Philip_Sousa	52.6
70535	Cary_Grant	174501	William_Shatner	52.5
37370	Zinédine_Zidane	2947004	Paris_Saint-Germain_Football_Club	52.5
2551	Royaume-Uni	6343	Éthiopie	52.25
101533	Congo_(fleuve)	4984	Nigeria	51.0
774780	Force_aérienne_royale_australienne	2492087	Cayman_Airways	50.75
262360	Armée_de_terre_italienne	47769	Alfa_Romeo	50.5
15797	Winston_Churchill	3834793	BBC_Worldwide	50.4
1639	Jules_César	1492	Italie	50.25
2551	Royaume-Uni	494	Barbade	50.25
56302	John_Kerry	94213	Dick_Cheney	50.0
3324146	Rome	4177723	Etna	50.0
590241	Jeremy_Clarkson	3834793	BBC_Worldwide	49.8
14404	Canton_(Chine)	927499	Lagos	49.8
243335	Gordon_Brown	55461	Lyndon_B._Johnson	49.6
1024085	Oxfam_International	2964345	Croix-Rouge_américaine	49.5
44357	Anton_Tchekhov	2253	Oscar_Wilde	49.4
286843	Rosa_Parks	995055	National_Association_for_the_Advancement_of_Colored_People	49.4
1639	Jules_César	74291	Néfertiti	49.25
9492	Delhi	755879	Organisation_indienne_pour_la_recherche_spatiale	49.0
6884	Bombay	8700	Singapour	48.6
953922	Ulysse	56462	Mont_Olympe	48.5
15625	Frank_Zappa	444169	The_Mothers_of_Invention	48.25
6343	Éthiopie	27101	Empire_ottoman	48.25
3742055	Cornell_University_Press	4068031	Université_du_Massachusetts_à_Amherst	48.2
41374	Jimi_Hendrix	649600	George_Carlin	47.75
4925	Angleterre	34392	Amnesty_International	47.75
57821	Château_de_Versailles	42894	Cité_interdite	47.0
3707211	Comité_olympique_des_États-Unis	983124	World_Boxing_Organization	46.5
2719	Suisse	32182	Forum_économique_mondial	46.25
15766	Karl_Marx	2020347	Parti_des_travailleurs_du_Kurdistan	45.6
6113832	Musée_hongrois_des_sciences_naturelles	36529	Budapest	44.8
27101	Empire_ottoman	2549	Russie	44.75
15353	Nelson_Mandela	105028	Congrès_national_africain	44.0
15494	Empire_moghol	1510	Iran	43.5
15890	Ludwig_van_Beethoven	7221	Berlin	43.5
63334	Cirque_du_Soleil	1046739	New_York_City_Ballet	43.5
124387	Catherine_II	251146	Oda_Nobunaga	43.0
42966	Oural	1176333	Rivière_des_Perles	42.2
1639	Jules_César	29502	Sophocle	42.0
4137390	Glenn_Beck	119582	National_Rifle_Association	42.0
6878	Tallinn	12322	Moscou	42.0
111348	Shahrukh_Khan	43281	New_Line_Cinema	41.6
103687	Everest	132849	Grand_Teton	41.0
4486237	IBM	84182	Monsanto	40.8
42631	Qianlong	10775	Philippe_II_(roi_d'Espagne)	40.4
3588681	Calcutta	27816	Édimbourg	40.2
1102	Fidji	3006	Tunisie	40.2
3695232	Small_Business_Administration	671146	Parti_libertarien	39.25
2549	Russie	3161	Varsovie	38.5
485	Belize	2324	Portugal	38.0
12140	Tennessee_Williams	746078	Doris_Day	37.75
84182	Monsanto	291682	Dupont_ou_Dupond	37.25
12309	Abraham_Lincoln	4726074	Rand_Paul	37.25
26172	Agence_internationale_de_l'énergie_atomique	525	Conseil_de_sécurité_des_Nations_unies	36.8
12564	Munich	1016864	Université_de_Leipzig	36.25
1367	Hongrie	23	Afghanistan	36.0
112603	New_York_Mercantile_Exchange	2088022	Banque_populaire_de_Chine	35.5
8558	J._R._R._Tolkien	32106	Stan_Lee	35.4
151133	Fred_Astaire	465082	Ballets_russes	35.2
40355	Sparte	304000	Musées_du_Vatican	35.2
54491	Karachi	15739	Kiev	34.75
25338	Le_Caire	470872	Irak	34.6
42692	Vladimir_Ilitch_Lénine	148269	Aeroflot	34.2
75669	Ivan_le_Terrible	4992	Ouzbékistan	33.8
15624	Volga	105135	Armée_Rouge	33.6
14404	Canton_(Chine)	2088022	Banque_populaire_de_Chine	33.5
136758	Siddhartha_Gautama	3924793	Bangkok	33.4
42966	Oural	15624	Volga	33.25
23374	John_Lennon	111348	Shahrukh_Khan	33.25
3707211	Comité_olympique_des_États-Unis	96771	Raptors_de_Toronto	33.2
1355526	Charles_Dickens	63075	Luciano_Pavarotti	33.0
44784	Elvis_Presley	111009	Bruce_Willis	33.0
4739057	Taylor_Swift	444169	The_Mothers_of_Invention	32.25
2253	Oscar_Wilde	2551	Royaume-Uni	31.5
29842	Columbus_(Ohio)	10246	Pays_de_Galles	31.4
2010	Madrid	47769	Alfa_Romeo	31.2
235404	Kremlin_de_Moscou	27101	Empire_ottoman	31.2
6163864	Université_du_Pendjab_(Lahore)	13869127	Armée_de_terre_indienne	31.0
1011165	Ban_Ki-moon	47260	Fonds_des_Nations_unies_pour_l'enfance	31.0
35439	National_Security_Agency	123292	Heer_(Bundeswehr)	30.4
15038	Organisation_mondiale_du_commerce	560011	Département_de_la_Sécurité_intérieure_des_États-Unis	30.2
5537	Amérique_du_Nord	4874552	ConAgra_Foods	30.0
7078411	Federal_Highway_Administration	4038126	Habitat_for_Humanity_International	30.0
4094483	Suède	36694	Istanbul	29.6
36857	Musée_du_Louvre	1016864	Université_de_Leipzig	29.0
14403	Pékin	36759	Comité_international_olympique	29.0
1299408	Bill_Gates	3981141	Tumblr	28.8
525	Conseil_de_sécurité_des_Nations_unies	32182	Forum_économique_mondial	28.6
150954	Suns_de_Phoenix	983124	World_Boxing_Organization	28.4
25099	Jean-Sébastien_Bach	15839	Vienne_(Autriche)	28.25
46788	Miles_Davis	82038	Frank_Gehry	28.2
1348749	Dale_Earnhardt_Jr.	62870	Lamborghini	28.2
42631	Qianlong	52662	Cléopâtre_VII	27.75
58962	Ferrari_(entreprise)	2018928	FC_Barcelone_(football)	27.75
15038	Organisation_mondiale_du_commerce	273691	London_School_of_Economics	27.75
235404	Kremlin_de_Moscou	1168998	Association_des_correspondants_de_la_Maison-Blanche	27.4
2160	Norvège	4924	Londres	27.0
4137390	Glenn_Beck	249613	John_McCain	27.0
3710296	McDonald's	4486237	IBM	26.75
1538698	Fiodor_Dostoïevski	15839	Vienne_(Autriche)	26.6
62528	Bayern_Munich	2987016	Université_technique_de_Munich	26.6
1695094	Forces_armées_espagnoles	560011	Département_de_la_Sécurité_intérieure_des_États-Unis	26.4
359052	Richard_Pryor	175419	Tupac_Shakur	26.25
235404	Kremlin_de_Moscou	36759	Comité_international_olympique	26.25
4752661	Noam_Chomsky	15804	Alcoa	26.0
221145	Antonio_Banderas	2018928	FC_Barcelone_(football)	25.8
36857	Musée_du_Louvre	2947004	Paris_Saint-Germain_Football_Club	25.75
872235	Australie	1713	Luxembourg	25.75
15797	Winston_Churchill	15829	Danube	25.75
12309	Abraham_Lincoln	1258829	Union_américaine_pour_les_libertés_civiles	25.6
56463	Ayn_Rand	32476	Joseph_Staline	25.6
1377936	États-Unis	437350	Goldman_Sachs	25.6
71300	Nicolas_II	12399	Franklin_Delano_Roosevelt	25.4
167398	Barack_Obama	525	Conseil_de_sécurité_des_Nations_unies	24.6
167398	Barack_Obama	1871707	National_Endowment_for_the_Arts	24.6
681159	Paris	14404	Canton_(Chine)	24.5
59399	Tamise	704420	Université_Carnegie-Mellon	24.0
98412	Arjuna	54491	Karachi	24.0
43386	Cao_Cao	4924	Londres	24.0
3122332	American_Ballet_Theatre	689648	National_Collegiate_Athletic_Association	23.8
2253	Oscar_Wilde	681159	Paris	23.6
572591	James_Patterson	2697608	Chicago_Police_Department	23.25
94213	Dick_Cheney	1510	Iran	23.0
35545	Tony_Blair	36857	Musée_du_Louvre	23.0
572591	James_Patterson	2673416	Canada	22.75
680078	George_W._Bush	3707211	Comité_olympique_des_États-Unis	22.75
927546	Hezbollah	1945695	Université_de_Hambourg	22.6
51590	British_Airways	75960	Université_d'Oxford	22.5
2551	Royaume-Uni	2947004	Paris_Saint-Germain_Football_Club	22.5
5289530	AmeriCorps	10061818	Child_Protective_Services	22.25
6713093	Narendra_Modi	755879	Organisation_indienne_pour_la_recherche_spatiale	22.25
22301	Euphrate	1362179	Mexico	22.2
7134	Martin_Luther_King	7856	Albert_Einstein	21.75
7221	Berlin	1216738	Banque_centrale_européenne	21.75
15839	Vienne_(Autriche)	62870	Lamborghini	21.75
36529	Budapest	17798	Shanghai	21.25
7740	Lituanie	2680318	Force_aérienne_royale_néo-zélandaise	21.0
101534	Tiger_Woods	295478	Fédération_des_États-Unis_de_soccer	21.0
36529	Budapest	204167	Académie_roumaine	21.0
62528	Bayern_Munich	123292	Heer_(Bundeswehr)	21.0
32182	Forum_économique_mondial	1681064	Parti_communiste_de_Grande-Bretagne	21.0
20331	Allah_Rakha_Rahman	3588681	Calcutta	20.8
1186969	Athènes	3707211	Comité_olympique_des_États-Unis	20.6
4515420	Dilma_Rousseff	1416234	Colombie	20.6
253916	Mont_Ararat	6130480	Église_catholique	20.25
298724	Colin_Firth	2904698	Adele	20.25
4996	Corée_du_Nord	4543748	Philippines	19.75
14398	Himalaya	3028510	Antarctique	19.75
2549	Russie	35439	National_Security_Agency	19.6
1377936	États-Unis	42894	Cité_interdite	19.6
1537404	Vésuve	17798	Shanghai	19.5
510732	David_Cameron	739200	Bourse_de_Londres	19.5
12322	Moscou	123292	Heer_(Bundeswehr)	19.25
983124	World_Boxing_Organization	774780	Force_aérienne_royale_australienne	19.25
11388152	Orchestre_Boston_Pops	4068031	Université_du_Massachusetts_à_Amherst	19.0
101533	Congo_(fleuve)	382665	Mont_Kenya	18.8
23012	J._K._Rowling	7856	Albert_Einstein	18.4
10853	Chine	3707211	Comité_olympique_des_États-Unis	18.25
1299408	Bill_Gates	23012	J._K._Rowling	18.0
15038	Organisation_mondiale_du_commerce	1968477	LinkedIn	18.0
1690786	William_Shakespeare	27816	Édimbourg	18.0
525	Conseil_de_sécurité_des_Nations_unies	61482	Electronic_Frontier_Foundation	17.6
23012	J._K._Rowling	16733	Roi_Arthur	17.6
50915	Michael_Jordan	955603	Mariners_de_Seattle	17.5
1690786	William_Shakespeare	892943	Orchestre_symphonique_de_Londres	17.5
233361	Warren_Buffett	1185	Fonds_monétaire_international	17.0
1574253	Turquie	822588	Conseil_des_droits_de_l'homme_des_Nations_unies	17.0
107821	Matt_Damon	1871707	National_Endowment_for_the_Arts	17.0
61482	Electronic_Frontier_Foundation	1249	Google	16.8
1491	Islande	525	Conseil_de_sécurité_des_Nations_unies	16.75
2192	Nil	2442293	Algérie	16.5
94213	Dick_Cheney	7078411	Federal_Highway_Administration	16.5
37832	Aishwarya_Rai	955603	Mariners_de_Seattle	16.5
3834793	BBC_Worldwide	249984	Leicester_City_Football_Club	16.5
31154	Université_de_Cambridge	3947896	Arsenal_Football_Club	16.2
1295132	Cuba	5027925	Monts_Yandang	16.0
64415	François_d'Assise	34392	Amnesty_International	16.0
24887	Johannes_Brahms	63947	Bruce_Springsteen	16.0
68615	Wayne_Gretzky	955603	Mariners_de_Seattle	15.75
48493	Silvio_Berlusconi	110	Amérique_du_Sud	15.6
43953	Boeing	1249	Google	15.5
40162	Séoul	4072	Érythrée	15.5
2551	Royaume-Uni	508846	Mont_Sinaï	15.4
1454221	Kevin_Durant	58665	Charlize_Theron	15.4
29502	Sophocle	36857	Musée_du_Louvre	15.25
78164	Tigre_(fleuve)	1256034	Département_de_l'Agriculture_des_États-Unis	15.25
245816	Trinity_College_(Dublin)	739200	Bourse_de_Londres	15.0
46194	Bob_Dylan	1786	Los_Angeles	15.0
74291	Néfertiti	1011165	Ban_Ki-moon	14.8
2331	Pérou	14398	Himalaya	14.75
2179	New_York	739200	Bourse_de_Londres	14.75
523187	Mark_Rothko	126170	Lufthansa	14.75
245068	Château_de_Himeji	90903	Gondor	14.75
4726074	Rand_Paul	1462918	Montagnes_Catskill	14.5
59399	Tamise	154517	Manchester_City_Football_Club	14.5
4749065	Mozambique	253997	Université_d'État_de_Moscou	14.4
56302	John_Kerry	38156	George_Harrison	14.4
59399	Tamise	3834793	BBC_Worldwide	14.25
55371	Martin_Van_Buren	3747477	Élisabeth_II	14.25
2673416	Canada	51590	British_Airways	14.2
50840	Œdipe	85375	Kim_Jong-il	14.2
2897	Stephen_King	1714478	Target_Corporation	14.0
15793	Bill_Clinton	1362179	Mexico	14.0
68051	Université_Harvard	437350	Goldman_Sachs	13.75
680078	George_W._Bush	114641	Université_Yale	13.6
2673416	Canada	15038	Organisation_mondiale_du_commerce	13.4
85375	Kim_Jong-il	479137	Université_Tsinghua	13.25
15766	Karl_Marx	245068	Château_de_Himeji	13.25
50840	Œdipe	40355	Sparte	13.2
23012	J._K._Rowling	15625	Frank_Zappa	12.8
229298	Gary_Oldman	1786	Los_Angeles	12.8
3747477	Élisabeth_II	1168998	Association_des_correspondants_de_la_Maison-Blanche	12.8
382665	Mont_Kenya	927499	Lagos	12.8
251146	Oda_Nobunaga	245068	Château_de_Himeji	12.8
15797	Winston_Churchill	2159	Népal	12.6
689648	National_Collegiate_Athletic_Association	3533799	National_Labor_Relations_Board	12.6
147642	Emirates	2936319	Armada_espagnole	12.6
689648	National_Collegiate_Athletic_Association	5447448	Université_de_Delhi	12.5
1941277	Ralph_Lauren	6996	Dalaï-lama	12.25
17104	Queen_Latifah	3981141	Tumblr	12.25
46194	Bob_Dylan	35545	Tony_Blair	12.25
26172	Agence_internationale_de_l'énergie_atomique	864541	Université_de_Téhéran	12.25
70535	Cary_Grant	2179	New_York	12.25
304000	Musées_du_Vatican	1574253	Turquie	12.25
84433	Tokyo	164214	Colorado_(fleuve)	12.0
680078	George_W._Bush	8650	Panama	12.0
2498303	Lionel_Messi	10775	Philippe_II_(roi_d'Espagne)	12.0
2452440	Virgin_Media	75960	Université_d'Oxford	12.0
3160997	Jakarta	398	Brésil	11.8
5386	John_Steinbeck	37370	Zinédine_Zidane	11.8
43413	Zhang_Ziyi	68424	Universal_Pictures	11.75
1348749	Dale_Earnhardt_Jr.	5537	Amérique_du_Nord	11.75
23557	Bogota	342417	Drug_Enforcement_Administration	11.75
103722	United_States_Marine_Corps	15804	Alcoa	11.75
1024085	Oxfam_International	181814	Université_de_Toronto	11.6
101047	Dizzy_Gillespie	98348	Hillary_Clinton	11.5
15890	Ludwig_van_Beethoven	1492	Italie	11.5
30272	Claude_Debussy	4925	Angleterre	11.4
74291	Néfertiti	9395	Syrie	11.25
105681	RZA	11388152	Orchestre_Boston_Pops	11.25
48493	Silvio_Berlusconi	109394	Département_d'État_des_États-Unis	11.25
988359	Danielle_Steel	1348749	Dale_Earnhardt_Jr.	11.2
2324	Portugal	6766	Agence_spatiale_européenne	11.0
67519	Ernest_Hemingway	8666	Mali	11.0
76503	Thurgood_Marshall	2498303	Lionel_Messi	11.0
2178	Nouvelle-Zélande	126170	Lufthansa	10.8
35545	Tony_Blair	8650	Panama	10.8
398	Brésil	2018928	FC_Barcelone_(football)	10.75
9492	Delhi	112603	New_York_Mercantile_Exchange	10.5
3747477	Élisabeth_II	3028510	Antarctique	10.5
3028510	Antarctique	198884	Environmental_Protection_Agency	10.5
167398	Barack_Obama	1009	Europe	10.5
248393	PayPal	273691	London_School_of_Economics	10.4
325844	Karl_Lagerfeld	128452	Lord_Byron	10.4
40408	Victoria_(reine)	681159	Paris	10.25
1639	Jules_César	15	Autriche	10.25
1943810	Stone_Cold_Steve_Austin	154517	Manchester_City_Football_Club	10.2
5577	Bram_Stoker	681159	Paris	10.0
47769	Alfa_Romeo	2018928	FC_Barcelone_(football)	9.8
48493	Silvio_Berlusconi	65006	Cour_européenne_des_droits_de_l'homme	9.8
6766	Agence_spatiale_européenne	3742055	Cornell_University_Press	9.75
4038126	Habitat_for_Humanity_International	2383760	Qualcomm	9.75
15793	Bill_Clinton	3695232	Small_Business_Administration	9.75
9463	Moldavie	3540853	Colts_d'Indianapolis	9.5
14698	Henri_VIII	774780	Force_aérienne_royale_australienne	9.4
2773353	Jimmy_Carter	235404	Kremlin_de_Moscou	9.4
2673416	Canada	1258829	Union_américaine_pour_les_libertés_civiles	9.25
2773353	Jimmy_Carter	3695232	Small_Business_Administration	9.0
7221	Berlin	445340	Université_d'Oslo	9.0
40162	Séoul	508846	Mont_Sinaï	9.0
71300	Nicolas_II	4988	Tadjikistan	9.0
3251283	Jane_Austen	51590	British_Airways	8.8
6996	Dalaï-lama	12140	Tennessee_Williams	8.75
71300	Nicolas_II	1074	Edgar_Allan_Poe	8.6
1786	Los_Angeles	689648	National_Collegiate_Athletic_Association	8.5
7810	Richard_Feynman	864541	Université_de_Téhéran	8.4
519975	David_Tennant	897664	Royal_Shakespeare_Company	8.25
72907	Maurétanie	572150	Cardinals_de_Saint-Louis	8.25
76503	Thurgood_Marshall	198884	Environmental_Protection_Agency	8.2
110	Amérique_du_Sud	1695094	Forces_armées_espagnoles	8.2
128452	Lord_Byron	108282	Mohamed_Ali	8.2
291682	Dupont_ou_Dupond	7234578	Miller_Brewing_Company	8.0
15839	Vienne_(Autriche)	123292	Heer_(Bundeswehr)	8.0
872235	Australie	57821	Château_de_Versailles	8.0
8663	Sierra_Leone	542534	Université_de_Glasgow	8.0
1537404	Vésuve	4996	Corée_du_Nord	7.8
1156955	Bell_hooks	1871707	National_Endowment_for_the_Arts	7.75
158355	Angela_Merkel	1377936	États-Unis	7.75
40162	Séoul	36857	Musée_du_Louvre	7.7
1786	Los_Angeles	1176333	Rivière_des_Perles	7.6
41374	Jimi_Hendrix	90935	Angelina_Jolie	7.5
722798	Mayo_Clinic	3710296	McDonald's	7.5
75669	Ivan_le_Terrible	649600	George_Carlin	7.4
2093027	Montagnes_Blue_Ridge	400469	Chelsea_Football_Club	7.25
4177723	Etna	47769	Alfa_Romeo	7.25
3324146	Rome	97668	Mercedes-Benz	7.25
245068	Château_de_Himeji	22301	Euphrate	7.25
3710296	McDonald's	609170	Dow_Chemical	7.0
800	Cable_News_Network	26172	Agence_internationale_de_l'énergie_atomique	7.0
2915435	Force_aérienne_indienne	1046739	New_York_City_Ballet	6.8
122068	Nikolaï_Rimski-Korsakov	2981749	Administration_de_la_sécurité_sociale	6.8
46788	Miles_Davis	7793	Mississippi_(fleuve)	6.8
1362179	Mexico	2936319	Armada_espagnole	6.8
774274	Stephen_Colbert	198884	Environmental_Protection_Agency	6.75
4739057	Taylor_Swift	3252248	Facebook	6.75
522287	Martha_Stewart	136758	Siddhartha_Gautama	6.75
1299408	Bill_Gates	609170	Dow_Chemical	6.6
2093027	Montagnes_Blue_Ridge	800	Cable_News_Network	6.4
676806	Napoléon_Ier	2656	République_dominicaine	6.2
181	Afrique	262360	Armée_de_terre_italienne	6.0
4177723	Etna	3533799	National_Labor_Relations_Board	6.0
5027925	Monts_Yandang	252140	Armée_populaire_de_libération	6.0
229298	Gary_Oldman	1360702	Djalâl_ad-Dîn_Rûmî	6.0
988359	Danielle_Steel	7740	Lituanie	6.0
14403	Pékin	65006	Cour_européenne_des_droits_de_l'homme	6.0
190038	Tom_Brady	42894	Cité_interdite	5.8
5289530	AmeriCorps	542534	Université_de_Glasgow	5.8
4024387	American_Heart_Association	1249	Google	5.8
1256034	Département_de_l'Agriculture_des_États-Unis	11388152	Orchestre_Boston_Pops	5.8
6882	New_Delhi	4986	Liberia	5.75
12309	Abraham_Lincoln	159	Asie	5.75
85375	Kim_Jong-il	36759	Comité_international_olympique	5.75
