source_pid	source_ptitle	target_pid	target_ptitle	mean_score
3875	Moskwa	15726	Wołga	86.8333
135197	Brad_Pitt	193691	Leonardo_DiCaprio	86.8
45305	John_Kerry	87565	Dick_Cheney	86.6
1124	Dania	44854	Europa	86.5
31732	Ferrari	33577	Lamborghini	86.25
314774	Ferdynand_VII	470660	Siły_Zbrojne_Hiszpanii	86.0
1497284	Sachin_Tendulkar	10796	Indie	86.0
18737	William_Shakespeare	35462	Edgar_Allan_Poe	86.0
1833	Gajusz_Juliusz_Cezar	44915	Włochy	85.8333
8887	Karl_Marx	2620	Józef_Stalin	85.75
1333749	Adele	6647	Wielka_Brytania	85.6667
63083	Nelson_Mandela	71130	Afrykański_Kongres_Narodowy	85.6
64075	Siergiej_Rachmaninow	2703	Johann_Sebastian_Bach	85.1667
43499	Europejska_Agencja_Kosmiczna	1568502	Indyjska_Organizacja_Badań_Kosmicznych	84.8333
9578	Seul	614679	Samsung_Electronics	84.8333
192174	William_Shatner	549835	George_Takei	84.1667
4807400	Condé_Nast_Publications	1395984	Virgin_Media	84.0
132793	Wielki_Kanion_Kolorado	275925	Kolorado_(rzeka)	83.4
42961	Góry_Skaliste	50169	Himalaje	82.2
94255	Rosa_Parks	503397	Krajowe_Stowarzyszenie_na_rzecz_Popierania_Ludności_Kolorowej	81.6
22590	George_Harrison	26259	Liverpool	80.8
190925	Aerofłot	445564	Air_Canada	80.8
177922	Cirque_du_Soleil	1624563	New_York_City_Ballet	80.5
3318582	Gondor	118030	Upiory_Pierścienia	80.4
72957	Zhang_Ziyi	24083	Pekin	80.0
84176	University_of_Toronto	548212	Uniwersytet_Kalifornijski_w_Berkeley	79.5
59556	British_Airways	190925	Aerofłot	79.4
978469	Cary_Grant	192174	William_Shatner	79.3333
1632687	Qianlong	1524656	Cao_Cao	79.2
4294775	Harvard_Law_School	96051	London_School_of_Economics	78.8333
35653	Rada_Bezpieczeństwa_Organizacji_Narodów_Zjednoczonych	33411	Światowe_Forum_Ekonomiczne	78.75
312898	Shah_Rukh_Khan	341054	Abhishek_Bachchan	78.6667
11088	Dunaj	11187	Tamiza	78.6
62818	Charlize_Theron	610017	Screen_Actors_Guild	78.5
4028	Norwegia	1124	Dania	77.6667
15726	Wołga	14606	Nil	77.2
77666	Toshirō_Mifune	77375	Akira_Kurosawa	76.8333
85113	Portoryko	14937	Kuba	76.5
196533	Matterhorn	3839	Mount_Everest	76.5
74269	Jane_Austen	35462	Edgar_Allan_Poe	76.4
85113	Portoryko	5603	Stany_Zjednoczone	76.3333
2481	Jezus_Chrystus	188180	Budda_Siakjamuni	76.25
14937	Kuba	1567	Floryda	76.0
312898	Shah_Rukh_Khan	42609	Mumbaj	76.0
22315	Lew_Trocki	644382	Fiodor_Dostojewski	75.75
4866005	Galeria_Nowoczesna_w_Zagrzebiu	7123	Zagrzeb	75.75
84303	FC_Barcelona	544346	FC_Seoul	75.5
2318	Islandia	47418	Grenlandia	74.8333
11138	Odyseusz	47564	Olimp	74.8333
9782	Martin_Luther_King	94255	Rosa_Parks	74.5
117695	Daniel_Radcliffe	334904	Matt_Damon	74.25
6771	Włodzimierz_Lenin	70528	Bolszewicy	74.2
37202	Władimir_Putin	662590	Metro_w_Moskwie	74.0
3165859	Narendra_Modi	1568502	Indyjska_Organizacja_Badań_Kosmicznych	74.0
51638	Burkina_Faso	73981	Demokratyczna_Republika_Konga	73.8333
204467	Muhammad_Ali_(amerykański_bokser)	284432	World_Boxing_Organization	73.3333
1653405	Dinamo_Woroneż	484287	Leicester_City_F.C.	72.6667
5532	Szwajcaria	33411	Światowe_Forum_Ekonomiczne	72.5
268711	Międzynarodowa_Agencja_Energii_Atomowej	35653	Rada_Bezpieczeństwa_Organizacji_Narodów_Zjednoczonych	71.5
45272	Rosja	1653405	Dinamo_Woroneż	70.75
4222	Oscar_Wilde	102971	Maya_Angelou	70.0
6647	Wielka_Brytania	467883	Eton_College	70.0
1266202	BBC_Worldwide	4807400	Condé_Nast_Publications	69.5
2500165	American_Civil_Liberties_Union	503397	Krajowe_Stowarzyszenie_na_rzecz_Popierania_Ludności_Kolorowej	69.4
5240	Rzym	632372	Etna	69.2
57785	Delhi	1568502	Indyjska_Organizacja_Badań_Kosmicznych	69.1667
6765	Walia	4926208	Cardiff_University	69.0
4146490	Dale_Earnhardt_Jr.	100	Ameryka_Północna	68.8333
57015	Bill_Clinton	703944	Gordon_Brown	68.8
28817	Bayern_Monachium	425674	Uniwersytet_Techniczny_w_Monachium	68.5
18240	Kalifornia	2103	Hawaje	67.8333
74542	Kirgistan	6152	Turcja	67.75
510326	Royal_Australian_Air_Force	1540712	Rosyjska_marynarka_wojenna	67.5
55511	Światowa_Organizacja_Handlu	96051	London_School_of_Economics	67.5
44854	Europa	73027	Manchester_United_F.C.	67.5
87188	Mount_St._Helens	88466	Wezuwiusz	67.4
17496	Iran	44827	Afganistan	66.8
32335	Monsanto	365579	Dupont	66.8
44877	Litwa	117980	Kosowo	66.75
67759	Fred_Astaire	1284064	Carol_Channing	66.3333
9360	Kair	10005	Tokio	66.0
4423	Oxfam	1935373	Amerykański_Czerwony_Krzyż	65.1667
118284	Nobunaga_Oda	405603	Zamek_Himeji	65.0
9259	Algieria	44855	Francja	64.0
72846	Ben_Affleck	938278	Rosario_Dawson	63.75
12380	Edyp	4372822	Sparta_(polis)	63.4
9295	Budapeszt	553499	Academia_Română	63.25
55511	Światowa_Organizacja_Handlu	84276	Departament_Bezpieczeństwa_Krajowego_Stanów_Zjednoczonych	63.0
18658	Prado	9280	Barcelona	62.4
71323	Belize	4555	Portugalia	62.0
5603	Stany_Zjednoczone	1036568	Goldman_Sachs	61.75
6649	Węgry	44827	Afganistan	61.0
40514	Kanton_(Chiny)	1095194	Bank_Ludowy_Chin	61.0
1624563	New_York_City_Ballet	1285886	London_Symphony_Orchestra	60.8333
17555	Marilyn_Monroe	135197	Brad_Pitt	60.5
3489	Ludwig_van_Beethoven	551	Berlin	60.5
1612346	Bell_hooks	71152	Ayn_Rand	60.3333
100	Ameryka_Północna	5020845	Conagra_Brands	59.8
1497284	Sachin_Tendulkar	2789529	Ken_Griffey_Jr.	59.75
14088	Abraham_Lincoln	4191	Napoleon_Bonaparte	59.75
24083	Pekin	40507	Jangcy	59.6667
102971	Maya_Angelou	1612346	Bell_hooks	59.5
3009299	Heer	2490179	Armada_Española	59.3333
644382	Fiodor_Dostojewski	131928	Dean_Koontz	59.2
2703	Johann_Sebastian_Bach	6780	Wiedeń	59.2
9576	Monachium	1057562	Uniwersytet_w_Lipsku	59.2
72333	Julia_Roberts	1430998	Lady_Gaga	58.6667
1758	Gwatemala	1306	Dominikana	58.5
127527	Zinédine_Zidane	201119	Paris_Saint-Germain_F.C.	58.4
45272	Rosja	6605	Warszawa	57.8333
41328	Wielcy_Mogołowie	17496	Iran	57.75
551	Berlin	1378	Europejski_Bank_Centralny	57.6667
427410	David_Cameron	191080	London_Stock_Exchange	57.5
688277	Barack_Obama	35653	Rada_Bezpieczeństwa_Organizacji_Narodów_Zjednoczonych	57.5
2552	J.R.R._Tolkien	1332042	Stan_Lee	57.4
666776	Ban_Ki-moon	18724	Fundusz_Narodów_Zjednoczonych_na_rzecz_Dzieci	57.4
34135	Edynburg	43499	Europejska_Agencja_Kosmiczna	57.25
4423	Oxfam	46161	Habitat_for_Humanity	56.6667
6423	Ukraina	44877	Litwa	56.6
45826	Silvio_Berlusconi	28466	Ronald_Reagan	56.0
254945	Lionel_Messi	2381321	Derek_Jeter	55.75
4675325	University_of_the_Punjab	2736258	Indian_Army	55.3333
314954	Richard_Pryor	65650	Tupac_Shakur	54.75
27096	Singapur	40511	Laos	54.3333
345350	Colin_Firth	1333749	Adele	54.25
9295	Budapeszt	24136	Szanghaj	54.25
314954	Richard_Pryor	978469	Cary_Grant	54.0
2471677	Hammurapi_I	2481	Jezus_Chrystus	54.0
334866	Aishwarya_Rai	610017	Screen_Actors_Guild	54.0
72239	Lyndon_B._Johnson	45305	John_Kerry	53.8333
63052	Anton_Czechow	4222	Oscar_Wilde	53.8
700279	James_Earl_Jones	117785	Angelina_Jolie	53.8
4028	Norwegia	3342	Londyn	53.5
87527	Imperium_Osmańskie	45272	Rosja	53.4
1749	George_W._Bush	87363	Uniwersytet_Yale	53.4
58590	Kim_Dzong_Il	63027	Hirohito	52.4
254945	Lionel_Messi	255486	Wayne_Gretzky	52.2
25196	Jimi_Hendrix	1647119	John_Sousa	51.8333
46535	Michał_Anioł	1762343	Kościół_katolicki	51.1667
9576	Monachium	11088	Dunaj	51.0
109179	Nowe_Delhi	38121	Liberia	50.6667
82423	Kongo_(rzeka)	42763	Nigeria	50.5
14606	Nil	9259	Algieria	50.2
28817	Bayern_Monachium	3009299	Heer	50.2
4633755	David_Sedaris	229161	Buster_Keaton	49.8333
8887	Karl_Marx	545689	Partia_Pracujących_Kurdystanu	49.75
67975	Luwr	18658	Prado	49.75
67759	Fred_Astaire	604540	Ballets_Russes	49.6667
2703	Johann_Sebastian_Bach	20024	Claude_Debussy	49.4
5603	Stany_Zjednoczone	1461585	Target_Corporation	49.3333
115708	Karaczi	16081	Kijów	49.0
2471677	Hammurapi_I	10843	Syria	48.1667
12216	Martin_Van_Buren	40351	Elżbieta_II	48.0
45272	Rosja	55544	National_Security_Agency	46.5
663262	Kreml_moskiewski	87527	Imperium_Osmańskie	46.4
320110	Warren_Buffett	53549	Międzynarodowy_Fundusz_Walutowy	46.25
2930	Kanada	55511	Światowa_Organizacja_Handlu	46.1667
67975	Luwr	201119	Paris_Saint-Germain_F.C.	46.0
703944	Gordon_Brown	72239	Lyndon_B._Johnson	45.75
150051	Australia_i_Oceania	108	Ameryka_Południowa	45.5
1544618	Taylor_Swift	722829	Facebook	44.4
110440	Iwan_IV_Groźny	6450	Uzbekistan	44.3333
1612346	Bell_hooks	2860079	National_Endowment_for_the_Arts	44.25
74269	Jane_Austen	59556	British_Airways	44.1667
1395984	Virgin_Media	50930	Uniwersytet_Oksfordzki	43.5
96019	Ararat	1762343	Kościół_katolicki	43.5
688541	Dionne_Warwick	10842	Nowy_Jork	43.3333
67913	Tony_Blair	83143	John_F._Kennedy	43.0
14088	Abraham_Lincoln	2143198	Rand_Paul	43.0
6647	Wielka_Brytania	201119	Paris_Saint-Germain_F.C.	42.0
964627	A.R._Rahman	1647119	John_Sousa	42.0
186028	Pałac_wersalski	74254	Zakazane_Miasto	41.6667
365579	Dupont	928534	Miller_Brewing_Company	41.6667
157570	Ardźuna	115708	Karaczi	41.6
11187	Tamiza	132271	Manchester_City_F.C.	41.5
42609	Mumbaj	27096	Singapur	41.3333
59556	British_Airways	50930	Uniwersytet_Oksfordzki	41.1667
2392	IBM	32335	Monsanto	41.0
334904	Matt_Damon	2860079	National_Endowment_for_the_Arts	40.75
15434	Korea_Północna	9472	Filipiny	40.5
82423	Kongo_(rzeka)	634658	Kenia_(góra)	40.5
42262	Ghana	44855	Francja	40.5
203141	Gary_Oldman	9571	Los_Angeles	40.0
44834	Anglia	377	Amnesty_International	39.5
24083	Pekin	174684	Międzynarodowy_Komitet_Olimpijski	39.3333
42441	Frank_Zappa	4785551	The_Mothers_of_Invention	39.25
4146490	Dale_Earnhardt_Jr.	33577	Lamborghini	38.8333
1833	Gajusz_Juliusz_Cezar	25469	Nefertiti	38.5
54380	Tallinn	3875	Moskwa	38.4
22315	Lew_Trocki	40227	Oliver_Cromwell	38.2
18737	William_Shakespeare	1285886	London_Symphony_Orchestra	38.2
1369	Electronic_Frontier_Foundation	122531	Google	37.0
22936	Elvis_Presley	227577	Bruce_Willis	36.8333
2704	Johannes_Brahms	23019	Bruce_Springsteen	36.8333
312898	Shah_Rukh_Khan	67759	Fred_Astaire	36.6667
5530	Szwecja	195714	Stambuł	36.5
157570	Ardźuna	10796	Indie	36.4
25469	Nefertiti	10843	Syria	36.2
3726	Madryt	32242	Alfa_Romeo	36.0
6647	Wielka_Brytania	44038	Barbados	35.8333
9571	Los_Angeles	770106	National_Collegiate_Athletic_Association	35.4
25196	Jimi_Hendrix	117785	Angelina_Jolie	35.0
903116	Ural	1658506	Rzeka_Perłowa	35.0
12492	John_Lennon	312898	Shah_Rukh_Khan	35.0
129346	Michael_Jordan	844845	Seattle_Mariners	34.75
644382	Fiodor_Dostojewski	6780	Wiedeń	34.75
6605	Warszawa	55511	Światowa_Organizacja_Handlu	34.3333
60336	Orson_Welles	49234	BBC	34.25
964627	A.R._Rahman	42607	Kolkata	33.6667
11187	Tamiza	1266202	BBC_Worldwide	33.5
405603	Zamek_Himeji	3318582	Gondor	33.5
71152	Ayn_Rand	2620	Józef_Stalin	33.25
1524656	Cao_Cao	188180	Budda_Siakjamuni	33.0
938278	Rosario_Dawson	14937	Kuba	32.6667
3839	Mount_Everest	1839286	Grand_Teton	32.6
9360	Kair	12237	Irak	32.5
246086	Antonio_Banderas	84303	FC_Barcelona	32.1667
12479	Uniwersytet_Harvarda	1036568	Goldman_Sachs	32.1667
416531	Tennessee_Williams	355349	Doris_Day	32.0
35234	Nepal	1934606	Sudan	31.6667
6771	Włodzimierz_Lenin	190925	Aerofłot	31.6
64071	Bogota	584742	Drug_Enforcement_Administration	31.2
634658	Kenia_(góra)	57470	Lagos	30.6
4475	Pitagoras	91305	Uniwersytet_Stanforda	30.6
6152	Turcja	1175560	Rada_Praw_Człowieka_ONZ	30.4
1632687	Qianlong	31733	Kleopatra	30.1667
828466	Emirates	492987	3M	30.0
188180	Budda_Siakjamuni	383481	Wzgórze_Watykańskie	30.0
44915	Włochy	2860079	National_Endowment_for_the_Arts	29.75
445564	Air_Canada	614679	Samsung_Electronics	29.4
688277	Barack_Obama	2860079	National_Endowment_for_the_Arts	29.0
632372	Etna	32242	Alfa_Romeo	28.8
510326	Royal_Australian_Air_Force	1110598	Cayman_Airways	28.75
903116	Ural	15726	Wołga	28.75
3800997	Charles_Dickens	149500	Luciano_Pavarotti	28.6
18737	William_Shakespeare	34135	Edynburg	28.5
27016	Mikołaj_II_Romanow	12577	Franklin_Delano_Roosevelt	28.1667
25196	Jimi_Hendrix	1034054	George_Carlin	28.0
72957	Zhang_Ziyi	1930319	Universal_Studios_Entertainment	27.8333
42607	Kolkata	34135	Edynburg	27.8
4372822	Sparta_(polis)	95897	Muzea_Watykańskie	27.75
6647	Wielka_Brytania	8922	Etiopia	27.6
35653	Rada_Bezpieczeństwa_Organizacji_Narodów_Zjednoczonych	1369	Electronic_Frontier_Foundation	27.5
341054	Abhishek_Bachchan	4675325	University_of_the_Punjab	27.4
688277	Barack_Obama	44854	Europa	27.4
1327354	Dilma_Rousseff	15569	Kolumbia	27.3333
4222	Oscar_Wilde	1807644	Paryż	27.3333
60795	Konfucjusz	74801	Sobór_watykański_II	27.1667
470660	Siły_Zbrojne_Hiszpanii	84276	Departament_Bezpieczeństwa_Krajowego_Stanów_Zjednoczonych	26.8333
590048	David_Tennant	2728297	Royal_Shakespeare_Company	26.8333
166789	John_McCain	132793	Wielki_Kanion_Kolorado	26.75
828466	Emirates	73028	Real_Madryt	26.75
188180	Budda_Siakjamuni	9115	Bangkok	26.6
1266202	BBC_Worldwide	484287	Leicester_City_F.C.	26.3333
312898	Shah_Rukh_Khan	629994	New_Line_Cinema	26.2
70320	Boeing	122531	Google	26.1667
6780	Wiedeń	3009299	Heer	26.1667
87	Archimedes	383481	Wzgórze_Watykańskie	26.0
33411	Światowe_Forum_Ekonomiczne	2681180	Komunistyczna_Partia_Wielkiej_Brytanii	26.0
45826	Silvio_Berlusconi	73202	Europejski_Trybunał_Praw_Człowieka	26.0
40227	Oliver_Cromwell	1285886	London_Symphony_Orchestra	26.0
58590	Kim_Dzong_Il	17496	Iran	25.8
17845	Katarzyna_II_Wielka	118284	Nobunaga_Oda	25.6667
10842	Nowy_Jork	191080	London_Stock_Exchange	25.3333
14088	Abraham_Lincoln	2500165	American_Civil_Liberties_Union	25.3333
23000	Bob_Dylan	67913	Tony_Blair	25.3333
87284	McDonald’s	2392	IBM	25.1667
864	Chińska_Republika_Ludowa	99167	CNN	24.5
50169	Himalaje	10968	Antarktyda	24.5
4554	Peru	50169	Himalaje	24.5
4294775	Harvard_Law_School	39488	Partia_Zielonych	24.0
8463	J.K._Rowling	27917	Król_Artur	24.0
1632687	Qianlong	46141	Filip_II_Habsburg	24.0
2500165	American_Civil_Liberties_Union	1614678	Departament_Rolnictwa_Stanów_Zjednoczonych	23.3333
275925	Kolorado_(rzeka)	826362	Królewskie_Towarzystwo_Geograficzne	23.25
32242	Alfa_Romeo	84303	FC_Barcelona	23.2
58590	Kim_Dzong_Il	3330773	Uniwersytet_Tsinghua	23.1667
1807644	Paryż	40514	Kanton_(Chiny)	23.0
58153	Jimmy_Carter	663262	Kreml_moskiewski	22.8
2318	Islandia	35653	Rada_Bezpieczeństwa_Organizacji_Narodów_Zjednoczonych	22.0
70445	Bhutan	74254	Zakazane_Miasto	21.6667
67913	Tony_Blair	67975	Luwr	21.6
121810	George_Clooney	46161	Habitat_for_Humanity	21.6
55544	National_Security_Agency	3009299	Heer	21.5
40514	Kanton_(Chiny)	57470	Lagos	21.4
651010	Mauretania_(prowincja_rzymska)	2004118	Uniwersytet_Stanu_Ohio	21.4
9578	Seul	76378	Erytrea	21.3333
2930	Kanada	59556	British_Airways	20.8
23000	Bob_Dylan	9571	Los_Angeles	20.6667
8922	Etiopia	87527	Imperium_Osmańskie	20.6667
1544618	Taylor_Swift	4785551	The_Mothers_of_Invention	20.5
42961	Góry_Skaliste	89328	United_States_Army	20.25
33153	Franciszek_z_Asyżu	377	Amnesty_International	20.1667
101999	Angela_Merkel	3875	Moskwa	19.8
1396	Ernest_Hemingway	89339	Thurgood_Marshall	19.6667
87284	McDonald’s	3942044	Dow_Chemical_Company	19.5
4222	Oscar_Wilde	6647	Wielka_Brytania	19.5
337621	Phoenix_Suns	284432	World_Boxing_Organization	19.3333
5603	Stany_Zjednoczone	16287	Hezbollah	19.25
108	Ameryka_Południowa	470660	Siły_Zbrojne_Hiszpanii	19.2
498	Brazylia	84303	FC_Barcelona	19.1667
10968	Antarktyda	1131589	Environmental_Protection_Agency	19.1667
9575	Meksyk_(miasto)	2490179	Armada_Española	18.8333
131479	Danielle_Steel	268711	Międzynarodowa_Agencja_Energii_Atomowej	18.8
897449	Peter_O’Toole	10842	Nowy_Jork	18.6
67913	Tony_Blair	1807650	Panama	18.4
18737	William_Shakespeare	334866	Aishwarya_Rai	18.3333
12380	Edyp	58590	Kim_Dzong_Il	18.0
55511	Światowa_Organizacja_Handlu	2588949	LinkedIn	17.6
6771	Włodzimierz_Lenin	3342	Londyn	17.5
151435	PayPal	96051	London_School_of_Economics	17.2
40340	Wiktoria_Hanowerska	1807644	Paryż	17.1667
40123	Henryk_VIII_Tudor	118284	Nobunaga_Oda	16.6667
9575	Meksyk_(miasto)	40507	Jangcy	16.6
193042	Groucho_Marx	852822	Góry_Krymskie	16.5
4555	Portugalia	43499	Europejska_Agencja_Kosmiczna	16.4
87565	Dick_Cheney	17496	Iran	16.1667
4423	Oxfam	84176	University_of_Toronto	16.0
31732	Ferrari	84303	FC_Barcelona	15.8333
40351	Elżbieta_II	10968	Antarktyda	15.8333
268711	Międzynarodowa_Agencja_Energii_Atomowej	3378667	Uniwersytet_Teherański	15.6667
543668	Ralph_Lauren	74453	Dalajlama	15.5
57471	Dżakarta	498	Brazylia	15.2
188180	Budda_Siakjamuni	21329	Korea_Południowa	15.1667
58590	Kim_Dzong_Il	1266202	BBC_Worldwide	15.0
5672	Sofokles	67975	Luwr	15.0
569	Bill_Gates	8463	J.K._Rowling	14.8
540214	Filharmonicy_Wiedeńscy	1266202	BBC_Worldwide	14.8
2703	Johann_Sebastian_Bach	27016	Mikołaj_II_Romanow	14.8
551	Berlin	123953	Uniwersytet_w_Oslo	14.6667
8463	J.K._Rowling	126	Albert_Einstein	14.5
569	Bill_Gates	2219097	Tumblr	14.4
1807626	Marcin_Luter	100	Ameryka_Północna	13.8
405603	Zamek_Himeji	14294	Eufrat	13.6
58590	Kim_Dzong_Il	174684	Międzynarodowy_Komitet_Olimpijski	13.5
25469	Nefertiti	666776	Ban_Ki-moon	13.3333
67584	Fidżi	11547	Tunezja	13.2
6423	Ukraina	268711	Międzynarodowa_Agencja_Energii_Atomowej	13.0
101999	Angela_Merkel	5603	Stany_Zjednoczone	13.0
978469	Cary_Grant	10842	Nowy_Jork	13.0
33153	Franciszek_z_Asyżu	33965	Ringo_Starr	13.0
132793	Wielki_Kanion_Kolorado	928534	Miller_Brewing_Company	12.8
32101	Ludwik_XIV	70340	Missisipi_(rzeka)	12.2
709861	Florida_Panthers	174684	Międzynarodowy_Komitet_Olimpijski	12.1667
3875	Moskwa	3009299	Heer	12.1667
9782	Martin_Luther_King	126	Albert_Einstein	12.0
1612346	Bell_hooks	44828	Afryka	11.5
828466	Emirates	2490179	Armada_Española	11.25
2552	J.R.R._Tolkien	96051	London_School_of_Economics	11.25
27016	Mikołaj_II_Romanow	35462	Edgar_Allan_Poe	11.1667
101999	Angela_Merkel	89339	Thurgood_Marshall	11.0
2930	Kanada	2500165	American_Civil_Liberties_Union	11.0
69191	Mark_Rothko	177476	Lufthansa	11.0
607269	Karl_Lagerfeld	82469	George_Gordon_Byron	10.8333
89827	Hillary_Clinton	2860079	National_Endowment_for_the_Arts	10.8
383481	Wzgórze_Watykańskie	46161	Habitat_for_Humanity	10.8
89339	Thurgood_Marshall	1131589	Environmental_Protection_Agency	10.6667
45826	Silvio_Berlusconi	4555	Portugalia	10.6
4555	Portugalia	4657407	Catskill_(góry)	10.5
4283266	Mayo_Clinic	35653	Rada_Bezpieczeństwa_Organizacji_Narodów_Zjednoczonych	10.3333
82469	George_Gordon_Byron	204467	Muhammad_Ali_(amerykański_bokser)	10.3333
24083	Pekin	73202	Europejski_Trybunał_Praw_Człowieka	10.2
93665	Dizzy_Gillespie	89827	Hillary_Clinton	10.1667
688277	Barack_Obama	1544618	Taylor_Swift	9.8
67975	Luwr	59556	British_Airways	9.8
53389	Richard_Nixon	2930	Kanada	9.6667
2729176	Mahatma_Gandhi	9578	Seul	9.6
74453	Dalajlama	416531	Tennessee_Williams	9.6
2456	John_Steinbeck	127527	Zinédine_Zidane	9.5
101999	Angela_Merkel	11187	Tamiza	9.5
63083	Nelson_Mandela	192174	William_Shatner	9.5
40340	Wiktoria_Hanowerska	897449	Peter_O’Toole	9.25
5245	Richard_Feynman	1262437	Université_Paris_Sorbonne	9.25
67913	Tony_Blair	66938	Kamerun	9.2
6764	Wyoming	9486	Liban	9.1667
530848	Rijksmuseum	10968	Antarktyda	9.1667
186028	Pałac_wersalski	9360	Kair	9.0
2620	Józef_Stalin	11187	Tamiza	8.8333
2056853	Julian_Assange	44827	Afganistan	8.75
20024	Claude_Debussy	44834	Anglia	8.75
544346	FC_Seoul	2860079	National_Endowment_for_the_Arts	8.6667
8463	J.K._Rowling	42441	Frank_Zappa	8.6
6647	Wielka_Brytania	97814	Synaj_(góra)	8.1667
1647006	Stone_Cold_Steve_Austin	67584	Fidżi	8.1667
92097	Stephen_King	1461585	Target_Corporation	8.0
4675325	University_of_the_Punjab	2219097	Tumblr	7.8333
9578	Seul	97814	Synaj_(góra)	7.8
12216	Martin_Van_Buren	84276	Departament_Bezpieczeństwa_Krajowego_Stanów_Zjednoczonych	7.6667
157570	Ardźuna	42441	Frank_Zappa	7.6667
1497284	Sachin_Tendulkar	91305	Uniwersytet_Stanforda	7.6667
11138	Odyseusz	4028	Norwegia	7.5
8887	Karl_Marx	3330773	Uniwersytet_Tsinghua	7.5
741236	Pasmo_Błękitne	99167	CNN	7.4
1833	Gajusz_Juliusz_Cezar	60	Austria	7.3333
88074	Martha_Stewart	188180	Budda_Siakjamuni	7.3333
95897	Muzea_Watykańskie	6152	Turcja	7.25
45826	Silvio_Berlusconi	108	Ameryka_Południowa	7.2
1524656	Cao_Cao	3342	Londyn	7.0
40507	Jangcy	805291	Uniwersytet_Notre_Dame	7.0
852822	Góry_Krymskie	268711	Międzynarodowa_Agencja_Energii_Atomowej	7.0
139166	Fryderyk_I_Barbarossa	131479	Danielle_Steel	7.0
1749	George_W._Bush	3342	Londyn	6.8333
540214	Filharmonicy_Wiedeńscy	31732	Ferrari	6.8333
74845	Sierra_Leone	1262177	University_of_Glasgow	6.8
1647006	Stone_Cold_Steve_Austin	132271	Manchester_City_F.C.	6.6667
111280	Qin_Shi_Huang	44038	Barbados	6.5
70340	Missisipi_(rzeka)	663262	Kreml_moskiewski	6.5
969957	Pfizer	73027	Manchester_United_F.C.	6.3333
4222	Oscar_Wilde	59556	British_Airways	6.3333
3489	Ludwig_van_Beethoven	94255	Rosa_Parks	6.25
129346	Michael_Jordan	284432	World_Boxing_Organization	6.2
21329	Korea_Południowa	632372	Etna	6.0
6780	Wiedeń	33577	Lamborghini	5.8333
766658	Michael_Jackson	31732	Ferrari	5.8333
42609	Mumbaj	2392	IBM	5.6
2729176	Mahatma_Gandhi	10844	Nowa_Zelandia	5.6
110440	Iwan_IV_Groźny	425674	Uniwersytet_Techniczny_w_Monachium	5.5
1034054	George_Carlin	470660	Siły_Zbrojne_Hiszpanii	5.5
25196	Jimi_Hendrix	928534	Miller_Brewing_Company	5.5
970007	Magnus_V	549393	Chelsea_F.C.	5.5
71130	Afrykański_Kongres_Narodowy	445564	Air_Canada	5.5
60009	Cher	73000	Mozambik	5.5
597834	James_Patterson	2930	Kanada	5.5
14294	Eufrat	9575	Meksyk_(miasto)	5.3333
68522	Sherlock_Holmes	5603	Stany_Zjednoczone	5.25
2143198	Rand_Paul	4657407	Catskill_(góry)	5.2
50169	Himalaje	44834	Anglia	5.2
