source_pid	source_ptitle	target_pid	target_ptitle	mean_score
93762	Tony_Blair	57598	John_Fitzgerald_Kennedy	60.75
24917	Mosca_(Russia)	39777	Volga	60.5
221594	Ferdinando_VII_di_Spagna	2496653	Fuerzas_Armadas_de_España	60.25
534294	Shah_Rukh_Khan	1658585	Abhishek_Bachchan	60.0
1716805	Royal_Australian_Air_Force	505085	Voenno-morskoj_flot_(Federazione_Russa)	59.8
2949457	Cuba	704139	Florida	59.75
2070195	Il_Cairo	13036	Tokyo	59.75
2796142	Oscar_Wilde	1105956	Maya_Angelou	59.75
325135	Grand_Canyon	719450	Colorado_(fiume_Colorado)	59.5
2340360	Italia	586367	Colle_Vaticano	59.4
562692	Zhang_Ziyi	44386	Pechino	59.2
15408	William_Shakespeare	225442	Edgar_Allan_Poe	59.0
272010	Re_Artù	713477	Inghilterra	58.75
534294	Shah_Rukh_Khan	83507	Mumbai	58.75
4476343	Sachin_Tendulkar	806862	India	58.25
110547	Seul	715149	Samsung_Electronics	57.5
772226	James_Earl_Jones	23937	Angelina_Jolie	57.5
2279266	Londra	2144436	Partito_Comunista_di_Gran_Bretagna	57.0
3917564	BBC_Worldwide	5490391	Condé_Nast_Publications	56.8
520133	Gene_Kelly	840502	American_Ballet_Theatre	56.0
20439	Monaco_di_Baviera	40963	Danubio	55.25
103219	Fëdor_Dostoevskij	88897	Dean_Koontz	54.75
14627	Lev_Trockij	245985	Oliver_Cromwell	54.4
699197	Ghana	2563338	Francia	54.0
1153368	Museo_del_Prado	61624	Barcellona	53.6
1134157	Jimi_Hendrix	1669910	John_Philip_Sousa	52.6
9464	Cary_Grant	133732	William_Shatner	52.5
658873	Zinédine_Zidane	382744	Paris_Saint-Germain_Football_Club	52.5
2091116	Regno_Unito	1820446	Etiopia	52.25
150359	Congo_(fiume)	699064	Nigeria	51.0
1716805	Royal_Australian_Air_Force	2486192	Cayman_Airways	50.75
91955	Esercito_Italiano	2081069	Alfa_Romeo	50.5
4578	Winston_Churchill	3917564	BBC_Worldwide	50.4
2912838	Gaio_Giulio_Cesare	2340360	Italia	50.25
2091116	Regno_Unito	76054	Barbados	50.25
14438	John_Kerry	2501702	Dick_Cheney	50.0
2318427	Roma	1423454	Etna	50.0
902023	Jeremy_Clarkson	3917564	BBC_Worldwide	49.8
226129	Canton	37896	Lagos	49.8
252785	Gordon_Brown	120065	Lyndon_B._Johnson	49.6
754306	Oxfam	2895327	Croce_Rossa_Americana	49.5
116030	Anton_Pavlovič_Čechov	2796142	Oscar_Wilde	49.4
225447	Rosa_Parks	2617233	National_Association_for_the_Advancement_of_Colored_People	49.4
2912838	Gaio_Giulio_Cesare	107016	Nefertiti	49.25
518639	Delhi	153486	Indian_Space_Research_Organisation	49.0
1387206	Aishwarya_Rai	800537	Screen_Actors_Guild	48.8
83507	Mumbai	654409	Singapore	48.6
2755773	Ulisse	698379	Olimpo	48.5
64842	Frank_Zappa	243958	The_Mothers_of_Invention	48.25
1820446	Etiopia	87754	Impero_ottomano	48.25
1134157	Jimi_Hendrix	1653501	George_Carlin	47.75
713477	Inghilterra	2117285	Amnesty_International	47.75
2355560	Reggia_di_Versailles	795981	Città_Proibita	47.0
2623639	Comitato_Olimpico_degli_Stati_Uniti	2492857	World_Boxing_Organization	46.5
3863	Svizzera	2128787	Forum_economico_mondiale	46.25
2699954	Karl_Marx	1450352	Partito_dei_Lavoratori_del_Kurdistan	45.6
87754	Impero_ottomano	2378921	Russia	44.75
2121526	Nelson_Mandela	95475	Congresso_Nazionale_Africano	44.0
506384	Moghul	2531534	Iran	43.5
15759	Ludwig_van_Beethoven	808	Berlino	43.5
381785	Cirque_du_Soleil	1201772	New_York_City_Ballet	43.5
37696	Caterina_II_di_Russia	147415	Oda_Nobunaga	43.0
109333	Urali	1299632	Fiume_delle_Perle	42.2
2912838	Gaio_Giulio_Cesare	700449	Sofocle	42.0
25606	Tallinn	24917	Mosca_(Russia)	42.0
534294	Shah_Rukh_Khan	231750	New_Line_Cinema	41.6
15659	Everest	2801977	Grand_Teton	41.0
26308	IBM	361054	Monsanto_Company	40.8
1419958	Qianlong	113770	Filippo_II_di_Spagna	40.4
131450	Calcutta	54116	Edimburgo	40.2
40902	Figi	87776	Tunisia	40.2
2378921	Russia	27249	Varsavia	38.5
691603	Belize	2297557	Portogallo	38.0
2422606	Tennessee_Williams	2186203	Doris_Day	37.75
361054	Monsanto_Company	3151136	Dupont	37.25
20112	Abraham_Lincoln	3108969	Rand_Paul	37.25
21007	Agenzia_internazionale_per_l'energia_atomica	63423	Consiglio_di_sicurezza_delle_Nazioni_Unite	36.8
20439	Monaco_di_Baviera	1560485	Università_di_Lipsia	36.25
1604654	Ungheria	1625285	Afghanistan	36.0
1747424	NYMEX	123194	Banca_Popolare_Cinese	35.5
2439	J._R._R._Tolkien	54087	Stan_Lee	35.4
246521	Fred_Astaire	458732	Balletti_russi	35.2
4495806	Sparta	1200287	Musei_Vaticani	35.2
562473	Karachi	31275	Kiev	34.75
2070195	Il_Cairo	2905701	Iraq	34.6
8712	Lenin	745598	Aeroflot	34.2
39226	Ivan_IV_di_Russia	69784	Uzbekistan	33.8
39777	Volga	2636987	Forze_armate_sovietiche	33.6
226129	Canton	123194	Banca_Popolare_Cinese	33.5
17052	Gautama_Buddha	2310541	Bangkok	33.4
109333	Urali	39777	Volga	33.25
2309582	John_Lennon	534294	Shah_Rukh_Khan	33.25
2623639	Comitato_Olimpico_degli_Stati_Uniti	49102	Toronto_Raptors	33.2
18159	Charles_Dickens	1380711	Luciano_Pavarotti	33.0
54746	Elvis_Presley	122745	Bruce_Willis	33.0
1953032	Taylor_Swift	243958	The_Mothers_of_Invention	32.25
2796142	Oscar_Wilde	2091116	Regno_Unito	31.5
230188	Columbus_(Ohio)	89482	Galles	31.4
2664742	Madrid	2081069	Alfa_Romeo	31.2
363235	Cremlino_di_Mosca	87754	Impero_ottomano	31.2
627951	Ban_Ki-moon	73898	Fondo_delle_Nazioni_Unite_per_l'infanzia	31.0
103858	National_Security_Agency	2300762	Heer_(Bundeswehr)	30.4
717460	Organizzazione_mondiale_del_commercio	2330856	Dipartimento_della_sicurezza_interna_degli_Stati_Uniti_d'America	30.2
273	America_del_Nord	8852686	Conagra_Brands	30.0
4069	Svezia	2390228	Istanbul	29.6
1239352	Museo_del_Louvre	1560485	Università_di_Lipsia	29.0
44386	Pechino	31860	Comitato_Olimpico_Internazionale	29.0
1372872	Bill_Gates	1957125	Tumblr	28.8
63423	Consiglio_di_sicurezza_delle_Nazioni_Unite	2128787	Forum_economico_mondiale	28.6
50217	Phoenix_Suns	2492857	World_Boxing_Organization	28.4
38897	Johann_Sebastian_Bach	4464	Vienna	28.25
39805	Miles_Davis	2571269	Frank_Gehry	28.2
3174637	Dale_Earnhardt_Jr.	62275	Lamborghini	28.2
1419958	Qianlong	115407	Cleopatra	27.75
2305223	Ferrari	104063	Futbol_Club_Barcelona	27.75
717460	Organizzazione_mondiale_del_commercio	544633	London_School_of_Economics_and_Political_Science	27.75
15459	Norvegia	2279266	Londra	27.0
1866541	McDonald's	26308	IBM	26.75
103219	Fëdor_Dostoevskij	4464	Vienna	26.6
104062	Fußball-Club_Bayern_München	1440725	Università_tecnica_di_Monaco	26.6
2496653	Fuerzas_Armadas_de_España	2330856	Dipartimento_della_sicurezza_interna_degli_Stati_Uniti_d'America	26.4
1015742	Richard_Pryor	1557863	Tupac_Shakur	26.25
363235	Cremlino_di_Mosca	31860	Comitato_Olimpico_Internazionale	26.25
583601	Noam_Chomsky	1354993	Alcoa	26.0
316025	Antonio_Banderas	104063	Futbol_Club_Barcelona	25.8
1239352	Museo_del_Louvre	382744	Paris_Saint-Germain_Football_Club	25.75
712124	Australia	11538	Lussemburgo	25.75
4578	Winston_Churchill	40963	Danubio	25.75
20112	Abraham_Lincoln	45923	American_Civil_Liberties_Union	25.6
242502	Ayn_Rand	2406058	Iosif_Stalin	25.6
1563740	Stati_Uniti_d'America	520936	Goldman_Sachs	25.6
1536968	Nicola_II_di_Russia	61029	Franklin_Delano_Roosevelt	25.4
4714697	Barack_Obama	63423	Consiglio_di_sicurezza_delle_Nazioni_Unite	24.6
4714697	Barack_Obama	1593554	National_Endowment_for_the_Arts	24.6
3198	Parigi	226129	Canton	24.5
59880	Tamigi	125680	Università_Carnegie_Mellon	24.0
107017	Arjuna	562473	Karachi	24.0
852448	Cáo_Cāo	2279266	Londra	24.0
840502	American_Ballet_Theatre	283555	National_Collegiate_Athletic_Association	23.8
2796142	Oscar_Wilde	3198	Parigi	23.6
1913680	James_Patterson	2880349	Chicago_Police_Department	23.25
2501702	Dick_Cheney	2531534	Iran	23.0
93762	Tony_Blair	1239352	Museo_del_Louvre	23.0
1913680	James_Patterson	2507310	Canada	22.75
1224346	George_W._Bush	2623639	Comitato_Olimpico_degli_Stati_Uniti	22.75
424590	Hezbollah	1579869	Università_di_Amburgo	22.6
804	British_Airways	26689	Università_di_Oxford	22.5
2091116	Regno_Unito	382744	Paris_Saint-Germain_Football_Club	22.5
4972063	Narendra_Modi	153486	Indian_Space_Research_Organisation	22.25
2404740	Eufrate	59325	Città_del_Messico	22.2
6425639	Martin_Luther_King	2938444	Albert_Einstein	21.75
808	Berlino	123461	Banca_centrale_europea	21.75
4464	Vienna	62275	Lamborghini	21.75
43108	Budapest	63954	Shanghai	21.25
2587	Lituania	3239375	Royal_New_Zealand_Air_Force	21.0
233566	Tiger_Woods	1059053	Federazione_calcistica_degli_Stati_Uniti_d'America	21.0
43108	Budapest	3224290	Accademia_romena	21.0
104062	Fußball-Club_Bayern_München	2300762	Heer_(Bundeswehr)	21.0
2128787	Forum_economico_mondiale	2144436	Partito_Comunista_di_Gran_Bretagna	21.0
2473112	A._R._Rahman	131450	Calcutta	20.8
689859	Atene	2623639	Comitato_Olimpico_degli_Stati_Uniti	20.6
3098712	Dilma_Rousseff	1218901	Colombia	20.6
429855	Ararat	2481325	Chiesa_cattolica	20.25
897278	Colin_Firth	1652100	Adele_(cantante)	20.25
40900	Corea_del_Nord	40903	Filippine	19.75
1430723	Himalaya	2869208	Antartide	19.75
2378921	Russia	103858	National_Security_Agency	19.6
1563740	Stati_Uniti_d'America	795981	Città_Proibita	19.6
4442	Vesuvio	63954	Shanghai	19.5
276819	David_Cameron	1312967	London_Stock_Exchange	19.5
24917	Mosca_(Russia)	2300762	Heer_(Bundeswehr)	19.25
2492857	World_Boxing_Organization	1716805	Royal_Australian_Air_Force	19.25
150359	Congo_(fiume)	654412	Monte_Kenya	18.8
110511	J._K._Rowling	2938444	Albert_Einstein	18.4
1563766	Cina	2623639	Comitato_Olimpico_degli_Stati_Uniti	18.25
1372872	Bill_Gates	110511	J._K._Rowling	18.0
717460	Organizzazione_mondiale_del_commercio	1067778	LinkedIn	18.0
15408	William_Shakespeare	54116	Edimburgo	18.0
63423	Consiglio_di_sicurezza_delle_Nazioni_Unite	1456378	Electronic_Frontier_Foundation	17.6
110511	J._K._Rowling	272010	Re_Artù	17.6
40251	Michael_Jordan	231281	Seattle_Mariners	17.5
15408	William_Shakespeare	643911	Orchestra_Sinfonica_di_Londra	17.5
532862	Warren_Buffett	66188	Fondo_Monetario_Internazionale	17.0
15461	Turchia	845862	Consiglio_per_i_diritti_umani_delle_Nazioni_Unite	17.0
168455	Matt_Damon	1593554	National_Endowment_for_the_Arts	17.0
1456378	Electronic_Frontier_Foundation	1417698	Google_(azienda)	16.8
2257193	Islanda	63423	Consiglio_di_sicurezza_delle_Nazioni_Unite	16.75
3026	Nilo	701243	Algeria	16.5
1387206	Aishwarya_Rai	231281	Seattle_Mariners	16.5
3917564	BBC_Worldwide	710302	Leicester_City_Football_Club	16.5
26685	Università_di_Cambridge	154098	Arsenal_Football_Club	16.2
900669	Francesco_d'Assisi	2117285	Amnesty_International	16.0
19888	Johannes_Brahms	2211891	Bruce_Springsteen	16.0
240284	Wayne_Gretzky	231281	Seattle_Mariners	15.75
2749106	Silvio_Berlusconi	1383862	America_meridionale	15.6
147076	Boeing	1417698	Google_(azienda)	15.5
110547	Seul	715075	Eritrea	15.5
2091116	Regno_Unito	1472762	Monte_Sinai_(Egitto)	15.4
1194747	Kevin_Durant	2879195	Charlize_Theron	15.4
700449	Sofocle	1239352	Museo_del_Louvre	15.25
2404763	Tigri	1151130	Dipartimento_dell'agricoltura_degli_Stati_Uniti_d'America	15.25
356581	Trinity_College_(Dublino)	1312967	London_Stock_Exchange	15.0
2020353	Bob_Dylan	1583128	Los_Angeles	15.0
107016	Nefertiti	627951	Ban_Ki-moon	14.8
699008	Perù	1430723	Himalaya	14.75
2386942	New_York	1312967	London_Stock_Exchange	14.75
82845	Mark_Rothko	2682	Lufthansa	14.75
1058047	Castello_di_Himeji	72678	Gondor	14.75
3108969	Rand_Paul	5424319	Monti_Catskill	14.5
59880	Tamigi	2180592	Manchester_City_Football_Club	14.5
710842	Mozambico	1262642	Università_statale_di_Mosca	14.4
14438	John_Kerry	53622	George_Harrison	14.4
59880	Tamigi	3917564	BBC_Worldwide	14.25
113072	Martin_Van_Buren	95415	Elisabetta_II_del_Regno_Unito	14.25
2507310	Canada	804	British_Airways	14.2
1739527	Edipo	90247	Kim_Jong-il	14.2
1148077	Stephen_King	8316856	Target_Corporation	14.0
26889	Bill_Clinton	59325	Città_del_Messico	14.0
281408	Università_di_Harvard	520936	Goldman_Sachs	13.75
1224346	George_W._Bush	274485	Università_Yale	13.6
4714697	Barack_Obama	2972576	Bric	13.5
2507310	Canada	717460	Organizzazione_mondiale_del_commercio	13.4
90247	Kim_Jong-il	1336874	Università_Tsinghua	13.25
2699954	Karl_Marx	1058047	Castello_di_Himeji	13.25
1739527	Edipo	4495806	Sparta	13.2
110511	J._K._Rowling	64842	Frank_Zappa	12.8
79111	Gary_Oldman	1583128	Los_Angeles	12.8
654412	Monte_Kenya	37896	Lagos	12.8
147415	Oda_Nobunaga	1058047	Castello_di_Himeji	12.8
4578	Winston_Churchill	15653	Nepal	12.6
146790	Emirates	2650890	Armada_Española	12.6
283555	National_Collegiate_Athletic_Association	3644819	Università_di_Delhi	12.5
1359399	Ralph_Lauren	11071	Dalai_Lama	12.25
692031	Queen_Latifah	1957125	Tumblr	12.25
2020353	Bob_Dylan	93762	Tony_Blair	12.25
21007	Agenzia_internazionale_per_l'energia_atomica	322500	Università_di_Teheran	12.25
9464	Cary_Grant	2386942	New_York	12.25
1200287	Musei_Vaticani	15461	Turchia	12.25
13036	Tokyo	719450	Colorado_(fiume_Colorado)	12.0
1224346	George_W._Bush	689924	Panama	12.0
2111716	Lionel_Messi	113770	Filippo_II_di_Spagna	12.0
2266632	Virgin_Media	26689	Università_di_Oxford	12.0
205160	Giacarta	2395427	Brasile	11.8
84632	John_Steinbeck	658873	Zinédine_Zidane	11.8
562692	Zhang_Ziyi	578608	Universal_Pictures	11.75
3174637	Dale_Earnhardt_Jr.	273	America_del_Nord	11.75
218697	Bogotà	1266897	Drug_Enforcement_Administration	11.75
286147	United_States_Marine_Corps	1354993	Alcoa	11.75
754306	Oxfam	349421	Università_di_Toronto	11.6
40280	Dizzy_Gillespie	120672	Hillary_Clinton	11.5
15759	Ludwig_van_Beethoven	2340360	Italia	11.5
80151	Claude_Debussy	713477	Inghilterra	11.4
107016	Nefertiti	25517	Siria	11.25
826760	RZA	819650	Boston_Pops_Orchestra	11.25
2749106	Silvio_Berlusconi	1938074	Dipartimento_di_Stato_degli_Stati_Uniti_d'America	11.25
827067	Danielle_Steel	3174637	Dale_Earnhardt_Jr.	11.2
2297557	Portogallo	9043	Agenzia_spaziale_europea	11.0
53339	Ernest_Hemingway	691394	Mali	11.0
5110590	Thurgood_Marshall	2111716	Lionel_Messi	11.0
693718	Nuova_Zelanda	2682	Lufthansa	10.8
93762	Tony_Blair	689924	Panama	10.8
2395427	Brasile	104063	Futbol_Club_Barcelona	10.75
518639	Delhi	1747424	NYMEX	10.5
95415	Elisabetta_II_del_Regno_Unito	2869208	Antartide	10.5
2869208	Antartide	2294451	Agenzia_statunitense_per_la_protezione_dell'ambiente	10.5
4714697	Barack_Obama	650233	Europa	10.5
128093	PayPal	544633	London_School_of_Economics_and_Political_Science	10.4
237362	Karl_Lagerfeld	24142	George_Gordon_Byron	10.4
80805	Vittoria_del_Regno_Unito	3198	Parigi	10.25
2912838	Gaio_Giulio_Cesare	140	Austria	10.25
517106	Stone_Cold_Steve_Austin	2180592	Manchester_City_Football_Club	10.2
18195	Bram_Stoker	3198	Parigi	10.0
2081069	Alfa_Romeo	104063	Futbol_Club_Barcelona	9.8
2749106	Silvio_Berlusconi	609876	Corte_europea_dei_diritti_dell'uomo	9.8
26889	Bill_Clinton	8795436	Agenzia_per_le_piccole_imprese	9.75
44249	Moldavia	214640	Indianapolis_Colts	9.5
79068	Enrico_VIII_d'Inghilterra	1716805	Royal_Australian_Air_Force	9.4
2433	Jimmy_Carter	363235	Cremlino_di_Mosca	9.4
2507310	Canada	45923	American_Civil_Liberties_Union	9.25
2433	Jimmy_Carter	8795436	Agenzia_per_le_piccole_imprese	9.0
808	Berlino	3818939	Università_di_Oslo	9.0
110547	Seul	1472762	Monte_Sinai_(Egitto)	9.0
1536968	Nicola_II_di_Russia	87525	Tagikistan	9.0
2456760	Jane_Austen	804	British_Airways	8.8
11071	Dalai_Lama	2422606	Tennessee_Williams	8.75
1536968	Nicola_II_di_Russia	225442	Edgar_Allan_Poe	8.6
1583128	Los_Angeles	283555	National_Collegiate_Athletic_Association	8.5
3669	Richard_Feynman	322500	Università_di_Teheran	8.4
530167	David_Tennant	407456	Royal_Shakespeare_Company	8.25
86506	Mauretania	240106	St._Louis_Cardinals	8.25
5110590	Thurgood_Marshall	2294451	Agenzia_statunitense_per_la_protezione_dell'ambiente	8.2
1383862	America_meridionale	2496653	Fuerzas_Armadas_de_España	8.2
24142	George_Gordon_Byron	137122	Muhammad_Ali	8.2
3151136	Dupont	8521335	Miller_Brewing_Company	8.0
4464	Vienna	2300762	Heer_(Bundeswehr)	8.0
712124	Australia	2355560	Reggia_di_Versailles	8.0
87279	Sierra_Leone	2593861	Università_di_Glasgow	8.0
4442	Vesuvio	40900	Corea_del_Nord	7.8
6342237	Bell_hooks	1593554	National_Endowment_for_the_Arts	7.75
14179	Angela_Merkel	1563740	Stati_Uniti_d'America	7.75
110547	Seul	1239352	Museo_del_Louvre	7.7
1583128	Los_Angeles	1299632	Fiume_delle_Perle	7.6
1134157	Jimi_Hendrix	23937	Angelina_Jolie	7.5
3700682	Mayo_Clinic	1866541	McDonald's	7.5
39226	Ivan_IV_di_Russia	1653501	George_Carlin	7.4
2137910	Monti_Blue_Ridge	2652235	Chelsea_Football_Club	7.25
1423454	Etna	2081069	Alfa_Romeo	7.25
2318427	Roma	85552	Mercedes-Benz	7.25
1058047	Castello_di_Himeji	2404740	Eufrate	7.25
1866541	McDonald's	2105629	Dow_Chemical	7.0
287554	CNN	21007	Agenzia_internazionale_per_l'energia_atomica	7.0
2186031	Bhāratīya_Vāyu_Senā	1201772	New_York_City_Ballet	6.8
39805	Miles_Davis	300443	Mississippi_(fiume)	6.8
59325	Città_del_Messico	2650890	Armada_Española	6.8
833074	Stephen_Colbert	2294451	Agenzia_statunitense_per_la_protezione_dell'ambiente	6.75
1953032	Taylor_Swift	2658829	Facebook	6.75
212430	Martha_Stewart	17052	Gautama_Buddha	6.75
1372872	Bill_Gates	2105629	Dow_Chemical	6.6
2137910	Monti_Blue_Ridge	287554	CNN	6.4
2366308	Napoleone_Bonaparte	1507444	Repubblica_Dominicana	6.2
2816974	Africa	91955	Esercito_Italiano	6.0
79111	Gary_Oldman	404581	Gialal_al-Din_Rumi	6.0
827067	Danielle_Steel	2587	Lituania	6.0
44386	Pechino	609876	Corte_europea_dei_diritti_dell'uomo	6.0
273805	Tom_Brady	795981	Città_Proibita	5.8
2561815	American_Heart_Association	1417698	Google_(azienda)	5.8
1151130	Dipartimento_dell'agricoltura_degli_Stati_Uniti_d'America	819650	Boston_Pops_Orchestra	5.8
110993	Nuova_Delhi	83940	Liberia	5.75
20112	Abraham_Lincoln	1669444	Asia	5.75
90247	Kim_Jong-il	31860	Comitato_Olimpico_Internazionale	5.75
2916439	Magnus_V_di_Norvegia	841471	Ringo_Starr	5.6
15831	Amburgo	349421	Università_di_Toronto	5.6
44138	Akira_Kurosawa	8690913	LA_Galaxy	5.5
116030	Anton_Pavlovič_Čechov	1153368	Museo_del_Prado	5.5
2070195	Il_Cairo	381785	Cirque_du_Soleil	5.5
2111716	Lionel_Messi	2036941	Albania	5.5
878838	Pitagora	469284	Università_di_Stanford	5.4
909283	Rosario_Dawson	2949457	Cuba	5.4
54116	Edimburgo	9043	Agenzia_spaziale_europea	5.4
41493	Luigi_XIV_di_Francia	300443	Mississippi_(fiume)	5.4
8795436	Agenzia_per_le_piccole_imprese	680349	Wiener_Philharmoniker	5.25
4714697	Barack_Obama	1953032	Taylor_Swift	5.25
7867632	Hammurabi_I	2386304	Gesù	5.0
50032	Bhutan	795981	Città_Proibita	5.0
7867632	Hammurabi_I	25517	Siria	5.0
