source_pid	source_ptitle	target_pid	target_ptitle	mean_score
904982	ニューヨーク・シティ・バレエ団	108895	ロンドン交響楽団	60.8333
2584807	マリリン・モンロー	679295	ブラッド・ピット	60.5
10584	ルートヴィヒ・ヴァン・ベートーヴェン	1974854	ベルリン	60.5
714487	ベル・フックス	16939	アイン・ランド	60.3333
9228	北アメリカ	3614168	コーンアグラ・ブランズ	59.8
1579136	サチン・テンドルカール	443327	ケン・グリフィー・ジュニア	59.75
1954694	エイブラハム・リンカーン	8747	ナポレオン・ボナパルト	59.75
6025	北京市	32099	長江	59.6667
3000583	マヤ・アンジェロウ	714487	ベル・フックス	59.5
2253878	ドイツ陸軍_(ドイツ連邦軍)	386328	スペイン海軍	59.3333
22926	フョードル・ドストエフスキー	323952	ディーン・R・クーンツ	59.2
26624	ヨハン・ゼバスティアン・バッハ	9465	ウィーン	59.2
52145	ミュンヘン	68229	ライプツィヒ大学	59.2
129149	ジュリア・ロバーツ	2817197	レディー・ガガ	58.6667
28790	グアテマラ	29744	ドミニカ共和国	58.5
10048	ジネディーヌ・ジダン	212211	パリ・サンジェルマンFC	58.4
109	ロシア	18529	ワルシャワ	57.8333
105301	ムガル帝国	102	イラン	57.75
1974854	ベルリン	10713	欧州中央銀行	57.6667
396342	デーヴィッド・キャメロン	317205	ロンドン証券取引所	57.5
3097844	バラク・オバマ	5114	国際連合安全保障理事会	57.5
15661	J・R・R・トールキン	826438	スタン・リー	57.4
224658	潘基文	31974	国際連合児童基金	57.4
3725	エディンバラ	7270	欧州宇宙機関	57.25
8435	ウクライナ	25150	リトアニア	56.6
31812	シルヴィオ・ベルルスコーニ	5013	ロナルド・レーガン	56.0
326726	リオネル・メッシ	130827	デレク・ジーター	55.75
7996	アテネ	407121	アメリカオリンピック委員会	55.0
393776	リチャード・プライヤー	188813	2パック	54.75
41446	ウィンストン・チャーチル	2644094	BBCワールドワイド	54.4
2605606	グレン・ベック	1604174	ジョン・マケイン	54.3333
2121918	シンガポール	1468	ラオス	54.3333
247379	コリン・ファース	1420943	アデル_(歌手)	54.25
57319	ブダペスト	13164	上海市	54.25
393776	リチャード・プライヤー	240095	ケーリー・グラント	54.0
498439	アイシュワリヤー・ラーイ	1224495	映画俳優組合	54.0
1163452	リンドン・ジョンソン	109298	ジョン・フォーブズ・ケリー	53.8333
49472	アントン・チェーホフ	72659	オスカー・ワイルド	53.8
599103	ジェームズ・アール・ジョーンズ	570180	アンジェリーナ・ジョリー	53.8
6367	ノルウェー	7317	ロンドン	53.5
3837	オスマン帝国	109	ロシア	53.4
1223022	ジョージ・W・ブッシュ	20095	イェール大学	53.4
50144	ヴォルガ川	81337	ソビエト連邦軍	53.25
207573	ジーン・ケリー	947576	アメリカン・バレエ・シアター	53.1667
1746589	金正日	266464	昭和天皇	52.4
326726	リオネル・メッシ	272436	ウェイン・グレツキー	52.2
37612	ジミ・ヘンドリックス	23563	ジョン・フィリップ・スーザ	51.8333
21403	ミケランジェロ・ブオナローティ	258853	カトリック教会	51.1667
407121	アメリカオリンピック委員会	96632	世界ボクシング機構	51.0
52145	ミュンヘン	46678	ドナウ川	51.0
45993	ニューデリー	28309	リベリア	50.6667
552413	コンゴ川	5116	ナイジェリア	50.5
552402	ナイル川	6953	アルジェリア	50.2
1908925	FCバイエルン・ミュンヘン	2253878	ドイツ陸軍_(ドイツ連邦軍)	50.2
15509	カール・マルクス	53218	クルディスタン労働者党	49.75
59554	ルーヴル美術館	84263	プラド美術館	49.75
343890	フレッド・アステア	181281	バレエ・リュス	49.6667
26624	ヨハン・ゼバスティアン・バッハ	7591	クロード・ドビュッシー	49.4
1698838	アメリカ合衆国	820788	ターゲット・コーポレーション	49.3333
226403	カラチ	57534	キエフ	49.0
41446	ウィンストン・チャーチル	1163452	リンドン・ジョンソン	49.0
1225349	マーティン・ヴァン・ビューレン	31325	エリザベス2世	48.0
1518522	上海美術館	32099	長江	47.8333
109	ロシア	7244	アメリカ国家安全保障局	46.5
236399	クレムリン	3837	オスマン帝国	46.4
633690	ウォーレン・バフェット	11278	国際通貨基金	46.25
1698830	カナダ	15157	世界貿易機関	46.1667
59554	ルーヴル美術館	212211	パリ・サンジェルマンFC	46.0
252775	ゴードン・ブラウン	1163452	リンドン・ジョンソン	45.75
9547	オセアニア	8667	南アメリカ	45.5
611298	ボストン・ポップス・オーケストラ	1305499	マサチューセッツ大学アマースト校	44.8
1613914	テイラー・スウィフト	986542	Facebook	44.4
192622	イヴァン4世	13204	ウズベキスタン	44.3333
357341	ジェイン・オースティン	172960	ブリティッシュ・エアウェイズ	44.1667
2560761	ヴァージン・メディア	15520	オックスフォード大学	43.5
88046	アララト山	258853	カトリック教会	43.5
421202	ディオンヌ・ワーウィック	507175	ニューヨーク	43.3333
95479	トニー・ブレア	1114318	ジョン・F・ケネディ	43.0
1954694	エイブラハム・リンカーン	2707482	ランド・ポール	43.0
1698893	イギリス	212211	パリ・サンジェルマンFC	42.0
826335	A・R・ラフマーン	23563	ジョン・フィリップ・スーザ	42.0
69950	ヴェルサイユ宮殿	120135	紫禁城	41.6667
693209	デュポン_(曖昧さ回避)	683232	ミラー_(ビール)	41.6667
151550	アルジュナ	226403	カラチ	41.6
171081	テムズ川	210006	マンチェスター・シティFC	41.5
126526	ムンバイ	2121918	シンガポール	41.3333
172960	ブリティッシュ・エアウェイズ	15520	オックスフォード大学	41.1667
1652	IBM	358328	モンサント_(企業)	41.0
907180	朝鮮民主主義人民共和国	252152	フィリピン	40.5
552413	コンゴ川	77976	ケニア山	40.5
6961	ガーナ	1698872	フランス	40.5
136488	ゲイリー・オールドマン	19852	ロサンゼルス	40.0
16627	イングランド	1912724	アムネスティ・インターナショナル	39.5
6025	北京市	125804	国際オリンピック委員会	39.3333
273307	フランク・ザッパ	1309003	マザーズ・オブ・インヴェンション	39.25
805777	デイル・アーンハート・ジュニア	44122	ランボルギーニ	38.8333
19336	ガイウス・ユリウス・カエサル	109588	ネフェルティティ	38.5
28614	タリン	252535	モスクワ	38.4
1778998	レフ・トロツキー	135003	オリバー・クロムウェル	38.2
4644	ウィリアム・シェイクスピア	108895	ロンドン交響楽団	38.2
446551	電子フロンティア財団	870743	Google	37.0
262	エルヴィス・プレスリー	31846	ブルース・ウィリス	36.8333
28677	ヨハネス・ブラームス	1945945	ブルース・スプリングスティーン	36.8333
306377	シャー・ルク・カーン	343890	フレッド・アステア	36.6667
1698859	スウェーデン	19527	イスタンブール	36.5
151550	アルジュナ	2009	インド	36.4
109588	ネフェルティティ	9116	シリア	36.2
30781	マドリード	64592	アルファロメオ	36.0
1698893	イギリス	45042	バルバドス	35.8333
591616	イタリア陸軍	64592	アルファロメオ	35.5
19852	ロサンゼルス	391453	全米大学体育協会	35.4
37612	ジミ・ヘンドリックス	570180	アンジェリーナ・ジョリー	35.0
25671	ウラル山脈	428530	珠江	35.0
2486	ジョン・レノン	306377	シャー・ルク・カーン	35.0
30336	マイケル・ジョーダン	59239	シアトル・マリナーズ	34.75
22926	フョードル・ドストエフスキー	9465	ウィーン	34.75
18529	ワルシャワ	15157	世界貿易機関	34.3333
138736	オーソン・ウェルズ	58728	英国放送協会	34.25
826335	A・R・ラフマーン	50611	コルカタ	33.6667
171081	テムズ川	2644094	BBCワールドワイド	33.5
46690	姫路城	35916	ゴンドール	33.5
16939	アイン・ランド	1451262	ヨシフ・スターリン	33.25
391453	全米大学体育協会	407121	アメリカオリンピック委員会	33.0
18545	曹操	2892035	釈迦	33.0
278096	ロザリオ・ドーソン	12648	キューバ	32.6667
21705	エベレスト	675040	グランド・ティトン	32.6
109474	カイロ	101	イラク	32.5
168438	アントニオ・バンデラス	31717	FCバルセロナ	32.1667
1511581	ハーバード大学	162755	ゴールドマン・サックス	32.1667
39630	テネシー・ウィリアムズ	996520	ドリス・デイ	32.0
236399	クレムリン	3864260	ホワイトハウス記者協会	32.0
6340	ネパール	6974	スーダン	31.6667
29120	ウラジーミル・レーニン	168531	アエロフロート・ロシア航空	31.6
136570	ボゴタ	709363	麻薬取締局	31.2
77976	ケニア山	351166	ラゴス	30.6
12983	ピタゴラス	8782	スタンフォード大学	30.6
107	トルコ	481389	国際連合人権理事会	30.4
62494	乾隆帝	6588	クレオパトラ7世	30.1667
160811	エミレーツ航空	161919	3M	30.0
144438	エア・カナダ	830745	サムスン電子	29.4
64854	エトナ火山	64592	アルファロメオ	28.8
1229951	オーストラリア空軍	250790	ケイマン航空	28.75
25671	ウラル山脈	50144	ヴォルガ川	28.75
430133	ブガッティ	34172	ボーイング	28.6
46470	チャールズ・ディケンズ	218760	ルチアーノ・パヴァロッティ	28.6
4644	ウィリアム・シェイクスピア	3725	エディンバラ	28.5
56674	ニコライ2世	1163462	フランクリン・ルーズベルト	28.1667
37612	ジミ・ヘンドリックス	1481594	ジョージ・カーリン	28.0
136060	章子怡	129489	ユニバーサル・スタジオ	27.8333
50611	コルカタ	3725	エディンバラ	27.8
8579	スパルタ	165160	バチカン美術館	27.75
1698893	イギリス	1443906	エチオピア	27.6
5114	国際連合安全保障理事会	446551	電子フロンティア財団	27.5
3097844	バラク・オバマ	32	ヨーロッパ	27.4
2208030	ジルマ・ルセフ	6370	コロンビア	27.3333
72659	オスカー・ワイルド	31	パリ	27.3333
13959	孔子	57443	第2バチカン公会議	27.1667
1669813	ニューヨーク・マーカンタイル取引所	158578	中国人民銀行	27.0
1715384	スペイン軍	128931	アメリカ合衆国国土安全保障省	26.8333
512537	デイヴィッド・テナント	262220	ロイヤル・シェイクスピア・カンパニー	26.8333
1604174	ジョン・マケイン	102860	グランド・キャニオン	26.75
160811	エミレーツ航空	20581	レアル・マドリード	26.75
2892035	釈迦	67666	バンコク	26.6
2644094	BBCワールドワイド	451136	レスター・シティFC	26.3333
306377	シャー・ルク・カーン	671607	ニュー・ライン・シネマ	26.2
34172	ボーイング	870743	Google	26.1667
9465	ウィーン	2253878	ドイツ陸軍_(ドイツ連邦軍)	26.1667
345818	世界経済フォーラム	2882586	グレートブリテン共産党	26.0
31812	シルヴィオ・ベルルスコーニ	168855	欧州人権裁判所	26.0
135003	オリバー・クロムウェル	108895	ロンドン交響楽団	26.0
1746589	金正日	102	イラン	25.8
393623	エカチェリーナ2世_(ロシア皇帝)	5697	織田信長	25.6667
507175	ニューヨーク	317205	ロンドン証券取引所	25.3333
1954694	エイブラハム・リンカーン	431719	アメリカ自由人権協会	25.3333
26174	ボブ・ディラン	95479	トニー・ブレア	25.3333
1750	マクドナルド	1652	IBM	25.1667
1903	中華人民共和国	33166	CNN	24.5
13348	ヒマラヤ山脈	4395	南極大陸	24.5
2872	ペルー	13348	ヒマラヤ山脈	24.5
1223022	ジョージ・W・ブッシュ	407121	アメリカオリンピック委員会	24.3333
5693	J・K・ローリング	3099291	アーサー王	24.0
62494	乾隆帝	76304	フェリペ2世_(スペイン王)	24.0
431719	アメリカ自由人権協会	1884551	アメリカ合衆国農務省	23.3333
208880	コロラド川	2699848	王立地理学会	23.25
64592	アルファロメオ	31717	FCバルセロナ	23.2
1746589	金正日	121259	清華大学	23.1667
31	パリ	141281	広州市	23.0
953419	RZA	611298	ボストン・ポップス・オーケストラ	22.8333
1163458	ジミー・カーター	236399	クレムリン	22.8
41446	ウィンストン・チャーチル	46678	ドナウ川	22.5
1698868	アイスランド	5114	国際連合安全保障理事会	22.0
6374	ブータン	120135	紫禁城	21.6667
95479	トニー・ブレア	59554	ルーヴル美術館	21.6
7244	アメリカ国家安全保障局	2253878	ドイツ陸軍_(ドイツ連邦軍)	21.5
141281	広州市	351166	ラゴス	21.4
1473659	マウレタニア	1969138	オハイオ州立大学	21.4
255677	ソウル特別市	27955	エリトリア	21.3333
1698830	カナダ	172960	ブリティッシュ・エアウェイズ	20.8
26174	ボブ・ディラン	19852	ロサンゼルス	20.6667
1443906	エチオピア	3837	オスマン帝国	20.6667
1613914	テイラー・スウィフト	1309003	マザーズ・オブ・インヴェンション	20.5
96245	ロッキー山脈	117743	アメリカ陸軍	20.25
53945	アッシジのフランチェスコ	1912724	アムネスティ・インターナショナル	20.1667
29088	アンゲラ・メルケル	252535	モスクワ	19.8
68198	アーネスト・ヘミングウェイ	1281195	サーグッド・マーシャル	19.6667
2605606	グレン・ベック	109558	全米ライフル協会	19.6
1750	マクドナルド	588147	ダウ・ケミカル	19.5
72659	オスカー・ワイルド	1698893	イギリス	19.5
177229	フェニックス・サンズ	96632	世界ボクシング機構	19.3333
1698838	アメリカ合衆国	434972	ヒズボラ	19.25
8667	南アメリカ	1715384	スペイン軍	19.2
442519	ブラジル	31717	FCバルセロナ	19.1667
4395	南極大陸	1142912	アメリカ合衆国環境保護庁	19.1667
361039	スウェーデン王立科学アカデミー	772982	アメリカ心臓協会	19.0
28507	メキシコシティ	386328	スペイン海軍	18.8333
1248777	ダニエル・スティール	30045	国際原子力機関	18.8
7005	アフリカ	591616	イタリア陸軍	18.6667
268891	ピーター・オトゥール	507175	ニューヨーク	18.6
95479	トニー・ブレア	44411	パナマ	18.4
4644	ウィリアム・シェイクスピア	498439	アイシュワリヤー・ラーイ	18.3333
14218	オイディプース	1746589	金正日	18.0
52782	ルイ14世_(フランス王)	430133	ブガッティ	17.6667
15157	世界貿易機関	1853594	LinkedIn	17.6
29120	ウラジーミル・レーニン	7317	ロンドン	17.5
437089	PayPal	132683	ロンドン・スクール・オブ・エコノミクス	17.2
47504	ヴィクトリア_(イギリス女王)	31	パリ	17.1667
34653	ヘンリー8世_(イングランド王)	5697	織田信長	16.6667
28507	メキシコシティ	32099	長江	16.6
1303852	グルーチョ・マルクス	1923479	クリミア山脈	16.5
4596	ポルトガル	7270	欧州宇宙機関	16.4
21372	ディック・チェイニー	102	イラン	16.1667
1791831	オックスファム	72179	トロント大学	16.0
73299	フェラーリ	31717	FCバルセロナ	15.8333
31325	エリザベス2世	4395	南極大陸	15.8333
30045	国際原子力機関	719792	テヘラン大学	15.6667
325224	ラルフ・ローレン	12217	ダライ・ラマ	15.5
8601	ジャカルタ	442519	ブラジル	15.2
2892035	釈迦	382006	大韓民国	15.1667
1746589	金正日	2644094	BBCワールドワイド	15.0
18146	ソポクレス	59554	ルーヴル美術館	15.0
12443	ビル・ゲイツ	5693	J・K・ローリング	14.8
22074	ウィーン・フィルハーモニー管弦楽団	2644094	BBCワールドワイド	14.8
26624	ヨハン・ゼバスティアン・バッハ	56674	ニコライ2世	14.8
1974854	ベルリン	497996	オスロ大学	14.6667
5693	J・K・ローリング	4008	アルベルト・アインシュタイン	14.5
12443	ビル・ゲイツ	1230549	Tumblr	14.4
34317	マルティン・ルター	9228	北アメリカ	13.8
46690	姫路城	88629	ユーフラテス川	13.6
1746589	金正日	125804	国際オリンピック委員会	13.5
1903	中華人民共和国	407121	アメリカオリンピック委員会	13.5
109588	ネフェルティティ	224658	潘基文	13.3333
407121	アメリカオリンピック委員会	175298	トロント・ラプターズ	13.3333
9060	フィジー	106	チュニジア	13.2
8435	ウクライナ	30045	国際原子力機関	13.0
29088	アンゲラ・メルケル	1698838	アメリカ合衆国	13.0
240095	ケーリー・グラント	507175	ニューヨーク	13.0
53945	アッシジのフランチェスコ	100739	リンゴ・スター	13.0
102860	グランド・キャニオン	683232	ミラー_(ビール)	12.8
947576	アメリカン・バレエ・シアター	391453	全米大学体育協会	12.25
52782	ルイ14世_(フランス王)	25002	ミシシッピ川	12.2
276162	フロリダ・パンサーズ	125804	国際オリンピック委員会	12.1667
252535	モスクワ	2253878	ドイツ陸軍_(ドイツ連邦軍)	12.1667
6071	マーティン・ルーサー・キング・ジュニア	4008	アルベルト・アインシュタイン	12.0
714487	ベル・フックス	7005	アフリカ	11.5
160811	エミレーツ航空	386328	スペイン海軍	11.25
15661	J・R・R・トールキン	132683	ロンドン・スクール・オブ・エコノミクス	11.25
56674	ニコライ2世	18260	エドガー・アラン・ポー	11.1667
29088	アンゲラ・メルケル	1281195	サーグッド・マーシャル	11.0
1698830	カナダ	431719	アメリカ自由人権協会	11.0
78023	マーク・ロスコ	135959	ルフトハンザドイツ航空	11.0
109589	カール・ラガーフェルド	215644	ジョージ・ゴードン・バイロン	10.8333
1281195	サーグッド・マーシャル	1142912	アメリカ合衆国環境保護庁	10.6667
31812	シルヴィオ・ベルルスコーニ	4596	ポルトガル	10.6
4596	ポルトガル	1943736	キャッツキル山地	10.5
1787263	社会保障局_(アメリカ合衆国)	2253878	ドイツ陸軍_(ドイツ連邦軍)	10.5
1227081	メイヨー・クリニック	5114	国際連合安全保障理事会	10.3333
215644	ジョージ・ゴードン・バイロン	20344	モハメド・アリ	10.3333
6025	北京市	168855	欧州人権裁判所	10.2
252544	デリー	1669813	ニューヨーク・マーカンタイル取引所	10.2
80204	ディジー・ガレスピー	33206	ヒラリー・クリントン	10.1667
3097844	バラク・オバマ	1613914	テイラー・スウィフト	9.8
59554	ルーヴル美術館	172960	ブリティッシュ・エアウェイズ	9.8
1114317	リチャード・ニクソン	1698830	カナダ	9.6667
35585	マハトマ・ガンディー	255677	ソウル特別市	9.6
12217	ダライ・ラマ	39630	テネシー・ウィリアムズ	9.6
212268	ジョン・スタインベック	10048	ジネディーヌ・ジダン	9.5
29088	アンゲラ・メルケル	171081	テムズ川	9.5
35453	ネルソン・マンデラ	730484	ウィリアム・シャトナー	9.5
47504	ヴィクトリア_(イギリス女王)	268891	ピーター・オトゥール	9.25
131060	リチャード・P・ファインマン	464821	パリ第4大学	9.25
95479	トニー・ブレア	6963	カメルーン	9.2
28500	ワイオミング州	6279	レバノン	9.1667
326112	アムステルダム国立美術館	4395	南極大陸	9.1667
69950	ヴェルサイユ宮殿	109474	カイロ	9.0
1451262	ヨシフ・スターリン	171081	テムズ川	8.8333
2256103	ジュリアン・アサンジ	4512	アフガニスタン	8.75
7591	クロード・ドビュッシー	16627	イングランド	8.75
34174	タイガー・ウッズ	1628358	アメリカ合衆国サッカー連盟	8.6667
5693	J・K・ローリング	273307	フランク・ザッパ	8.6
1698893	イギリス	20307	シナイ山	8.1667
370438	ストーン・コールド・スティーブ・オースチン	9060	フィジー	8.1667
6374	ブータン	1669813	ニューヨーク・マーカンタイル取引所	8.0
42377	スティーヴン・キング	820788	ターゲット・コーポレーション	8.0
41446	ウィンストン・チャーチル	6340	ネパール	8.0
255677	ソウル特別市	20307	シナイ山	7.8
1225349	マーティン・ヴァン・ビューレン	128931	アメリカ合衆国国土安全保障省	7.6667
151550	アルジュナ	273307	フランク・ザッパ	7.6667
1579136	サチン・テンドルカール	8782	スタンフォード大学	7.6667
9752	オデュッセウス	6367	ノルウェー	7.5
15509	カール・マルクス	121259	清華大学	7.5
1115641	ブルーリッジ山脈	33166	CNN	7.4
19336	ガイウス・ユリウス・カエサル	74	オーストリア	7.3333
369296	マーサ・スチュワート	2892035	釈迦	7.3333
165160	バチカン美術館	107	トルコ	7.25
31812	シルヴィオ・ベルルスコーニ	8667	南アメリカ	7.2
18545	曹操	7317	ロンドン	7.0
32099	長江	671450	ノートルダム大学	7.0
1923479	クリミア山脈	30045	国際原子力機関	7.0
95182	フリードリヒ1世_(神聖ローマ皇帝)	1248777	ダニエル・スティール	7.0
1223022	ジョージ・W・ブッシュ	7317	ロンドン	6.8333
22074	ウィーン・フィルハーモニー管弦楽団	73299	フェラーリ	6.8333
1277266	シエラレオネ	27227	グラスゴー大学	6.8
370438	ストーン・コールド・スティーブ・オースチン	210006	マンチェスター・シティFC	6.6667
23385	始皇帝	45042	バルバドス	6.5
25002	ミシシッピ川	236399	クレムリン	6.5
110493	ファイザー	31139	マンチェスター・ユナイテッドFC	6.3333
72659	オスカー・ワイルド	172960	ブリティッシュ・エアウェイズ	6.3333
10584	ルートヴィヒ・ヴァン・ベートーヴェン	122163	ローザ・パークス	6.25
30336	マイケル・ジョーダン	96632	世界ボクシング機構	6.2
2699848	王立地理学会	3250710	児童保護サービス	6.0
382006	大韓民国	64854	エトナ火山	6.0
9465	ウィーン	44122	ランボルギーニ	5.8333
