source_pid	source_ptitle	target_pid	target_ptitle	mean_score
11015252	Vladimir_Lenin	4927	Bolsheviks	74.2
32817	Vladimir_Putin	66488	Moscow_Metro	74.0
444222	Narendra_Modi	1019722	Indian_Space_Research_Organisation	74.0
3470	Burkina_Faso	76762	Democratic_Republic_of_the_Congo	73.8333
18426501	Harvard_University	10602335	IIT_Delhi	73.3333
63747	Muhammad_Ali	93729	World_Boxing_Organization	73.3333
23815630	FC_Dynamo_Voronezh	298602	Leicester_City_F.C.	72.6667
26748	Switzerland	172185	World_Economic_Forum	72.5
14984	International_Atomic_Energy_Agency	31956	United_Nations_Security_Council	71.5
25391	Russia	23815630	FC_Dynamo_Voronezh	70.75
4790115	White_House_Correspondents'_Association	891158	Condé_Nast	70.3333
22614	Oscar_Wilde	288140	Maya_Angelou	70.0
31717	United_Kingdom	53228	Eton_College	70.0
581172	BBC_Worldwide	891158	Condé_Nast	69.5
235888	Jon_Stewart	418944	Glenn_Beck	69.5
1950	American_Civil_Liberties_Union	25624937	NAACP	69.4
25458	Rome	169351	Mount_Etna	69.2
37756	Delhi	1019722	Indian_Space_Research_Organisation	69.1667
210815	Royal_Swedish_Academy_of_Sciences	23883046	Indian_Institutes_of_Technology	69.0
69894	Wales	338169	Cardiff_University	69.0
158454	Dale_Earnhardt_Jr.	21139	North_America	68.8333
3356	Bill_Clinton	13076	Gordon_Brown	68.8
172326	FC_Bayern_Munich	349679	Technical_University_of_Munich	68.5
5407	California	13270	Hawaii	67.8333
170131	Kyrgyzstan	11125639	Turkey	67.75
26328	Royal_Australian_Air_Force	383258	Russian_Navy	67.5
33873	World_Trade_Organization	67704	London_School_of_Economics	67.5
9239	Europe	19961	Manchester_United_F.C.	67.5
36649	Mount_St._Helens	46817	Mount_Vesuvius	67.4
4497	Bugatti	6882	Chrysler	67.2
14653	Iran	737	Afghanistan	66.8
93825	Monsanto	1907657	Dupont	66.8
17675	Lithuania	17391	Kosovo	66.75
64962	Fred_Astaire	225543	Carol_Channing	66.3333
3383	Brazil	24363836	Bric	66.25
6293	Cairo	30057	Tokyo	66.0
22217	Ohio_State_University	245695	Columbus_Crew_SC	65.5
19698439	Oxfam	4345474	American_Red_Cross	65.1667
22680	Oda_Nobunaga	180542	Himeji_Castle	65.0
358	Algeria	5843419	France	64.0
159599	Ben_Affleck	649484	Rosario_Dawson	63.75
77363	Oedipus	36487	Sparta	63.4
36787	Budapest	286162	Romanian_Academy	63.25
33873	World_Trade_Organization	58236	United_States_Department_of_Homeland_Security	63.0
23964683	University_of_Missouri	77958	University_of_North_Carolina_at_Greensboro	62.8333
230962	Museo_del_Prado	4443	Barcelona	62.4
220007	Social_Security_Administration	19985712	Small_Business_Administration	62.4
3458	Belize	23033	Portugal	62.0
3434750	United_States	335244	Goldman_Sachs	61.75
13275	Hungary	737	Afghanistan	61.0
12537	Guangzhou	48906	People's_Bank_of_China	61.0
440878	New_York_City_Ballet	156257	London_Symphony_Orchestra	60.8333
19318	Marilyn_Monroe	44849	Brad_Pitt	60.5
17914	Ludwig_van_Beethoven	3354	Berlin	60.5
200734	Bell_hooks	339	Ayn_Rand	60.3333
21139	North_America	778188	Conagra_Brands	59.8
57570	Sachin_Tendulkar	63493	Ken_Griffey_Jr.	59.75
307	Abraham_Lincoln	69880	Napoleon	59.75
18603746	Beijing	6613	Yangtze	59.6667
288140	Maya_Angelou	200734	Bell_hooks	59.5
512737	German_Army	156879	Spanish_Navy	59.3333
11625	Fyodor_Dostoevsky	8910	Dean_Koontz	59.2
9906294	Johann_Sebastian_Bach	55866	Vienna	59.2
19058	Munich	340454	Leipzig_University	59.2
16553	Julia_Roberts	17782843	Lady_Gaga	58.6667
17238567	Guatemala	8060	Dominican_Republic	58.5
77880	Zinedine_Zidane	357488	Paris_Saint-Germain_F.C.	58.4
25391	Russia	32908	Warsaw	57.8333
24217897	Mughal_Empire	14653	Iran	57.75
3354	Berlin	9474	European_Central_Bank	57.6667
419342	David_Cameron	197867	London_Stock_Exchange	57.5
534366	Barack_Obama	31956	United_Nations_Security_Council	57.5
15872	J._R._R._Tolkien	18598186	Stan_Lee	57.4
2346975	Ban_Ki-moon	19698110	UNICEF	57.4
9602	Edinburgh	10363	European_Space_Agency	57.25
19698439	Oxfam	450053	Habitat_for_Humanity	56.6667
31750	Ukraine	17675	Lithuania	56.6
26909	Silvio_Berlusconi	25433	Ronald_Reagan	56.0
2150841	Lionel_Messi	218947	Derek_Jeter	55.75
1602349	University_of_the_Punjab	343949	Indian_Army	55.3333
1216	Athens	287713	United_States_Olympic_&_Paralympic_Committee	55.0
231156	Richard_Pryor	31341	Tupac_Shakur	54.75
33265	Winston_Churchill	581172	BBC_Worldwide	54.4
418944	Glenn_Beck	43715	John_McCain	54.3333
27318	Singapore	17752	Laos	54.3333
170409	Colin_Firth	13041163	Adele	54.25
36787	Budapest	27643	Shanghai	54.25
231156	Richard_Pryor	38965	Cary_Grant	54.0
41601584	Hammurabi_I	1095706	Jesus	54.0
11983273	Aishwarya_Rai_Bachchan	129218	Screen_Actors_Guild	54.0
54533	Lyndon_B._Johnson	5122699	John_Kerry	53.8333
2447	Anton_Chekhov	22614	Oscar_Wilde	53.8
18622049	James_Earl_Jones	5792809	Angelina_Jolie	53.8
21241	Norway	17867	London	53.5
22278	Ottoman_Empire	25391	Russia	53.4
3414021	George_W._Bush	34273	Yale_University	53.4
63639	Volga	3010721	Soviet_Armed_Forces	53.25
12209	Gene_Kelly	875053	American_Ballet_Theatre	53.1667
47905	Kolkata	10602335	IIT_Delhi	52.8333
34820805	Yandang_Mountains	66890	People's_Liberation_Army	52.75
154099	Kim_Jong-il	10287	Hirohito	52.4
2150841	Lionel_Messi	33422	Wayne_Gretzky	52.2
16095	Jimi_Hendrix	39753	John_Philip_Sousa	51.8333
21019	Michelangelo	606848	Catholic_Church	51.1667
287713	United_States_Olympic_&_Paralympic_Committee	93729	World_Boxing_Organization	51.0
19058	Munich	21209639	Danube	51.0
3186173	Cornell_University_Press	248437	University_of_Massachusetts_Amherst	50.8333
51585	New_Delhi	17791	Liberia	50.6667
44361	Congo_River	21383	Nigeria	50.5
21244	Nile	358	Algeria	50.2
172326	FC_Bayern_Munich	512737	German_Army	50.2
320706	David_Sedaris	43055	Buster_Keaton	49.8333
16743	Karl_Marx	69680	Kurdistan_Workers'_Party	49.75
17546	Louvre	230962	Museo_del_Prado	49.75
64962	Fred_Astaire	4802982	Ballets_Russes	49.6667
9906294	Johann_Sebastian_Bach	6260	Claude_Debussy	49.4
3434750	United_States	18581242	Target_Corporation	49.3333
17123	Karachi	585629	Kyiv	49.0
33265	Winston_Churchill	54533	Lyndon_B._Johnson	49.0
41601584	Hammurabi_I	7515849	Syria	48.1667
19763	Martin_Van_Buren	12153654	Elizabeth_II	48.0
961213	Shanghai_Art_Museum	6613	Yangtze	47.8333
25391	Russia	21939	National_Security_Agency	46.5
381075	Moscow_Kremlin	22278	Ottoman_Empire	46.4
211518	Warren_Buffett	15251	International_Monetary_Fund	46.25
5042916	Canada	33873	World_Trade_Organization	46.1667
17546	Louvre	357488	Paris_Saint-Germain_F.C.	46.0
13076	Gordon_Brown	54533	Lyndon_B._Johnson	45.75
22621	Oceania	26769	South_America	45.5
200414	Boston_Pops_Orchestra	248437	University_of_Massachusetts_Amherst	44.8
5422144	Taylor_Swift	7529378	Facebook	44.4
70718	Ivan_the_Terrible	31853	Uzbekistan	44.3333
200734	Bell_hooks	282752	National_Endowment_for_the_Arts	44.25
15782	Jane_Austen	3970	British_Airways	44.1667
3329087	Virgin_Media	31797	University_of_Oxford	43.5
313870	Mount_Ararat	606848	Catholic_Church	43.5
167293	Dionne_Warwick	645042	New_York_City	43.3333
3301347	Tony_Blair	5119376	John_F._Kennedy	43.0
307	Abraham_Lincoln	11914121	Rand_Paul	43.0
30172853	Nicholas_II_of_Russia	30108	Tajikistan	42.5
31717	United_Kingdom	357488	Paris_Saint-Germain_F.C.	42.0
222417	A._R._Rahman	39753	John_Philip_Sousa	42.0
53316	Palace_of_Versailles	69123	Forbidden_City	41.6667
1907657	Dupont	54178	Miller_Brewing_Company	41.6667
100254	Arjuna	17123	Karachi	41.6
23815630	FC_Dynamo_Voronezh	3010721	Soviet_Armed_Forces	41.5
49031	River_Thames	165813	Manchester_City_F.C.	41.5
19189	Mumbai	27318	Singapore	41.3333
3970	British_Airways	31797	University_of_Oxford	41.1667
40379651	IBM	93825	Monsanto	41.0
166959	Matt_Damon	282752	National_Endowment_for_the_Arts	40.75
21255	North_Korea	23440	Philippines	40.5
44361	Congo_River	365927	Mount_Kenya	40.5
12067	Ghana	5843419	France	40.5
213163	Gary_Oldman	18110	Los_Angeles	40.0
9316	England	18947898	Amnesty_International	39.5
18603746	Beijing	15147	International_Olympic_Committee	39.3333
10672	Frank_Zappa	1485905	The_Mothers_of_Invention	39.25
158454	Dale_Earnhardt_Jr.	18271	Lamborghini	38.8333
15924	Julius_Caesar	90050	Nefertiti	38.5
31577	Tallinn	19004	Moscow	38.4
17888	Leon_Trotsky	22413	Oliver_Cromwell	38.2
32897	William_Shakespeare	156257	London_Symphony_Orchestra	38.2
18949836	Electronic_Frontier_Foundation	1092923	Google	37.0
9288	Elvis_Presley	64673	Bruce_Willis	36.8333
645042	New_York_City	37988	United_States_National_Guard	36.8333
16339	Johannes_Brahms	60192	Bruce_Springsteen	36.8333
352699	Shah_Rukh_Khan	64962	Fred_Astaire	36.6667
5058739	Sweden	3391396	Istanbul	36.5
100254	Arjuna	14533	India	36.4
90050	Nefertiti	7515849	Syria	36.2
41188263	Madrid	37527	Alfa_Romeo	36.0
31717	United_Kingdom	3455	Barbados	35.8333
1392092	Italian_Army	37527	Alfa_Romeo	35.5
18110	Los_Angeles	60706	National_Collegiate_Athletic_Association	35.4
16095	Jimi_Hendrix	5792809	Angelina_Jolie	35.0
32152	Ural_Mountains	325953	Pearl_River_(China)	35.0
15852	John_Lennon	352699	Shah_Rukh_Khan	35.0
20455	Michael_Jordan	27660	Seattle_Mariners	34.75
11625	Fyodor_Dostoevsky	55866	Vienna	34.75
32908	Warsaw	33873	World_Trade_Organization	34.3333
22196	Orson_Welles	19344654	BBC	34.25
222417	A._R._Rahman	47905	Kolkata	33.6667
49031	River_Thames	581172	BBC_Worldwide	33.5
180542	Himeji_Castle	61603	Gondor	33.5
339	Ayn_Rand	15641	Joseph_Stalin	33.25
60706	National_Collegiate_Athletic_Association	287713	United_States_Olympic_&_Paralympic_Committee	33.0
241636	Cao_Cao	3395	Gautama_Buddha	33.0
19985712	Small_Business_Administration	18173	List_of_libertarian_political_parties	33.0
649484	Rosario_Dawson	5042481	Cuba	32.6667
42179	Mount_Everest	1037672	Grand_Teton	32.6
6293	Cairo	7515928	Iraq	32.5
52627	Antonio_Banderas	68187	FC_Barcelona	32.1667
18426501	Harvard_University	335244	Goldman_Sachs	32.1667
44634	Tennessee_Williams	8300	Doris_Day	32.0
381075	Moscow_Kremlin	4790115	White_House_Correspondents'_Association	32.0
171166	Nepal	27421	Sudan	31.6667
11015252	Vladimir_Lenin	89659	Aeroflot	31.6
211271	Bogotá	146720	Drug_Enforcement_Administration	31.2
365927	Mount_Kenya	85232	Lagos	30.6
23275	Pythagoras	26977	Stanford_University	30.6
11125639	Turkey	635790	United_Nations_Human_Rights_Council	30.4
265949	Qianlong_Emperor	60827	Cleopatra	30.1667
142715	Emirates_(airline)	7664801	3M	30.0
3395	Gautama_Buddha	301088	Vatican_Hill	30.0
14532	Italy	282752	National_Endowment_for_the_Arts	29.75
145623	Air_Canada	46445426	Samsung_Electronics	29.4
534366	Barack_Obama	282752	National_Endowment_for_the_Arts	29.0
169351	Mount_Etna	37527	Alfa_Romeo	28.8
26328	Royal_Australian_Air_Force	399294	Cayman_Airways	28.75
32152	Ural_Mountains	63639	Volga	28.75
4497	Bugatti	18933266	Boeing	28.6
5884	Charles_Dickens	227696	Luciano_Pavarotti	28.6
32897	William_Shakespeare	9602	Edinburgh	28.5
30172853	Nicholas_II_of_Russia	10979	Franklin_D._Roosevelt	28.1667
377295	AmeriCorps	5582215	Child_protective_services	28.0
16095	Jimi_Hendrix	158879	George_Carlin	28.0
72811	Zhang_Ziyi	170326	Universal_Pictures	27.8333
47905	Kolkata	9602	Edinburgh	27.8
36487	Sparta	229765	Vatican_Museums	27.75
31717	United_Kingdom	187749	Ethiopia	27.6
31956	United_Nations_Security_Council	18949836	Electronic_Frontier_Foundation	27.5
615942	Abhishek_Bachchan	1602349	University_of_the_Punjab	27.4
534366	Barack_Obama	9239	Europe	27.4
7977772	Dilma_Rousseff	5222	Colombia	27.3333
22614	Oscar_Wilde	22989	Paris	27.3333
5823	Confucius	28134	Second_Vatican_Council	27.1667
60706	National_Collegiate_Athletic_Association	223373	National_Labor_Relations_Board	27.0
469729	New_York_Mercantile_Exchange	48906	People's_Bank_of_China	27.0
3932850	Spanish_Armed_Forces	58236	United_States_Department_of_Homeland_Security	26.8333
1672146	David_Tennant	167785	Royal_Shakespeare_Company	26.8333
43715	John_McCain	46989	Grand_Canyon	26.75
142715	Emirates_(airline)	26413	Real_Madrid_CF	26.75
3395	Gautama_Buddha	56615	Bangkok	26.6
581172	BBC_Worldwide	298602	Leicester_City_F.C.	26.3333
352699	Shah_Rukh_Khan	408368	New_Line_Cinema	26.2
18933266	Boeing	1092923	Google	26.1667
55866	Vienna	512737	German_Army	26.1667
1844	Archimedes	301088	Vatican_Hill	26.0
172185	World_Economic_Forum	40362480	Communist_Party_of_Great_Britain	26.0
26909	Silvio_Berlusconi	42622	European_Court_of_Human_Rights	26.0
22413	Oliver_Cromwell	156257	London_Symphony_Orchestra	26.0
154099	Kim_Jong-il	14653	Iran	25.8
44240	Catherine_the_Great	22680	Oda_Nobunaga	25.6667
645042	New_York_City	197867	London_Stock_Exchange	25.3333
307	Abraham_Lincoln	1950	American_Civil_Liberties_Union	25.3333
4637590	Bob_Dylan	3301347	Tony_Blair	25.3333
2480627	McDonald's	40379651	IBM	25.1667
5405	China	62028	CNN	24.5
37966	Himalayas	18959138	Antarctica	24.5
170691	Peru	37966	Himalayas	24.5
3414021	George_W._Bush	287713	United_States_Olympic_&_Paralympic_Committee	24.3333
158984	Harvard_Law_School	403244	Green_Party	24.0
16027	J._K._Rowling	16808	King_Arthur	24.0
265949	Qianlong_Emperor	54386	Philip_II_of_Spain	24.0
1950	American_Civil_Liberties_Union	70896	United_States_Department_of_Agriculture	23.3333
180968	Colorado_River	395918	Royal_Geographical_Society	23.25
37527	Alfa_Romeo	68187	FC_Barcelona	23.2
154099	Kim_Jong-il	72595	Tsinghua_University	23.1667
22989	Paris	12537	Guangzhou	23.0
39177668	RZA	200414	Boston_Pops_Orchestra	22.8333
15992	Jimmy_Carter	381075	Moscow_Kremlin	22.8
33265	Winston_Churchill	21209639	Danube	22.5
15992	Jimmy_Carter	19985712	Small_Business_Administration	22.0
14531	Iceland	31956	United_Nations_Security_Council	22.0
2421391	Bhutan	69123	Forbidden_City	21.6667
3301347	Tony_Blair	17546	Louvre	21.6
158889	George_Clooney	450053	Habitat_for_Humanity	21.6
21939	National_Security_Agency	512737	German_Army	21.5
12537	Guangzhou	85232	Lagos	21.4
75434	Mauretania	22217	Ohio_State_University	21.4
19159283	Seoul	17238590	Eritrea	21.3333
5042916	Canada	3970	British_Airways	20.8
4637590	Bob_Dylan	18110	Los_Angeles	20.6667
187749	Ethiopia	22278	Ottoman_Empire	20.6667
5422144	Taylor_Swift	1485905	The_Mothers_of_Invention	20.5
25459	Rocky_Mountains	32087	United_States_Army	20.25
11638	Francis_of_Assisi	18947898	Amnesty_International	20.1667
72671	Angela_Merkel	19004	Moscow	19.8
9428	Ernest_Hemingway	57445	Thurgood_Marshall	19.6667
418944	Glenn_Beck	70101	National_Rifle_Association	19.6
2480627	McDonald's	309668	Dow_Chemical_Company	19.5
22614	Oscar_Wilde	31717	United_Kingdom	19.5
72895	Phoenix_Suns	93729	World_Boxing_Organization	19.3333
3434750	United_States	13919	Hezbollah	19.25
26769	South_America	3932850	Spanish_Armed_Forces	19.2
3383	Brazil	68187	FC_Barcelona	19.1667
18959138	Antarctica	58666	United_States_Environmental_Protection_Agency	19.1667
210815	Royal_Swedish_Academy_of_Sciences	581673	American_Heart_Association	19.0
18987	Mexico_City	156879	Spanish_Navy	18.8333
61999	Danielle_Steel	14984	International_Atomic_Energy_Agency	18.8
4128897	National_Roman_Museum	275519	Matterhorn	18.75
5334607	Africa	1392092	Italian_Army	18.6667
63321	Peter_O'Toole	645042	New_York_City	18.6
3301347	Tony_Blair	22997	Panama	18.4
32897	William_Shakespeare	11983273	Aishwarya_Rai_Bachchan	18.3333
77363	Oedipus	154099	Kim_Jong-il	18.0
18553	Louis_XIV	4497	Bugatti	17.6667
33873	World_Trade_Organization	970755	LinkedIn	17.6
11015252	Vladimir_Lenin	17867	London	17.5
1339400	Federal_Highway_Administration	450053	Habitat_for_Humanity	17.3333
195809	PayPal	67704	London_School_of_Economics	17.2
47923	Queen_Victoria	22989	Paris	17.1667
46989	Grand_Canyon	1339400	Federal_Highway_Administration	16.8333
14187	Henry_VIII	22680	Oda_Nobunaga	16.6667
18987	Mexico_City	6613	Yangtze	16.6
12426	Groucho_Marx	4016366	Crimean_Mountains	16.5
23033	Portugal	10363	European_Space_Agency	16.4
5058628	Dick_Cheney	14653	Iran	16.1667
19698439	Oxfam	7955325	University_of_Toronto	16.0
11225	Ferrari	68187	FC_Barcelona	15.8333
12153654	Elizabeth_II	18959138	Antarctica	15.8333
14984	International_Atomic_Energy_Agency	159999	University_of_Tehran	15.6667
460349	Ralph_Lauren	8133	Dalai_Lama	15.5
16275	Jakarta	3383	Brazil	15.2
3395	Gautama_Buddha	27019	South_Korea	15.1667
154099	Kim_Jong-il	581172	BBC_Worldwide	15.0
26984	Sophocles	17546	Louvre	15.0
3747	Bill_Gates	16027	J._K._Rowling	14.8
148401	Vienna_Philharmonic	581172	BBC_Worldwide	14.8
9906294	Johann_Sebastian_Bach	30172853	Nicholas_II_of_Russia	14.8
3354	Berlin	31800	University_of_Oslo	14.6667
16027	J._K._Rowling	736	Albert_Einstein	14.5
3747	Bill_Gates	18701436	Tumblr	14.4
7567080	Martin_Luther	21139	North_America	13.8
180542	Himeji_Castle	10221	Euphrates	13.6
154099	Kim_Jong-il	15147	International_Olympic_Committee	13.5
5405	China	287713	United_States_Olympic_&_Paralympic_Committee	13.5
90050	Nefertiti	2346975	Ban_Ki-moon	13.3333
287713	United_States_Olympic_&_Paralympic_Committee	72879	Toronto_Raptors	13.3333
10707	Fiji	30188	Tunisia	13.2
31750	Ukraine	14984	International_Atomic_Energy_Agency	13.0
72671	Angela_Merkel	3434750	United_States	13.0
38965	Cary_Grant	645042	New_York_City	13.0
11638	Francis_of_Assisi	25832	Ringo_Starr	13.0
46989	Grand_Canyon	54178	Miller_Brewing_Company	12.8
10363	European_Space_Agency	3186173	Cornell_University_Press	12.5
19985712	Small_Business_Administration	148401	Vienna_Philharmonic	12.4
875053	American_Ballet_Theatre	60706	National_Collegiate_Athletic_Association	12.25
18553	Louis_XIV	19579	Mississippi_River	12.2
70551	Florida_Panthers	15147	International_Olympic_Committee	12.1667
19004	Moscow	512737	German_Army	12.1667
20076	Martin_Luther_King_Jr.	736	Albert_Einstein	12.0
200734	Bell_hooks	5334607	Africa	11.5
142715	Emirates_(airline)	156879	Spanish_Navy	11.25
15872	J._R._R._Tolkien	67704	London_School_of_Economics	11.25
30172853	Nicholas_II_of_Russia	9549	Edgar_Allan_Poe	11.1667
72671	Angela_Merkel	57445	Thurgood_Marshall	11.0
5042916	Canada	1950	American_Civil_Liberties_Union	11.0
127657	Mark_Rothko	97733	Lufthansa	11.0
175855	Karl_Lagerfeld	17566665	Lord_Byron	10.8333
5043192	Hillary_Clinton	282752	National_Endowment_for_the_Arts	10.8
301088	Vatican_Hill	450053	Habitat_for_Humanity	10.8
57445	Thurgood_Marshall	58666	United_States_Environmental_Protection_Agency	10.6667
26909	Silvio_Berlusconi	23033	Portugal	10.6
23033	Portugal	468224	Catskill_Mountains	10.5
220007	Social_Security_Administration	512737	German_Army	10.5
160843	Mayo_Clinic	31956	United_Nations_Security_Council	10.3333
17566665	Lord_Byron	63747	Muhammad_Ali	10.3333
18603746	Beijing	42622	European_Court_of_Human_Rights	10.2
37756	Delhi	469729	New_York_Mercantile_Exchange	10.2
54403	Dizzy_Gillespie	5043192	Hillary_Clinton	10.1667
5058628	Dick_Cheney	1339400	Federal_Highway_Administration	10.1667
3356	Bill_Clinton	19985712	Small_Business_Administration	10.0
534366	Barack_Obama	5422144	Taylor_Swift	9.8
17546	Louvre	3970	British_Airways	9.8
25473	Richard_Nixon	5042916	Canada	9.6667
19379	Mahatma_Gandhi	19159283	Seoul	9.6
8133	Dalai_Lama	44634	Tennessee_Williams	9.6
15825	John_Steinbeck	77880	Zinedine_Zidane	9.5
72671	Angela_Merkel	49031	River_Thames	9.5
21492751	Nelson_Mandela	19008577	William_Shatner	9.5
47923	Queen_Victoria	63321	Peter_O'Toole	9.25
25523	Richard_Feynman	3749721	Paris-Sorbonne_University	9.25
3301347	Tony_Blair	5447	Cameroon	9.2
33611	Wyoming	17771	Lebanon	9.1667
26230	Rijksmuseum	18959138	Antarctica	9.1667
377295	AmeriCorps	39569	University_of_Glasgow	9.1667
53316	Palace_of_Versailles	6293	Cairo	9.0
15641	Joseph_Stalin	49031	River_Thames	8.8333
26033941	Julian_Assange	737	Afghanistan	8.75
6260	Claude_Debussy	9316	England	8.75
43356	Tiger_Woods	186853	United_States_Soccer_Federation	8.6667
1056336	FC_Seoul	282752	National_Endowment_for_the_Arts	8.6667
16027	J._K._Rowling	10672	Frank_Zappa	8.6
44849	Brad_Pitt	2386348	Church_of_Scientology	8.5
31717	United_Kingdom	61768	Mount_Sinai	8.1667
356167	Stone_Cold_Steve_Austin	10707	Fiji	8.1667
2421391	Bhutan	469729	New_York_Mercantile_Exchange	8.0
26954	Stephen_King	18581242	Target_Corporation	8.0
33265	Winston_Churchill	171166	Nepal	8.0
1602349	University_of_the_Punjab	18701436	Tumblr	7.8333
19159283	Seoul	61768	Mount_Sinai	7.8
19763	Martin_Van_Buren	58236	United_States_Department_of_Homeland_Security	7.6667
100254	Arjuna	10672	Frank_Zappa	7.6667
57570	Sachin_Tendulkar	26977	Stanford_University	7.6667
22537	Odysseus	21241	Norway	7.5
16743	Karl_Marx	72595	Tsinghua_University	7.5
462535	Blue_Ridge_Mountains	62028	CNN	7.4
15924	Julius_Caesar	26964606	Austria	7.3333
190995	Martha_Stewart	3395	Gautama_Buddha	7.3333
229765	Vatican_Museums	11125639	Turkey	7.25
