source_pid	source_ptitle	target_pid	target_ptitle	mean_score
212973	آژانس_فضایی_اروپا	2794734	سازمان_پژوهش‌های_فضایی_هند	84.8333
29204	سئول	144468	سامسونگ_الکترونیک	84.8333
38288	ویلیام_شاتنر	955787	جرج_تاکی	84.1667
865220	کوندی_نست	3284045	ویرجین_مدیا	84.0
139809	گرند_کنیون	156322	رودخانه_کلرادو	83.4
140136	کوه‌های_راکی	33413	هیمالیا	82.2
446569	رزا_پارکس	3577716	انجمن_ملی_پیشرفت_رنگین‌پوستان	81.6
89398	جرج_هریسون	7927	لیورپول	80.8
1955454	آئروفلوت	421402	ایر_کانادا	80.8
2193439	گاندور	887086	نازگول	80.4
796615	جانگ_زئی	6945	پکن	80.0
160151	دانشگاه_تورنتو	31654	دانشگاه_کالیفرنیا،_برکلی	79.5
54029	بریتیش_ایرویز	1955454	آئروفلوت	79.4
349564	کری_گرانت	38288	ویلیام_شاتنر	79.3333
2309626	امپراتور_چیان‌لونگ	400154	سائو_سائو	79.2
1834952	مدرسه_حقوق_هاروارد	312890	مدرسه_اقتصاد_لندن	78.8333
123565	شورای_امنیت_سازمان_ملل_متحد	181095	مجمع_جهانی_اقتصاد	78.75
265169	شاهرخ_خان	2400506	آبیشک_باچان	78.6667
8095	دانوب	8183	تیمز	78.6
7275	نروژ	7181	دانمارک	77.6667
22974	رود_ولگا	19046	نیل	77.2
867352	توشیرو_میفونه	186431	آکیرا_کوروساوا	76.8333
36333	پورتوریکو	7188	کوبا	76.5
341308	ماترهورن	54085	کوه_اورست	76.5
41815	جین_آستن	29550	ادگار_آلن_پو	76.4
2011695	صلیب_سرخ_آمریکا	176863	انجمن_قلب_آمریکا	76.4
36333	پورتوریکو	3103	ایالات_متحده_آمریکا	76.3333
234418	عیسی	1516	گوتاما_بودا	76.25
7188	کوبا	6812	فلوریدا	76.0
265169	شاهرخ_خان	8053	بمبئی	76.0
11482	لئون_تروتسکی	14065	فیودور_داستایفسکی	75.75
6753	باشگاه_فوتبال_بارسلونا	635653	باشگاه_فوتبال_سئول	75.5
7100	ایسلند	3820	گرینلند	74.8333
18022	اودیسئوس	155034	المپ	74.8333
111729	مارتین_لوتر_کینگ_جونیور	446569	رزا_پارکس	74.5
34493	دنیل_ردکلیف	180566	مت_دیمون	74.25
10927	ولادیمیر_لنین	139559	بلشویک	74.2
164288	ولادیمیر_پوتین	421209	متروی_مسکو	74.0
2509984	نارندرا_مودی	2794734	سازمان_پژوهش‌های_فضایی_هند	74.0
7141	بورکینافاسو	7191	جمهوری_دموکراتیک_کنگو	73.8333
114504	محمد_علی_کلی	4308157	سازمان_جهانی_بوکس	73.3333
7355	سوئیس	181095	مجمع_جهانی_اقتصاد	72.5
26268	آژانس_بین‌المللی_انرژی_اتمی	123565	شورای_امنیت_سازمان_ملل_متحد	71.5
181301	اسکار_وایلد	1649524	مایا_آنجلو	70.0
6957	بریتانیا	937610	کالج_ایتن	70.0
3725149	بی‌بی‌سی_جهانی	865220	کوندی_نست	69.5
183322	جان_استوارت_(مجری_تلویزیونی)	506193	گلن_بک	69.5
253291	اتحادیه_آزادی‌های_مدنی_آمریکا	3577716	انجمن_ملی_پیشرفت_رنگین‌پوستان	69.4
6794	رم	36142	اتنا	69.2
7562	دهلی	2794734	سازمان_پژوهش‌های_فضایی_هند	69.1667
385343	فرهنگستان_پادشاهی_علوم_سوئد	235742	مؤسسات_فناوری_هند	69.0
161959	ولز	4772030	دانشگاه_کاردیف	69.0
39722	بیل_کلینتون	142387	گوردون_براون	68.8
24815	باشگاه_فوتبال_بایرن_مونیخ	886441	دانشگاه_فنی_مونیخ	68.5
6737	کالیفرنیا	6827	هاوایی	67.8333
7314	قرقیزستان	3918	ترکیه	67.75
366735	نیروی_هوایی_سلطنتی_استرالیا	409231	نیروی_دریایی_روسیه	67.5
85639	سازمان_تجارت_جهانی	312890	مدرسه_اقتصاد_لندن	67.5
7204	اروپا	155489	باشگاه_فوتبال_منچستر_یونایتد	67.5
1224717	کوه_سنت_هلن	294927	وزوو	67.4
283392	بوگاتی	2153798	کرایسلر	67.2
163930	ایران	802	افغانستان	66.8
1775269	مونسانتو	4035559	دوپونت_(ابهام‌زدایی)	66.8
7293	لیتوانی	211122	کوزوو	66.75
760813	فرد_آستر	2589447	کارول_چانینگ	66.3333
16979	قاهره	6915	توکیو	66.0
782950	آکسفام	2011695	صلیب_سرخ_آمریکا	65.1667
403563	اودا_نوبوناگا	234317	قلعه_هیمه‌جی	65.0
112834	الجزایر	3119	فرانسه	64.0
360336	بن_افلک	633839	رزاریو_داوسون	63.75
118340	ادیپ	91313	اسپارت	63.4
85639	سازمان_تجارت_جهانی	113313	وزارت_امنیت_میهن_ایالات_متحده_آمریکا	63.0
645460	موزه_دل_پرادو	183273	بارسلون	62.4
3192172	اداره_تأمین_اجتماعی_(آمریکا)	5229446	اداره_کسب‌وکارهای_کوچک	62.4
7131	بلیز	7104	پرتغال	62.0
3103	ایالات_متحده_آمریکا	426732	گلدمن_ساکس	61.75
852	مجارستان	802	افغانستان	61.0
54934	مریلین_مونرو	41485	برد_پیت	60.5
1066747	لودویگ_فان_بتهوون	24462	برلین	60.5
3251030	بل_هوکس	290879	آین_رند	60.3333
14136	آبراهام_لینکلن	289909	ناپلئون_بناپارت	59.75
6945	پکن	21592	یانگ‌تسه	59.6667
1649524	مایا_آنجلو	3251030	بل_هوکس	59.5
5048682	ارتش_آلمان	5239045	نیروی_دریایی_اسپانیا	59.3333
14065	فیودور_داستایفسکی	4137945	دین_کونتز	59.2
18019	یوهان_سباستیان_باخ	6867	وین	59.2
4679	مونیخ	945957	دانشگاه_لایپزیگ	59.2
253015	جولیا_رابرتس	290990	لیدی_گاگا	58.6667
7632	گواتمالا	7545	جمهوری_دومینیکن	58.5
27642	زین‌الدین_زیدان	498747	باشگاه_فوتبال_پاری_سن-ژرمن	58.4
4048	روسیه	35106	ورشو	57.8333
49578	امپراتوری_گورکانی	163930	ایران	57.75
24462	برلین	216844	بانک_مرکزی_اروپا	57.6667
342605	دیوید_کامرون	252366	بورس_لندن	57.5
122686	باراک_اوباما	123565	شورای_امنیت_سازمان_ملل_متحد	57.5
11575	جی._آر._آر._تالکین	799582	استن_لی	57.4
67929	بان_کی‌مون	123561	یونیسف	57.4
19621	ادینبرا	212973	آژانس_فضایی_اروپا	57.25
6969	اوکراین	7293	لیتوانی	56.6
27707	سیلویو_برلوسکونی	14167	رونالد_ریگان	56.0
96168	لیونل_مسی	5447597	درک_جتر	55.75
211253	دانشگاه_پنجاب	1211383	نیروی_زمینی_هند	55.3333
19733	آتن	3361572	کمیته_المپیک_ایالات_متحده	55.0
737085	ریچارد_پرایر	26427	توپاک_شکور	54.75
27404	وینستون_چرچیل	3725149	بی‌بی‌سی_جهانی	54.4
506193	گلن_بک	173669	جان_مک‌کین	54.3333
7360	سنگاپور	7297	لائوس	54.3333
410626	کالین_فرث	622426	ادل	54.25
7514	بوداپست	8011	شانگهای	54.25
737085	ریچارد_پرایر	349564	کری_گرانت	54.0
14164	لیندون_بی._جانسون	2701	جان_کری	53.8333
36039	آنتون_چخوف	181301	اسکار_وایلد	53.8
632503	جیمز_ارل_جونز	24948	آنجلینا_جولی	53.8
7275	نروژ	6798	لندن	53.5
12937	امپراتوری_عثمانی	4048	روسیه	53.4
12324	جرج_دابلیو._بوش	146111	دانشگاه_ییل	53.4
303380	کیم_جونگ_ایل	351039	هیروهیتو	52.4
96168	لیونل_مسی	3228502	وین_گرتسکی	52.2
51297	جیمی_هندریکس	1494939	جان_فیلیپ_سوزا	51.8333
43600	میکل‌آنژ	366441	کلیسای_کاتولیک	51.1667
3361572	کمیته_المپیک_ایالات_متحده	4308157	سازمان_جهانی_بوکس	51.0
4679	مونیخ	8095	دانوب	51.0
387800	دهلی_نو	7294	لیبریا	50.6667
7195	کنگو_(رود)	7277	نیجریه	50.5
19046	نیل	112834	الجزایر	50.2
24815	باشگاه_فوتبال_بایرن_مونیخ	5048682	ارتش_آلمان	50.2
754007	دیوید_سداریس	318650	باستر_کیتون	49.8333
4058	کارل_مارکس	13597	حزب_کارگران_کردستان	49.75
79717	لوور	645460	موزه_دل_پرادو	49.75
760813	فرد_آستر	2671254	باله_روس	49.6667
18019	یوهان_سباستیان_باخ	25666	کلود_دبوسی	49.4
3103	ایالات_متحده_آمریکا	1686458	تارگت	49.3333
27404	وینستون_چرچیل	14164	لیندون_بی._جانسون	49.0
14127	مارتین_ون_بیورن	38287	الیزابت_دوم	48.0
4048	روسیه	116041	آژانس_امنیت_ملی	46.5
48659	کرملین_مسکو	12937	امپراتوری_عثمانی	46.4
158900	وارن_بافت	221556	صندوق_بین‌المللی_پول	46.25
1283	کانادا	85639	سازمان_تجارت_جهانی	46.1667
79717	لوور	498747	باشگاه_فوتبال_پاری_سن-ژرمن	46.0
142387	گوردون_براون	14164	لیندون_بی._جانسون	45.75
5366396	ارکستر_بوستون_پاپس	152686	دانشگاه_ماساچوست_در_امهرست	44.8
303268	تیلور_سوئیفت	253332	فیس‌بوک	44.4
3500434	ایوان_چهارم	963	ازبکستان	44.3333
3251030	بل_هوکس	362672	موقوفه_ملی_هنرها	44.25
41815	جین_آستن	54029	بریتیش_ایرویز	44.1667
3284045	ویرجین_مدیا	166518	دانشگاه_آکسفورد	43.5
16018	کوه_آرارات	366441	کلیسای_کاتولیک	43.5
941991	دیان_وارویک	28283	نیویورک	43.3333
23703	تونی_بلر	11162	جان_اف._کندی	43.0
14136	آبراهام_لینکلن	1066390	رند_پال	43.0
146681	نیکلای_دوم	839	تاجیکستان	42.5
6957	بریتانیا	498747	باشگاه_فوتبال_پاری_سن-ژرمن	42.0
390249	ای.آر._رحمان	1494939	جان_فیلیپ_سوزا	42.0
179306	کاخ_ورسای	158564	شهر_ممنوعه	41.6667
539860	ارجن	8007	کراچی	41.6
8183	تیمز	307931	باشگاه_فوتبال_منچستر_سیتی	41.5
8053	بمبئی	7360	سنگاپور	41.3333
54029	بریتیش_ایرویز	166518	دانشگاه_آکسفورد	41.1667
13048	آی‌بی‌ام	1775269	مونسانتو	41.0
180566	مت_دیمون	362672	موقوفه_ملی_هنرها	40.75
7313	کره_شمالی	7318	فیلیپین	40.5
7195	کنگو_(رود)	946217	کوه_کنیا	40.5
7335	غنا	3119	فرانسه	40.5
164272	گری_اولدمن	4873331	لس_آنجلس	40.0
7926	انگلستان	19528	عفو_بین‌الملل	39.5
6945	پکن	252905	کمیته_بین‌المللی_المپیک	39.3333
388353	فرانک_زاپا	4960649	مادرز_آو_اینونشن	39.25
157268	ژولیوس_سزار	303319	نفرتیتی	38.5
7058	تالین	4055	مسکو	38.4
11482	لئون_تروتسکی	152639	الیور_کرامول	38.2
146357	ویلیام_شکسپیر	3734962	ارکستر_سمفونیک_لندن	38.2
1837468	بنیاد_مرزهای_الکترونیکی	791164	گوگل	37.0
23533	الویس_پرسلی	290817	بروس_ویلیس	36.8333
2860	یوهانس_برامس	35896	بروس_اسپرینگستین	36.8333
265169	شاهرخ_خان	760813	فرد_آستر	36.6667
7157	سوئد	8004	استانبول	36.5
539860	ارجن	7567	هند	36.4
303319	نفرتیتی	145061	سوریه	36.2
6873	مادرید	263462	آلفا_رومئو	36.0
6957	بریتانیا	7345	باربادوس	35.8333
4859434	نیروی_زمینی_ایتالیا	263462	آلفا_رومئو	35.5
4873331	لس_آنجلس	1825760	اتحادیه_ملی_ورزش_دانشگاهی	35.4
51297	جیمی_هندریکس	24948	آنجلینا_جولی	35.0
360207	رشته‌کوه_اورال	2640000	رود_مروارید_(چین)	35.0
28536	جان_لنون	265169	شاهرخ_خان	35.0
14065	فیودور_داستایفسکی	6867	وین	34.75
35106	ورشو	85639	سازمان_تجارت_جهانی	34.3333
203636	اورسن_ولز	29531	بی‌بی‌سی	34.25
390249	ای.آر._رحمان	8056	کلکته	33.6667
8183	تیمز	3725149	بی‌بی‌سی_جهانی	33.5
234317	قلعه_هیمه‌جی	2193439	گاندور	33.5
290879	آین_رند	7236	ژوزف_استالین	33.25
1825760	اتحادیه_ملی_ورزش_دانشگاهی	3361572	کمیته_المپیک_ایالات_متحده	33.0
400154	سائو_سائو	1516	گوتاما_بودا	33.0
633839	رزاریو_داوسون	7188	کوبا	32.6667
16979	قاهره	1428	عراق	32.5
42204	آنتونیو_باندراس	6753	باشگاه_فوتبال_بارسلونا	32.1667
39506	دانشگاه_هاروارد	426732	گلدمن_ساکس	32.1667
220427	تنسی_ویلیامز	895825	دوریس_دی	32.0
2761	نپال	7357	سودان	31.6667
10927	ولادیمیر_لنین	1955454	آئروفلوت	31.6
7472	بوگوتا	2141344	اداره_مبارزه_با_مواد_مخدر_آمریکا	31.2
946217	کوه_کنیا	6913	لاگوس	30.6
141314	فیثاغورس	25690	دانشگاه_استنفورد	30.6
3918	ترکیه	215676	شورای_حقوق‌بشر_سازمان_ملل_متحد	30.4
2309626	امپراتور_چیان‌لونگ	57764	کلئوپاترا	30.1667
55306	هواپیمایی_امارات	530581	تری‌ام	30.0
2209	ایتالیا	362672	موقوفه_ملی_هنرها	29.75
421402	ایر_کانادا	144468	سامسونگ_الکترونیک	29.4
122686	باراک_اوباما	362672	موقوفه_ملی_هنرها	29.0
36142	اتنا	263462	آلفا_رومئو	28.8
360207	رشته‌کوه_اورال	22974	رود_ولگا	28.75
283392	بوگاتی	69145	بوئینگ	28.6
89847	چارلز_دیکنز	54987	لوچانو_پاواروتی	28.6
146357	ویلیام_شکسپیر	19621	ادینبرا	28.5
146681	نیکلای_دوم	14159	فرانکلین_دلانو_روزولت	28.1667
51297	جیمی_هندریکس	632486	جرج_کارلین	28.0
796615	جانگ_زئی	180559	یونیورسال_پیکچرز	27.8333
8056	کلکته	19621	ادینبرا	27.8
91313	اسپارت	221573	موزه‌های_واتیکان	27.75
6957	بریتانیا	6836	اتیوپی	27.6
123565	شورای_امنیت_سازمان_ملل_متحد	1837468	بنیاد_مرزهای_الکترونیکی	27.5
2400506	آبیشک_باچان	211253	دانشگاه_پنجاب	27.4
122686	باراک_اوباما	7204	اروپا	27.4
515585	دیلما_روسف	7308	کلمبیا	27.3333
181301	اسکار_وایلد	18094	پاریس	27.3333
4707	کنفوسیوس	2060497	شورای_دوم_واتیکان	27.1667
651012	نیروهای_نظامی_اسپانیا	113313	وزارت_امنیت_میهن_ایالات_متحده_آمریکا	26.8333
173669	جان_مک‌کین	139809	گرند_کنیون	26.75
55306	هواپیمایی_امارات	42549	باشگاه_فوتبال_رئال_مادرید	26.75
1516	گوتاما_بودا	29202	بانکوک	26.6
3725149	بی‌بی‌سی_جهانی	631920	باشگاه_فوتبال_لستر_سیتی	26.3333
265169	شاهرخ_خان	2596383	نیو_لاین_سینما	26.2
69145	بوئینگ	791164	گوگل	26.1667
6867	وین	5048682	ارتش_آلمان	26.1667
181095	مجمع_جهانی_اقتصاد	5523535	حزب_کمونیست_بریتانیای_کبیر	26.0
27707	سیلویو_برلوسکونی	2801090	دادگاه_حقوق_بشر_اروپا	26.0
152639	الیور_کرامول	3734962	ارکستر_سمفونیک_لندن	26.0
303380	کیم_جونگ_ایل	163930	ایران	25.8
203760	کاترین_دوم	403563	اودا_نوبوناگا	25.6667
28283	نیویورک	252366	بورس_لندن	25.3333
14136	آبراهام_لینکلن	253291	اتحادیه_آزادی‌های_مدنی_آمریکا	25.3333
209282	باب_دیلن	23703	تونی_بلر	25.3333
230196	مک‌دونالد	13048	آی‌بی‌ام	25.1667
6735	چین	170568	سی‌ان‌ان	24.5
33413	هیمالیا	1485	جنوبگان	24.5
6850	پرو	33413	هیمالیا	24.5
12324	جرج_دابلیو._بوش	3361572	کمیته_المپیک_ایالات_متحده	24.3333
1834952	مدرسه_حقوق_هاروارد	3250868	حزب_سبز	24.0
7065	جی.کی._رولینگ	314374	شاه_آرتور	24.0
2309626	امپراتور_چیان‌لونگ	265084	فلیپه_دوم	24.0
253291	اتحادیه_آزادی‌های_مدنی_آمریکا	150129	وزارت_کشاورزی_ایالات_متحده_آمریکا	23.3333
156322	رودخانه_کلرادو	3503553	انجمن_سلطنتی_جغرافیا	23.25
263462	آلفا_رومئو	6753	باشگاه_فوتبال_بارسلونا	23.2
303380	کیم_جونگ_ایل	1483396	دانشگاه_چینهوا	23.1667
18094	پاریس	8015	گوانگ‌ژو	23.0
2615255	رزا_(رپر)	5366396	ارکستر_بوستون_پاپس	22.8333
14166	جیمی_کارتر	48659	کرملین_مسکو	22.8
27404	وینستون_چرچیل	8095	دانوب	22.5
14166	جیمی_کارتر	5229446	اداره_کسب‌وکارهای_کوچک	22.0
7100	ایسلند	123565	شورای_امنیت_سازمان_ملل_متحد	22.0
7139	بوتان_(کشور)	158564	شهر_ممنوعه	21.6667
23703	تونی_بلر	79717	لوور	21.6
116041	آژانس_امنیت_ملی	5048682	ارتش_آلمان	21.5
8015	گوانگ‌ژو	6913	لاگوس	21.4
29204	سئول	8250	اریتره	21.3333
1283	کانادا	54029	بریتیش_ایرویز	20.8
209282	باب_دیلن	4873331	لس_آنجلس	20.6667
6836	اتیوپی	12937	امپراتوری_عثمانی	20.6667
303268	تیلور_سوئیفت	4960649	مادرز_آو_اینونشن	20.5
140136	کوه‌های_راکی	116522	نیروی_زمینی_ایالات_متحده_آمریکا	20.25
356176	فرانسیس_آسیزی	19528	عفو_بین‌الملل	20.1667
25067	آنگلا_مرکل	4055	مسکو	19.8
12734	ارنست_همینگوی	19115	تورگود_مارشال	19.6667
506193	گلن_بک	1586528	انجمن_ملی_سلاح	19.6
230196	مک‌دونالد	902268	شرکت_داو_کمیکال	19.5
181301	اسکار_وایلد	6957	بریتانیا	19.5
155593	فینیکس_سانز	4308157	سازمان_جهانی_بوکس	19.3333
3103	ایالات_متحده_آمریکا	42980	حزب‌الله_لبنان	19.25
8100	آمریکای_جنوبی	651012	نیروهای_نظامی_اسپانیا	19.2
6667	برزیل	6753	باشگاه_فوتبال_بارسلونا	19.1667
1485	جنوبگان	219095	سازمان_حفاظت_از_محیط_زیست_ایالات_متحده_آمریکا	19.1667
385343	فرهنگستان_پادشاهی_علوم_سوئد	176863	انجمن_قلب_آمریکا	19.0
17028	مکزیکو_سیتی	5239045	نیروی_دریایی_اسپانیا	18.8333
413744	دانیل_استیل	26268	آژانس_بین‌المللی_انرژی_اتمی	18.8
116267	آفریقا	4859434	نیروی_زمینی_ایتالیا	18.6667
322146	پیتر_اوتول	28283	نیویورک	18.6
23703	تونی_بلر	7142	پاناما	18.4
146357	ویلیام_شکسپیر	157351	آیشواریا_رای	18.3333
118340	ادیپ	303380	کیم_جونگ_ایل	18.0
25576	لوئی_چهاردهم	283392	بوگاتی	17.6667
85639	سازمان_تجارت_جهانی	532588	لینکدین	17.6
10927	ولادیمیر_لنین	6798	لندن	17.5
524760	پی‌پل	312890	مدرسه_اقتصاد_لندن	17.2
38282	ملکه_ویکتوریا	18094	پاریس	17.1667
139809	گرند_کنیون	4282969	مدیریت_بزرگراه‌های_فدرال	16.8333
173361	هنری_هشتم	403563	اودا_نوبوناگا	16.6667
17028	مکزیکو_سیتی	21592	یانگ‌تسه	16.6
3265594	گروچو_مارکس	4319482	کوه‌های_کریمه	16.5
7104	پرتغال	212973	آژانس_فضایی_اروپا	16.4
58959	دیک_چینی	163930	ایران	16.1667
782950	آکسفام	160151	دانشگاه_تورنتو	16.0
200945	فراری	6753	باشگاه_فوتبال_بارسلونا	15.8333
38287	الیزابت_دوم	1485	جنوبگان	15.8333
26268	آژانس_بین‌المللی_انرژی_اتمی	6791	دانشگاه_تهران	15.6667
2499339	رالف_لورن	91455	دالایی_لاما	15.5
6881	جاکارتا	6667	برزیل	15.2
1516	گوتاما_بودا	7312	کره_جنوبی	15.1667
303380	کیم_جونگ_ایل	3725149	بی‌بی‌سی_جهانی	15.0
163975	سوفوکل	79717	لوور	15.0
58974	بیل_گیتس	7065	جی.کی._رولینگ	14.8
4534912	ارکستر_فیلارمونیک_وین	3725149	بی‌بی‌سی_جهانی	14.8
18019	یوهان_سباستیان_باخ	146681	نیکلای_دوم	14.8
24462	برلین	361658	دانشگاه_اسلو	14.6667
7065	جی.کی._رولینگ	757	آلبرت_اینشتین	14.5
58974	بیل_گیتس	940301	تامبلر	14.4
33670	مارتین_لوتر	22266	آمریکای_شمالی	13.8
234317	قلعه_هیمه‌جی	4557	فرات	13.6
303380	کیم_جونگ_ایل	252905	کمیته_بین‌المللی_المپیک	13.5
6735	چین	3361572	کمیته_المپیک_ایالات_متحده	13.5
303319	نفرتیتی	67929	بان_کی‌مون	13.3333
3361572	کمیته_المپیک_ایالات_متحده	155601	تورنتو_رپترز	13.3333
7317	فیجی	3027	تونس	13.2
6969	اوکراین	26268	آژانس_بین‌المللی_انرژی_اتمی	13.0
25067	آنگلا_مرکل	3103	ایالات_متحده_آمریکا	13.0
349564	کری_گرانت	28283	نیویورک	13.0
356176	فرانسیس_آسیزی	205685	رینگو_استار	13.0
5229446	اداره_کسب‌وکارهای_کوچک	4534912	ارکستر_فیلارمونیک_وین	12.4
25576	لوئی_چهاردهم	142334	رود_می‌سی‌سی‌پی	12.2
4055	مسکو	5048682	ارتش_آلمان	12.1667
111729	مارتین_لوتر_کینگ_جونیور	757	آلبرت_اینشتین	12.0
3251030	بل_هوکس	116267	آفریقا	11.5
55306	هواپیمایی_امارات	5239045	نیروی_دریایی_اسپانیا	11.25
11575	جی._آر._آر._تالکین	312890	مدرسه_اقتصاد_لندن	11.25
146681	نیکلای_دوم	29550	ادگار_آلن_پو	11.1667
25067	آنگلا_مرکل	19115	تورگود_مارشال	11.0
1283	کانادا	253291	اتحادیه_آزادی‌های_مدنی_آمریکا	11.0
67467	مارک_روتکو	25668	لوفت‌هانزا	11.0
252572	کارل_لاگرفلد	206718	لرد_بایرون	10.8333
22855	هیلاری_کلینتون	362672	موقوفه_ملی_هنرها	10.8
19115	تورگود_مارشال	219095	سازمان_حفاظت_از_محیط_زیست_ایالات_متحده_آمریکا	10.6667
27707	سیلویو_برلوسکونی	7104	پرتغال	10.6
3192172	اداره_تأمین_اجتماعی_(آمریکا)	5048682	ارتش_آلمان	10.5
281527	مایو_کلینیک	123565	شورای_امنیت_سازمان_ملل_متحد	10.3333
206718	لرد_بایرون	114504	محمد_علی_کلی	10.3333
6945	پکن	2801090	دادگاه_حقوق_بشر_اروپا	10.2
7562	دهلی	3677787	بورس_کالای_نیویورک	10.2
5910	دیزی_گیلیسپی	22855	هیلاری_کلینتون	10.1667
58959	دیک_چینی	4282969	مدیریت_بزرگراه‌های_فدرال	10.1667
39722	بیل_کلینتون	5229446	اداره_کسب‌وکارهای_کوچک	10.0
122686	باراک_اوباما	303268	تیلور_سوئیفت	9.8
79717	لوور	54029	بریتیش_ایرویز	9.8
24371	ریچارد_نیکسون	1283	کانادا	9.6667
24356	مهاتما_گاندی	29204	سئول	9.6
91455	دالایی_لاما	220427	تنسی_ویلیامز	9.6
57083	جان_استاین‌بک	27642	زین‌الدین_زیدان	9.5
25067	آنگلا_مرکل	8183	تیمز	9.5
54246	نلسون_ماندلا	38288	ویلیام_شاتنر	9.5
38282	ملکه_ویکتوریا	322146	پیتر_اوتول	9.25
18915	ریچارد_فاینمن	3916020	دانشگاه_پاریس-سوربن	9.25
23703	تونی_بلر	294171	کامرون	9.2
6741	وایومینگ	7202	لبنان	9.1667
2285281	موزه_ملی_آمستردام	1485	جنوبگان	9.1667
179306	کاخ_ورسای	16979	قاهره	9.0
7236	ژوزف_استالین	8183	تیمز	8.8333
482059	جولین_آسانژ	802	افغانستان	8.75
25666	کلود_دبوسی	7926	انگلستان	8.75
223853	تایگر_وودز	438642	فدراسیون_فوتبال_ایالات_متحده_آمریکا	8.6667
635653	باشگاه_فوتبال_سئول	362672	موقوفه_ملی_هنرها	8.6667
7065	جی.کی._رولینگ	388353	فرانک_زاپا	8.6
41485	برد_پیت	979767	کلیسای_ساینتولوژی	8.5
6957	بریتانیا	150508	کوه_سینا	8.1667
387602	استیو_آستین	7317	فیجی	8.1667
7139	بوتان_(کشور)	3677787	بورس_کالای_نیویورک	8.0
185668	استیون_کینگ	1686458	تارگت	8.0
27404	وینستون_چرچیل	2761	نپال	8.0
211253	دانشگاه_پنجاب	940301	تامبلر	7.8333
29204	سئول	150508	کوه_سینا	7.8
14127	مارتین_ون_بیورن	113313	وزارت_امنیت_میهن_ایالات_متحده_آمریکا	7.6667
539860	ارجن	388353	فرانک_زاپا	7.6667
3272911	سچین_تندولکر	25690	دانشگاه_استنفورد	7.6667
18022	اودیسئوس	7275	نروژ	7.5
4058	کارل_مارکس	1483396	دانشگاه_چینهوا	7.5
5069207	کوهستان_بلو_ریدج	170568	سی‌ان‌ان	7.4
157268	ژولیوس_سزار	317450	اتریش	7.3333
2491852	مارتا_استوارت	1516	گوتاما_بودا	7.3333
221573	موزه‌های_واتیکان	3918	ترکیه	7.25
27707	سیلویو_برلوسکونی	8100	آمریکای_جنوبی	7.2
400154	سائو_سائو	6798	لندن	7.0
