source_pid	source_ptitle	target_pid	target_ptitle	mean_score
754306	Oxfam	2895327	Croce_Rossa_Americana	65.1667
147415	Oda_Nobunaga	1058047	Castello_di_Himeji	65.0
701243	Algeria	2563338	Francia	64.0
114149	Ben_Affleck	909283	Rosario_Dawson	63.75
1739527	Edipo	4495806	Sparta	63.4
43108	Budapest	3224290	Accademia_romena	63.25
717460	Organizzazione_mondiale_del_commercio	2330856	Dipartimento_della_sicurezza_interna_degli_Stati_Uniti_d'America	63.0
1153368	Museo_del_Prado	61624	Barcellona	62.4
691603	Belize	2297557	Portogallo	62.0
1563740	Stati_Uniti_d'America	520936	Goldman_Sachs	61.75
1604654	Ungheria	1625285	Afghanistan	61.0
226129	Canton	123194	Banca_Popolare_Cinese	61.0
1201772	New_York_City_Ballet	643911	Orchestra_Sinfonica_di_Londra	60.8333
2043630	Marilyn_Monroe	166127	Brad_Pitt	60.5
15759	Ludwig_van_Beethoven	808	Berlino	60.5
6342237	Bell_hooks	242502	Ayn_Rand	60.3333
273	America_del_Nord	8852686	Conagra_Brands	59.8
4476343	Sachin_Tendulkar	3998390	Ken_Griffey_Jr.	59.75
20112	Abraham_Lincoln	2366308	Napoleone_Bonaparte	59.75
44386	Pechino	76893	Fiume_Azzurro	59.6667
1105956	Maya_Angelou	6342237	Bell_hooks	59.5
2300762	Heer_(Bundeswehr)	2650890	Armada_Española	59.3333
103219	Fëdor_Dostoevskij	88897	Dean_Koontz	59.2
38897	Johann_Sebastian_Bach	4464	Vienna	59.2
20439	Monaco_di_Baviera	1560485	Università_di_Lipsia	59.2
24381	Julia_Roberts	1902667	Lady_Gaga	58.6667
12825	Guatemala	1507444	Repubblica_Dominicana	58.5
658873	Zinédine_Zidane	382744	Paris_Saint-Germain_Football_Club	58.4
2378921	Russia	27249	Varsavia	57.8333
506384	Moghul	2531534	Iran	57.75
808	Berlino	123461	Banca_centrale_europea	57.6667
276819	David_Cameron	1312967	London_Stock_Exchange	57.5
4714697	Barack_Obama	63423	Consiglio_di_sicurezza_delle_Nazioni_Unite	57.5
2439	J._R._R._Tolkien	54087	Stan_Lee	57.4
627951	Ban_Ki-moon	73898	Fondo_delle_Nazioni_Unite_per_l'infanzia	57.4
54116	Edimburgo	9043	Agenzia_spaziale_europea	57.25
28818	Ucraina	2587	Lituania	56.6
2749106	Silvio_Berlusconi	24091	Ronald_Reagan	56.0
2111716	Lionel_Messi	2030281	Derek_Jeter	55.75
689859	Atene	2623639	Comitato_Olimpico_degli_Stati_Uniti	55.0
1015742	Richard_Pryor	1557863	Tupac_Shakur	54.75
4578	Winston_Churchill	3917564	BBC_Worldwide	54.4
654409	Singapore	78513	Laos	54.3333
897278	Colin_Firth	1652100	Adele_(cantante)	54.25
43108	Budapest	63954	Shanghai	54.25
1015742	Richard_Pryor	9464	Cary_Grant	54.0
7867632	Hammurabi_I	2386304	Gesù	54.0
1387206	Aishwarya_Rai	800537	Screen_Actors_Guild	54.0
120065	Lyndon_B._Johnson	14438	John_Kerry	53.8333
116030	Anton_Pavlovič_Čechov	2796142	Oscar_Wilde	53.8
772226	James_Earl_Jones	23937	Angelina_Jolie	53.8
15459	Norvegia	2279266	Londra	53.5
87754	Impero_ottomano	2378921	Russia	53.4
1224346	George_W._Bush	274485	Università_Yale	53.4
39777	Volga	2636987	Forze_armate_sovietiche	53.25
520133	Gene_Kelly	840502	American_Ballet_Theatre	53.1667
90247	Kim_Jong-il	13204	Hirohito	52.4
2111716	Lionel_Messi	240284	Wayne_Gretzky	52.2
1134157	Jimi_Hendrix	1669910	John_Philip_Sousa	51.8333
2234647	Michelangelo_Buonarroti	2481325	Chiesa_cattolica	51.1667
2623639	Comitato_Olimpico_degli_Stati_Uniti	2492857	World_Boxing_Organization	51.0
20439	Monaco_di_Baviera	40963	Danubio	51.0
110993	Nuova_Delhi	83940	Liberia	50.6667
150359	Congo_(fiume)	699064	Nigeria	50.5
3026	Nilo	701243	Algeria	50.2
104062	Fußball-Club_Bayern_München	2300762	Heer_(Bundeswehr)	50.2
1252975	David_Sedaris	73751	Buster_Keaton	49.8333
2699954	Karl_Marx	1450352	Partito_dei_Lavoratori_del_Kurdistan	49.75
1239352	Museo_del_Louvre	1153368	Museo_del_Prado	49.75
246521	Fred_Astaire	458732	Balletti_russi	49.6667
38897	Johann_Sebastian_Bach	80151	Claude_Debussy	49.4
1563740	Stati_Uniti_d'America	8316856	Target_Corporation	49.3333
562473	Karachi	31275	Kiev	49.0
4578	Winston_Churchill	120065	Lyndon_B._Johnson	49.0
7867632	Hammurabi_I	25517	Siria	48.1667
113072	Martin_Van_Buren	95415	Elisabetta_II_del_Regno_Unito	48.0
2378921	Russia	103858	National_Security_Agency	46.5
363235	Cremlino_di_Mosca	87754	Impero_ottomano	46.4
532862	Warren_Buffett	66188	Fondo_Monetario_Internazionale	46.25
2507310	Canada	717460	Organizzazione_mondiale_del_commercio	46.1667
1239352	Museo_del_Louvre	382744	Paris_Saint-Germain_Football_Club	46.0
252785	Gordon_Brown	120065	Lyndon_B._Johnson	45.75
1953032	Taylor_Swift	2658829	Facebook	44.4
39226	Ivan_IV_di_Russia	69784	Uzbekistan	44.3333
6342237	Bell_hooks	1593554	National_Endowment_for_the_Arts	44.25
2456760	Jane_Austen	804	British_Airways	44.1667
2266632	Virgin_Media	26689	Università_di_Oxford	43.5
429855	Ararat	2481325	Chiesa_cattolica	43.5
378782	Dionne_Warwick	2386942	New_York	43.3333
93762	Tony_Blair	57598	John_Fitzgerald_Kennedy	43.0
20112	Abraham_Lincoln	3108969	Rand_Paul	43.0
2091116	Regno_Unito	382744	Paris_Saint-Germain_Football_Club	42.0
2473112	A._R._Rahman	1669910	John_Philip_Sousa	42.0
2355560	Reggia_di_Versailles	795981	Città_Proibita	41.6667
3151136	Dupont	8521335	Miller_Brewing_Company	41.6667
107017	Arjuna	562473	Karachi	41.6
59880	Tamigi	2180592	Manchester_City_Football_Club	41.5
83507	Mumbai	654409	Singapore	41.3333
804	British_Airways	26689	Università_di_Oxford	41.1667
26308	IBM	361054	Monsanto_Company	41.0
168455	Matt_Damon	1593554	National_Endowment_for_the_Arts	40.75
40900	Corea_del_Nord	40903	Filippine	40.5
150359	Congo_(fiume)	654412	Monte_Kenya	40.5
699197	Ghana	2563338	Francia	40.5
79111	Gary_Oldman	1583128	Los_Angeles	40.0
713477	Inghilterra	2117285	Amnesty_International	39.5
44386	Pechino	31860	Comitato_Olimpico_Internazionale	39.3333
64842	Frank_Zappa	243958	The_Mothers_of_Invention	39.25
3174637	Dale_Earnhardt_Jr.	62275	Lamborghini	38.8333
2912838	Gaio_Giulio_Cesare	107016	Nefertiti	38.5
25606	Tallinn	24917	Mosca_(Russia)	38.4
14627	Lev_Trockij	245985	Oliver_Cromwell	38.2
15408	William_Shakespeare	643911	Orchestra_Sinfonica_di_Londra	38.2
1456378	Electronic_Frontier_Foundation	1417698	Google_(azienda)	37.0
54746	Elvis_Presley	122745	Bruce_Willis	36.8333
19888	Johannes_Brahms	2211891	Bruce_Springsteen	36.8333
534294	Shah_Rukh_Khan	246521	Fred_Astaire	36.6667
4069	Svezia	2390228	Istanbul	36.5
107017	Arjuna	806862	India	36.4
107016	Nefertiti	25517	Siria	36.2
2664742	Madrid	2081069	Alfa_Romeo	36.0
2091116	Regno_Unito	76054	Barbados	35.8333
91955	Esercito_Italiano	2081069	Alfa_Romeo	35.5
1583128	Los_Angeles	283555	National_Collegiate_Athletic_Association	35.4
1134157	Jimi_Hendrix	23937	Angelina_Jolie	35.0
109333	Urali	1299632	Fiume_delle_Perle	35.0
2309582	John_Lennon	534294	Shah_Rukh_Khan	35.0
40251	Michael_Jordan	231281	Seattle_Mariners	34.75
103219	Fëdor_Dostoevskij	4464	Vienna	34.75
27249	Varsavia	717460	Organizzazione_mondiale_del_commercio	34.3333
42940	Orson_Welles	810	BBC	34.25
2473112	A._R._Rahman	131450	Calcutta	33.6667
59880	Tamigi	3917564	BBC_Worldwide	33.5
1058047	Castello_di_Himeji	72678	Gondor	33.5
242502	Ayn_Rand	2406058	Iosif_Stalin	33.25
283555	National_Collegiate_Athletic_Association	2623639	Comitato_Olimpico_degli_Stati_Uniti	33.0
852448	Cáo_Cāo	17052	Gautama_Buddha	33.0
909283	Rosario_Dawson	2949457	Cuba	32.6667
15659	Everest	2801977	Grand_Teton	32.6
2070195	Il_Cairo	2905701	Iraq	32.5
316025	Antonio_Banderas	104063	Futbol_Club_Barcelona	32.1667
281408	Università_di_Harvard	520936	Goldman_Sachs	32.1667
2422606	Tennessee_Williams	2186203	Doris_Day	32.0
15653	Nepal	69819	Sudan	31.6667
8712	Lenin	745598	Aeroflot	31.6
218697	Bogotà	1266897	Drug_Enforcement_Administration	31.2
654412	Monte_Kenya	37896	Lagos	30.6
878838	Pitagora	469284	Università_di_Stanford	30.6
15461	Turchia	845862	Consiglio_per_i_diritti_umani_delle_Nazioni_Unite	30.4
1419958	Qianlong	115407	Cleopatra	30.1667
146790	Emirates	1348266	3M	30.0
17052	Gautama_Buddha	586367	Colle_Vaticano	30.0
2340360	Italia	1593554	National_Endowment_for_the_Arts	29.75
1787356	Air_Canada	715149	Samsung_Electronics	29.4
4714697	Barack_Obama	1593554	National_Endowment_for_the_Arts	29.0
1423454	Etna	2081069	Alfa_Romeo	28.8
1716805	Royal_Australian_Air_Force	2486192	Cayman_Airways	28.75
109333	Urali	39777	Volga	28.75
18159	Charles_Dickens	1380711	Luciano_Pavarotti	28.6
15408	William_Shakespeare	54116	Edimburgo	28.5
1536968	Nicola_II_di_Russia	61029	Franklin_Delano_Roosevelt	28.1667
1134157	Jimi_Hendrix	1653501	George_Carlin	28.0
562692	Zhang_Ziyi	578608	Universal_Pictures	27.8333
131450	Calcutta	54116	Edimburgo	27.8
4495806	Sparta	1200287	Musei_Vaticani	27.75
2091116	Regno_Unito	1820446	Etiopia	27.6
63423	Consiglio_di_sicurezza_delle_Nazioni_Unite	1456378	Electronic_Frontier_Foundation	27.5
4714697	Barack_Obama	650233	Europa	27.4
3098712	Dilma_Rousseff	1218901	Colombia	27.3333
2796142	Oscar_Wilde	3198	Parigi	27.3333
915	Confucio	66089	Concilio_Vaticano_II	27.1667
1747424	NYMEX	123194	Banca_Popolare_Cinese	27.0
2496653	Fuerzas_Armadas_de_España	2330856	Dipartimento_della_sicurezza_interna_degli_Stati_Uniti_d'America	26.8333
530167	David_Tennant	407456	Royal_Shakespeare_Company	26.8333
658156	John_McCain	325135	Grand_Canyon	26.75
146790	Emirates	83982	Real_Madrid_Club_de_Fútbol	26.75
17052	Gautama_Buddha	2310541	Bangkok	26.6
3917564	BBC_Worldwide	710302	Leicester_City_Football_Club	26.3333
534294	Shah_Rukh_Khan	231750	New_Line_Cinema	26.2
147076	Boeing	1417698	Google_(azienda)	26.1667
4464	Vienna	2300762	Heer_(Bundeswehr)	26.1667
805548	Archimede	586367	Colle_Vaticano	26.0
2128787	Forum_economico_mondiale	2144436	Partito_Comunista_di_Gran_Bretagna	26.0
2749106	Silvio_Berlusconi	609876	Corte_europea_dei_diritti_dell'uomo	26.0
245985	Oliver_Cromwell	643911	Orchestra_Sinfonica_di_Londra	26.0
90247	Kim_Jong-il	2531534	Iran	25.8
37696	Caterina_II_di_Russia	147415	Oda_Nobunaga	25.6667
2386942	New_York	1312967	London_Stock_Exchange	25.3333
20112	Abraham_Lincoln	45923	American_Civil_Liberties_Union	25.3333
2020353	Bob_Dylan	93762	Tony_Blair	25.3333
1866541	McDonald's	26308	IBM	25.1667
1563766	Cina	287554	CNN	24.5
1430723	Himalaya	2869208	Antartide	24.5
699008	Perù	1430723	Himalaya	24.5
1224346	George_W._Bush	2623639	Comitato_Olimpico_degli_Stati_Uniti	24.3333
110511	J._K._Rowling	272010	Re_Artù	24.0
1419958	Qianlong	113770	Filippo_II_di_Spagna	24.0
45923	American_Civil_Liberties_Union	1151130	Dipartimento_dell'agricoltura_degli_Stati_Uniti_d'America	23.3333
719450	Colorado_(fiume_Colorado)	1402547	Royal_Geographical_Society	23.25
2081069	Alfa_Romeo	104063	Futbol_Club_Barcelona	23.2
90247	Kim_Jong-il	1336874	Università_Tsinghua	23.1667
3198	Parigi	226129	Canton	23.0
826760	RZA	819650	Boston_Pops_Orchestra	22.8333
2433	Jimmy_Carter	363235	Cremlino_di_Mosca	22.8
4578	Winston_Churchill	40963	Danubio	22.5
2433	Jimmy_Carter	8795436	Agenzia_per_le_piccole_imprese	22.0
2257193	Islanda	63423	Consiglio_di_sicurezza_delle_Nazioni_Unite	22.0
50032	Bhutan	795981	Città_Proibita	21.6667
93762	Tony_Blair	1239352	Museo_del_Louvre	21.6
103858	National_Security_Agency	2300762	Heer_(Bundeswehr)	21.5
226129	Canton	37896	Lagos	21.4
86506	Mauretania	1773107	Università_statale_dell'Ohio	21.4
110547	Seul	715075	Eritrea	21.3333
2507310	Canada	804	British_Airways	20.8
2020353	Bob_Dylan	1583128	Los_Angeles	20.6667
1820446	Etiopia	87754	Impero_ottomano	20.6667
1953032	Taylor_Swift	243958	The_Mothers_of_Invention	20.5
228178	Montagne_Rocciose	285748	United_States_Army	20.25
900669	Francesco_d'Assisi	2117285	Amnesty_International	20.1667
14179	Angela_Merkel	24917	Mosca_(Russia)	19.8
53339	Ernest_Hemingway	5110590	Thurgood_Marshall	19.6667
1866541	McDonald's	2105629	Dow_Chemical	19.5
2796142	Oscar_Wilde	2091116	Regno_Unito	19.5
50217	Phoenix_Suns	2492857	World_Boxing_Organization	19.3333
1563740	Stati_Uniti_d'America	424590	Hezbollah	19.25
1383862	America_meridionale	2496653	Fuerzas_Armadas_de_España	19.2
2395427	Brasile	104063	Futbol_Club_Barcelona	19.1667
2869208	Antartide	2294451	Agenzia_statunitense_per_la_protezione_dell'ambiente	19.1667
626232	Accademia_reale_svedese_delle_scienze	2561815	American_Heart_Association	19.0
59325	Città_del_Messico	2650890	Armada_Española	18.8333
827067	Danielle_Steel	21007	Agenzia_internazionale_per_l'energia_atomica	18.8
2816974	Africa	91955	Esercito_Italiano	18.6667
576341	Peter_O'Toole	2386942	New_York	18.6
93762	Tony_Blair	689924	Panama	18.4
15408	William_Shakespeare	1387206	Aishwarya_Rai	18.3333
1739527	Edipo	90247	Kim_Jong-il	18.0
717460	Organizzazione_mondiale_del_commercio	1067778	LinkedIn	17.6
8712	Lenin	2279266	Londra	17.5
128093	PayPal	544633	London_School_of_Economics_and_Political_Science	17.2
80805	Vittoria_del_Regno_Unito	3198	Parigi	17.1667
79068	Enrico_VIII_d'Inghilterra	147415	Oda_Nobunaga	16.6667
59325	Città_del_Messico	76893	Fiume_Azzurro	16.6
297089	Groucho_Marx	4905583	Monti_della_Crimea	16.5
2297557	Portogallo	9043	Agenzia_spaziale_europea	16.4
2501702	Dick_Cheney	2531534	Iran	16.1667
754306	Oxfam	349421	Università_di_Toronto	16.0
2305223	Ferrari	104063	Futbol_Club_Barcelona	15.8333
95415	Elisabetta_II_del_Regno_Unito	2869208	Antartide	15.8333
21007	Agenzia_internazionale_per_l'energia_atomica	322500	Università_di_Teheran	15.6667
1359399	Ralph_Lauren	11071	Dalai_Lama	15.5
205160	Giacarta	2395427	Brasile	15.2
17052	Gautama_Buddha	2914554	Corea_del_Sud	15.1667
90247	Kim_Jong-il	3917564	BBC_Worldwide	15.0
700449	Sofocle	1239352	Museo_del_Louvre	15.0
1372872	Bill_Gates	110511	J._K._Rowling	14.8
680349	Wiener_Philharmoniker	3917564	BBC_Worldwide	14.8
38897	Johann_Sebastian_Bach	1536968	Nicola_II_di_Russia	14.8
808	Berlino	3818939	Università_di_Oslo	14.6667
110511	J._K._Rowling	2938444	Albert_Einstein	14.5
1372872	Bill_Gates	1957125	Tumblr	14.4
27140	Martin_Lutero	273	America_del_Nord	13.8
1058047	Castello_di_Himeji	2404740	Eufrate	13.6
90247	Kim_Jong-il	31860	Comitato_Olimpico_Internazionale	13.5
1563766	Cina	2623639	Comitato_Olimpico_degli_Stati_Uniti	13.5
107016	Nefertiti	627951	Ban_Ki-moon	13.3333
2623639	Comitato_Olimpico_degli_Stati_Uniti	49102	Toronto_Raptors	13.3333
40902	Figi	87776	Tunisia	13.2
28818	Ucraina	21007	Agenzia_internazionale_per_l'energia_atomica	13.0
14179	Angela_Merkel	1563740	Stati_Uniti_d'America	13.0
9464	Cary_Grant	2386942	New_York	13.0
900669	Francesco_d'Assisi	841471	Ringo_Starr	13.0
325135	Grand_Canyon	8521335	Miller_Brewing_Company	12.8
8795436	Agenzia_per_le_piccole_imprese	680349	Wiener_Philharmoniker	12.4
840502	American_Ballet_Theatre	283555	National_Collegiate_Athletic_Association	12.25
41493	Luigi_XIV_di_Francia	300443	Mississippi_(fiume)	12.2
1230533	Florida_Panthers	31860	Comitato_Olimpico_Internazionale	12.1667
24917	Mosca_(Russia)	2300762	Heer_(Bundeswehr)	12.1667
6425639	Martin_Luther_King	2938444	Albert_Einstein	12.0
6342237	Bell_hooks	2816974	Africa	11.5
146790	Emirates	2650890	Armada_Española	11.25
2439	J._R._R._Tolkien	544633	London_School_of_Economics_and_Political_Science	11.25
1536968	Nicola_II_di_Russia	225442	Edgar_Allan_Poe	11.1667
14179	Angela_Merkel	5110590	Thurgood_Marshall	11.0
2507310	Canada	45923	American_Civil_Liberties_Union	11.0
82845	Mark_Rothko	2682	Lufthansa	11.0
237362	Karl_Lagerfeld	24142	George_Gordon_Byron	10.8333
120672	Hillary_Clinton	1593554	National_Endowment_for_the_Arts	10.8
5110590	Thurgood_Marshall	2294451	Agenzia_statunitense_per_la_protezione_dell'ambiente	10.6667
2749106	Silvio_Berlusconi	2297557	Portogallo	10.6
2297557	Portogallo	5424319	Monti_Catskill	10.5
3700682	Mayo_Clinic	63423	Consiglio_di_sicurezza_delle_Nazioni_Unite	10.3333
24142	George_Gordon_Byron	137122	Muhammad_Ali	10.3333
44386	Pechino	609876	Corte_europea_dei_diritti_dell'uomo	10.2
518639	Delhi	1747424	NYMEX	10.2
40280	Dizzy_Gillespie	120672	Hillary_Clinton	10.1667
26889	Bill_Clinton	8795436	Agenzia_per_le_piccole_imprese	10.0
4714697	Barack_Obama	1953032	Taylor_Swift	9.8
1239352	Museo_del_Louvre	804	British_Airways	9.8
21180	Richard_Nixon	2507310	Canada	9.6667
1473956	Mahatma_Gandhi	110547	Seul	9.6
11071	Dalai_Lama	2422606	Tennessee_Williams	9.6
84632	John_Steinbeck	658873	Zinédine_Zidane	9.5
14179	Angela_Merkel	59880	Tamigi	9.5
2121526	Nelson_Mandela	133732	William_Shatner	9.5
80805	Vittoria_del_Regno_Unito	576341	Peter_O'Toole	9.25
3669	Richard_Feynman	487864	Università_di_Parigi-Sorbona	9.25
93762	Tony_Blair	40880	Camerun	9.2
68978	Wyoming	34948	Libano	9.1667
1239628	Rijksmuseum_(Amsterdam)	2869208	Antartide	9.1667
2355560	Reggia_di_Versailles	2070195	Il_Cairo	9.0
2406058	Iosif_Stalin	59880	Tamigi	8.8333
3105546	Julian_Assange	1625285	Afghanistan	8.75
80151	Claude_Debussy	713477	Inghilterra	8.75
233566	Tiger_Woods	1059053	Federazione_calcistica_degli_Stati_Uniti_d'America	8.6667
3168732	Football_Club_Seoul	1593554	National_Endowment_for_the_Arts	8.6667
110511	J._K._Rowling	64842	Frank_Zappa	8.6
2091116	Regno_Unito	1472762	Monte_Sinai_(Egitto)	8.1667
517106	Stone_Cold_Steve_Austin	40902	Figi	8.1667
50032	Bhutan	1747424	NYMEX	8.0
1148077	Stephen_King	8316856	Target_Corporation	8.0
4578	Winston_Churchill	15653	Nepal	8.0
110547	Seul	1472762	Monte_Sinai_(Egitto)	7.8
113072	Martin_Van_Buren	2330856	Dipartimento_della_sicurezza_interna_degli_Stati_Uniti_d'America	7.6667
107017	Arjuna	64842	Frank_Zappa	7.6667
4476343	Sachin_Tendulkar	469284	Università_di_Stanford	7.6667
2755773	Ulisse	15459	Norvegia	7.5
2699954	Karl_Marx	1336874	Università_Tsinghua	7.5
2137910	Monti_Blue_Ridge	287554	CNN	7.4
2912838	Gaio_Giulio_Cesare	140	Austria	7.3333
212430	Martha_Stewart	17052	Gautama_Buddha	7.3333
1200287	Musei_Vaticani	15461	Turchia	7.25
2749106	Silvio_Berlusconi	1383862	America_meridionale	7.2
852448	Cáo_Cāo	2279266	Londra	7.0
76893	Fiume_Azzurro	1195001	Università_di_Notre_Dame	7.0
4905583	Monti_della_Crimea	21007	Agenzia_internazionale_per_l'energia_atomica	7.0
2588077	Federico_Barbarossa	827067	Danielle_Steel	7.0
1224346	George_W._Bush	2279266	Londra	6.8333
680349	Wiener_Philharmoniker	2305223	Ferrari	6.8333
