source_pid	source_ptitle	target_pid	target_ptitle	mean_score
10692	Michelangelo	4461846	Römisch-katholische_Kirche	61.8
456922	Burg_Himeji	2556	Japan	61.75
32321	Kleopatra_VII.	14134	Ramses_II.	61.75
942739	Richard_Pryor	72003	Cary_Grant	61.6
48185	New_York_City_Ballet	420747	London_Symphony_Orchestra	61.4
74633	Fred_Astaire	3203380	Carol_Channing	61.25
23028	Puerto_Rico	3543580	Vereinigte_Staaten	61.25
5133	Tony_Blair	2915783	John_F._Kennedy	60.75
3221050	Moskau	13771	Wolga	60.5
96088	Ferdinand_VII._(Spanien)	2033368	Spanische_Streitkräfte	60.25
124789	Shah_Rukh_Khan	819497	Abhishek_Bachchan	60.0
853155	Royal_Australian_Air_Force	923005	Russische_Seekriegsflotte	59.8
7842	Kuba	21950	Florida	59.75
2666	Kairo	187830	Präfektur_Tokio	59.75
16330	Oscar_Wilde	13425	Maya_Angelou	59.75
32891	Grand_Canyon	149829	Colorado_River	59.5
705421	Italien	291417	Vatikanischer_Hügel	59.4
407956	Zhang_Ziyi	13786	Peking	59.2
5668	William_Shakespeare	1033706	Edgar_Allan_Poe	59.0
47349	Artus	3003238	England	58.75
124789	Shah_Rukh_Khan	54710	Mumbai	58.75
1102883	Sachin_Tendulkar	2391	Indien	58.25
49277	Seoul	1789403	Samsung_Electronics	57.5
383297	James_Earl_Jones	137	Angelina_Jolie	57.5
3027	London	319196	Communist_Party_of_Great_Britain	57.0
195129	Gene_Kelly	155174	American_Ballet_Theatre	56.0
8951046	White_House_Correspondents’_Association	11699192	Condé_Nast-Verlag	55.75
3215	München	1123	Donau	55.25
7942691	Fjodor_Michailowitsch_Dostojewski	164973	Dean_R._Koontz	54.75
57989	Leo_Trotzki	53528	Oliver_Cromwell	54.4
8531	Ghana	1588	Frankreich	54.0
143747	Museo_del_Prado	16785	Barcelona	53.6
18167	Jimi_Hendrix	389526	John_Philip_Sousa	52.6
72003	Cary_Grant	43608	William_Shatner	52.5
135580	Zinédine_Zidane	348801	Paris_Saint-Germain	52.5
8473	Vereinigtes_Königreich	5980	Äthiopien	52.25
17396	Kongo_(Fluss)	8524	Nigeria	51.0
853155	Royal_Australian_Air_Force	696285	Cayman_Airways	50.75
956814	Esercito_Italiano	42614	Alfa_Romeo	50.5
2539	Gaius_Iulius_Caesar	705421	Italien	50.25
8473	Vereinigtes_Königreich	1509308	Barbados	50.25
101952	John_Kerry	50950	Dick_Cheney	50.0
4265	Rom	12182	Ätna	50.0
14379	Guangzhou	187527	Lagos	49.8
2705447	Gordon_Brown	60665	Lyndon_B._Johnson	49.6
367496	Oxfam	2846103	Amerikanisches_Rotes_Kreuz	49.5
99940	Anton_Pawlowitsch_Tschechow	16330	Oscar_Wilde	49.4
156466	Rosa_Parks	888022	National_Association_for_the_Advancement_of_Colored_People	49.4
2539	Gaius_Iulius_Caesar	106009	Nofretete	49.25
398457	Delhi	237106	Indian_Space_Research_Organisation	49.0
259018	Aishwarya_Rai	1914167	Screen_Actors_Guild	48.8
54710	Mumbai	8567	Singapur	48.6
8029	Odysseus	26747	Olymp	48.5
37382	Frank_Zappa	1390209	The_Mothers_of_Invention	48.25
5980	Äthiopien	2187236	Osmanisches_Reich	48.25
8269154	Cornell_University_Press	974378	University_of_Massachusetts_Amherst	48.2
18167	Jimi_Hendrix	2559299	George_Carlin	47.75
3003238	England	331	Amnesty_International	47.75
18102	Schloss_Versailles	120020	Verbotene_Stadt	47.0
4691335	United_States_Olympic_Committee	1150848	World_Boxing_Organization	46.5
4620	Schweiz	4184010	Weltwirtschaftsforum	46.25
2664	Karl_Marx	49789	Arbeiterpartei_Kurdistans	45.6
6887291	Ungarisches_Naturwissenschaftliches_Museum	676	Budapest	44.8
2187236	Osmanisches_Reich	3412152	Russland	44.75
31599	Nelson_Mandela	29890	African_National_Congress	44.0
60169	Mogulreich	976876	Iran	43.5
8893	Ludwig_van_Beethoven	2552494	Berlin	43.5
298767	Cirque_du_Soleil	48185	New_York_City_Ballet	43.5
58966	Katharina_II.	180090	Oda_Nobunaga	43.0
73283	Ural	215992	Perlfluss	42.2
2539	Gaius_Iulius_Caesar	4772	Sophokles	42.0
4459093	Glenn_Beck	220384	National_Rifle_Association	42.0
13346	Tallinn	3221050	Moskau	42.0
124789	Shah_Rukh_Khan	389807	New_Line_Cinema	41.6
3397	Mount_Everest	8242247	Grand_Teton	41.0
2416	IBM	402223	Monsanto	40.8
289440	Qianlong	24224	Philipp_II._(Spanien)	40.4
69277	Kalkutta	1382	Edinburgh	40.2
11998	Fidschi	5223	Tunesien	40.2
3412152	Russland	5595	Warschau	38.5
690198	Belize	4017	Portugal	38.0
3233603	Tennessee_Williams	23421	Doris_Day	37.75
402223	Monsanto	427301	Dupont	37.25
141	Abraham_Lincoln	5397213	Rand_Paul	37.25
23056	Internationale_Atomenergie-Organisation	16164	Sicherheitsrat_der_Vereinten_Nationen	36.8
3215	München	34016	Universität_Leipzig	36.25
5344	Ungarn	154	Afghanistan	36.0
802140	New_York_Mercantile_Exchange	2136633	Chinesische_Volksbank	35.5
2534	J._R._R._Tolkien	140233	Stan_Lee	35.4
74633	Fred_Astaire	232884	Ballets_Russes	35.2
11335	Sparta	213553	Vatikanische_Museen	35.2
149647	Karatschi	13882	Kiew	34.75
2666	Kairo	2421	Irak	34.6
17368	Wladimir_Iljitsch_Lenin	157625	Aeroflot	34.2
1470977	Iwan_IV._(Russland)	9226	Usbekistan	33.8
13771	Wolga	4572606	Streitkräfte_der_Sowjetunion	33.6
14379	Guangzhou	2136633	Chinesische_Volksbank	33.5
8352203	Siddhartha_Gautama	11383	Bangkok	33.4
73283	Ural	13771	Wolga	33.25
3433709	John_Lennon	124789	Shah_Rukh_Khan	33.25
4691335	United_States_Olympic_Committee	451279	Toronto_Raptors	33.2
8647	Charles_Dickens	105679	Luciano_Pavarotti	33.0
5415851	Elvis_Presley	467	Bruce_Willis	33.0
3454512	Taylor_Swift	1390209	The_Mothers_of_Invention	32.25
16330	Oscar_Wilde	8473	Vereinigtes_Königreich	31.5
72501	Columbus_(Ohio)	10640	Wales	31.4
3287	Madrid	42614	Alfa_Romeo	31.2
605613	Moskauer_Kreml	2187236	Osmanisches_Reich	31.2
1253909	Ban_Ki-moon	1850904	UNICEF	31.0
23114	National_Security_Agency	361629	Heer_(Bundeswehr)	30.4
198623	Welthandelsorganisation	301733	Ministerium_für_Innere_Sicherheit_der_Vereinigten_Staaten	30.2
8107	Nordamerika	1929993	Conagra_Brands	30.0
6957936	Federal_Highway_Administration	4727610	Habitat_for_Humanity	30.0
4411	Schweden	2358	Istanbul	29.6
2985	Louvre	34016	Universität_Leipzig	29.0
13786	Peking	13481	Internationales_Olympisches_Komitee	29.0
9090	Bill_Gates	5296392	Tumblr	28.8
16164	Sicherheitsrat_der_Vereinten_Nationen	4184010	Weltwirtschaftsforum	28.6
640586	Phoenix_Suns	1150848	World_Boxing_Organization	28.4
2551	Johann_Sebastian_Bach	5632	Wien	28.25
3214	Miles_Davis	144207	Frank_Gehry	28.2
2701020	Dale_Earnhardt_junior	4190499	Lamborghini	28.2
289440	Qianlong	32321	Kleopatra_VII.	27.75
71869	Ferrari	2104336	FC_Barcelona	27.75
198623	Welthandelsorganisation	165309	London_School_of_Economics_and_Political_Science	27.75
605613	Moskauer_Kreml	8951046	White_House_Correspondents’_Association	27.4
3548	Norwegen	3027	London	27.0
4459093	Glenn_Beck	483724	John_McCain	27.0
83720	McDonald’s	2416	IBM	26.75
7942691	Fjodor_Michailowitsch_Dostojewski	5632	Wien	26.6
3437350	FC_Bayern_München	2522660	Technische_Universität_München	26.6
2033368	Spanische_Streitkräfte	301733	Ministerium_für_Innere_Sicherheit_der_Vereinigten_Staaten	26.4
942739	Richard_Pryor	104057	Tupac_Shakur	26.25
605613	Moskauer_Kreml	13481	Internationales_Olympisches_Komitee	26.25
3678	Noam_Chomsky	1015321	Alcoa	26.0
204055	Antonio_Banderas	2104336	FC_Barcelona	25.8
2985	Louvre	348801	Paris_Saint-Germain	25.75
1200964	Australien	4036667	Luxemburg	25.75
122218	Winston_Churchill	1123	Donau	25.75
141	Abraham_Lincoln	110112	American_Civil_Liberties_Union	25.6
12318	Ayn_Rand	2915554	Josef_Stalin	25.6
3543580	Vereinigte_Staaten	442364	Goldman_Sachs	25.6
63527	Nikolaus_II._(Russland)	16109	Franklin_D._Roosevelt	25.4
297666	Barack_Obama	16164	Sicherheitsrat_der_Vereinten_Nationen	24.6
297666	Barack_Obama	1218798	National_Endowment_for_the_Arts	24.6
11446	Paris	14379	Guangzhou	24.5
43984	Bugatti	49307	Boeing	24.2
14087	Themse	232597	Carnegie_Mellon_University	24.0
176805	Arjuna_(Mythologie)	149647	Karatschi	24.0
194166	Cao_Cao	3027	London	24.0
155174	American_Ballet_Theatre	505297	National_Collegiate_Athletic_Association	23.8
16330	Oscar_Wilde	11446	Paris	23.6
1015403	James_Patterson	10809752	Chicago_Police_Department	23.25
50950	Dick_Cheney	976876	Iran	23.0
5133	Tony_Blair	2985	Louvre	23.0
1015403	James_Patterson	2677	Kanada	22.75
1848	George_W._Bush	4691335	United_States_Olympic_Committee	22.75
1298826	Hisbollah	32997	Universität_Hamburg	22.6
905340	British_Airways	98322	University_of_Oxford	22.5
8473	Vereinigtes_Königreich	348801	Paris_Saint-Germain	22.5
2997104	Narendra_Modi	237106	Indian_Space_Research_Organisation	22.25
23199	Euphrat	16651	Mexiko-Stadt	22.2
7952051	Australien_und_Ozeanien	4801	Südamerika	22.0
20186	Martin_Luther_King	1278360	Albert_Einstein	21.75
2552494	Berlin	50786	Europäische_Zentralbank	21.75
5632	Wien	4190499	Lamborghini	21.75
676	Budapest	14008	Shanghai	21.25
8518	Litauen	923857	Royal_New_Zealand_Air_Force	21.0
39089	Tiger_Woods	1611858	United_States_Soccer_Federation	21.0
676	Budapest	2702962	Rumänische_Akademie	21.0
3437350	FC_Bayern_München	361629	Heer_(Bundeswehr)	21.0
4184010	Weltwirtschaftsforum	319196	Communist_Party_of_Great_Britain	21.0
1018398	A._R._Rahman	69277	Kalkutta	20.8
3984436	Athen	4691335	United_States_Olympic_Committee	20.6
5137298	Dilma_Rousseff	1274132	Kolumbien	20.6
45963	Ararat	4461846	Römisch-katholische_Kirche	20.25
479335	Colin_Firth	3229700	Adele_(Sängerin)	20.25
3660747	Nordkorea	8563	Philippinen	19.75
16507	Himalaya	117430	Antarktika	19.75
3412152	Russland	23114	National_Security_Agency	19.6
3543580	Vereinigte_Staaten	120020	Verbotene_Stadt	19.6
5423	Vesuv	14008	Shanghai	19.5
988302	David_Cameron	444566	London_Stock_Exchange	19.5
3221050	Moskau	361629	Heer_(Bundeswehr)	19.25
1150848	World_Boxing_Organization	853155	Royal_Australian_Air_Force	19.25
10167603	Boston_Pops_Orchestra	974378	University_of_Massachusetts_Amherst	19.0
17396	Kongo_(Fluss)	281691	Mount-Kenya-Massiv	18.8
15586	Joanne_K._Rowling	1278360	Albert_Einstein	18.4
1256402	Volksrepublik_China	4691335	United_States_Olympic_Committee	18.25
9090	Bill_Gates	15586	Joanne_K._Rowling	18.0
198623	Welthandelsorganisation	3844231	LinkedIn	18.0
5668	William_Shakespeare	1382	Edinburgh	18.0
16164	Sicherheitsrat_der_Vereinten_Nationen	130740	Electronic_Frontier_Foundation	17.6
15586	Joanne_K._Rowling	47349	Artus	17.6
32444	Michael_Jordan	281428	Seattle_Mariners	17.5
5668	William_Shakespeare	420747	London_Symphony_Orchestra	17.5
66892	Warren_Buffett	2429	Internationaler_Währungsfonds	17.0
852604	Türkei	1324092	UN-Menschenrechtsrat	17.0
277633	Matt_Damon	1218798	National_Endowment_for_the_Arts	17.0
130740	Electronic_Frontier_Foundation	480394	Google_LLC	16.8
24949	Ludwig_XIV.	43984	Bugatti	16.75
2071594	Island	16164	Sicherheitsrat_der_Vereinten_Nationen	16.75
3544	Nil	195	Algerien	16.5
50950	Dick_Cheney	6957936	Federal_Highway_Administration	16.5
259018	Aishwarya_Rai	281428	Seattle_Mariners	16.5
98316	University_of_Cambridge	120613	FC_Arsenal	16.2
7842	Kuba	11051956	Yandangshan	16.0
1238230	Franz_von_Assisi	331	Amnesty_International	16.0
8715	Johannes_Brahms	57506	Bruce_Springsteen	16.0
180523	Wayne_Gretzky	281428	Seattle_Mariners	15.75
39869	Silvio_Berlusconi	4801	Südamerika	15.6
49307	Boeing	480394	Google_LLC	15.5
49277	Seoul	1305	Eritrea	15.5
8473	Vereinigtes_Königreich	1086929	Sinai_(Berg)	15.4
2613091	Kevin_Durant	1011261	Charlize_Theron	15.4
4772	Sophokles	2985	Louvre	15.25
22662	Tigris	871637	Landwirtschaftsministerium_der_Vereinigten_Staaten	15.25
426146	Trinity_College_Dublin	444566	London_Stock_Exchange	15.0
75548	Bob_Dylan	8513	Los_Angeles	15.0
106009	Nofretete	1253909	Ban_Ki-moon	14.8
8523	Peru	16507	Himalaya	14.75
204956	New_York_City	444566	London_Stock_Exchange	14.75
129698	Mark_Rothko	13323	Lufthansa	14.75
456922	Burg_Himeji	136512	Gondor	14.75
5397213	Rand_Paul	506039	Catskill_Mountains	14.5
14087	Themse	205761	Manchester_City	14.5
10359	Mosambik	317845	Lomonossow-Universität_Moskau	14.4
101952	John_Kerry	22778	George_Harrison	14.4
101462	Martin_Van_Buren	250188	Elisabeth_II.	14.25
2677	Kanada	905340	British_Airways	14.2
22555	Ödipus	73505	Kim_Jong-il	14.2
33674	Stephen_King	442130	Target_Corporation	14.0
19186	Bill_Clinton	16651	Mexiko-Stadt	14.0
5304739	Harvard_University	442364	Goldman_Sachs	13.75
1848	George_W._Bush	147522	Yale_University	13.6
2677	Kanada	198623	Welthandelsorganisation	13.4
73505	Kim_Jong-il	408764	Tsinghua-Universität	13.25
2664	Karl_Marx	456922	Burg_Himeji	13.25
22555	Ödipus	11335	Sparta	13.2
15586	Joanne_K._Rowling	37382	Frank_Zappa	12.8
282462	Gary_Oldman	8513	Los_Angeles	12.8
250188	Elisabeth_II.	8951046	White_House_Correspondents’_Association	12.8
281691	Mount-Kenya-Massiv	187527	Lagos	12.8
180090	Oda_Nobunaga	456922	Burg_Himeji	12.8
122218	Winston_Churchill	8503	Nepal	12.6
311497	Emirates	3405676	Armada_Española	12.6
505297	National_Collegiate_Athletic_Association	1771969	University_of_Delhi	12.5
6628774	Ralph_Lauren	3723464	Dalai_Lama	12.25
556262	Queen_Latifah	5296392	Tumblr	12.25
75548	Bob_Dylan	5133	Tony_Blair	12.25
23056	Internationale_Atomenergie-Organisation	1625180	Universität_Teheran	12.25
72003	Cary_Grant	204956	New_York_City	12.25
213553	Vatikanische_Museen	852604	Türkei	12.25
187830	Präfektur_Tokio	149829	Colorado_River	12.0
1848	George_W._Bush	10173	Panama	12.0
770007	Lionel_Messi	24224	Philipp_II._(Spanien)	12.0
762244	Jakarta	7771	Brasilien	11.8
2556256	John_Steinbeck	135580	Zinédine_Zidane	11.8
407956	Zhang_Ziyi	1153260	Universal_Studios	11.75
2701020	Dale_Earnhardt_junior	8107	Nordamerika	11.75
15245	Bogotá	85568	Drug_Enforcement_Administration	11.75
220687	United_States_Marine_Corps	1015321	Alcoa	11.75
367496	Oxfam	872570	University_of_Toronto	11.6
91580	Dizzy_Gillespie	63089	Hillary_Clinton	11.5
8893	Ludwig_van_Beethoven	705421	Italien	11.5
18744	Claude_Debussy	3003238	England	11.4
106009	Nofretete	1570907	Syrien	11.25
435770	RZA_(Rapper)	10167603	Boston_Pops_Orchestra	11.25
39869	Silvio_Berlusconi	434575	Außenministerium_der_Vereinigten_Staaten	11.25
1036306	Danielle_Steel	2701020	Dale_Earnhardt_junior	11.2
4017	Portugal	14914	Europäische_Weltraumorganisation	11.0
41907	Ernest_Hemingway	3274	Mali	11.0
45468	Thurgood_Marshall	770007	Lionel_Messi	11.0
3531	Neuseeland	13323	Lufthansa	10.8
5133	Tony_Blair	10173	Panama	10.8
7771	Brasilien	2104336	FC_Barcelona	10.75
398457	Delhi	802140	New_York_Mercantile_Exchange	10.5
250188	Elisabeth_II.	117430	Antarktika	10.5
117430	Antarktika	954603	Environmental_Protection_Agency	10.5
297666	Barack_Obama	10108	Europa	10.5
366142	PayPal	165309	London_School_of_Economics_and_Political_Science	10.4
3822124	Karl_Lagerfeld	3038	George_Gordon_Byron	10.4
6224110	Victoria_(Vereinigtes_Königreich)	11446	Paris	10.25
2539	Gaius_Iulius_Caesar	1188788	Österreich	10.25
154996	Steve_Austin	205761	Manchester_City	10.2
20144	Bram_Stoker	11446	Paris	10.0
42614	Alfa_Romeo	2104336	FC_Barcelona	9.8
39869	Silvio_Berlusconi	71216	Europäischer_Gerichtshof_für_Menschenrechte	9.8
14914	Europäische_Weltraumorganisation	8269154	Cornell_University_Press	9.75
4727610	Habitat_for_Humanity	442452	Qualcomm	9.75
19186	Bill_Clinton	9655862	Small_Business_Administration	9.75
11773	Republik_Moldau	111832	Indianapolis_Colts	9.5
24501	Heinrich_VIII._(England)	853155	Royal_Australian_Air_Force	9.4
14939	Jimmy_Carter	605613	Moskauer_Kreml	9.4
2677	Kanada	110112	American_Civil_Liberties_Union	9.25
14939	Jimmy_Carter	9655862	Small_Business_Administration	9.0
2552494	Berlin	122488	Universität_Oslo	9.0
49277	Seoul	1086929	Sinai_(Berg)	9.0
63527	Nikolaus_II._(Russland)	1007822	Tadschikistan	9.0
82133	Jane_Austen	905340	British_Airways	8.8
3723464	Dalai_Lama	3233603	Tennessee_Williams	8.75
63527	Nikolaus_II._(Russland)	1033706	Edgar_Allan_Poe	8.6
8513	Los_Angeles	505297	National_Collegiate_Athletic_Association	8.5
4254	Richard_Feynman	1625180	Universität_Teheran	8.4
2481164	David_Tennant	559317	Royal_Shakespeare_Company	8.25
165291	Mauretanien_(Antike)	281450	St._Louis_Cardinals	8.25
45468	Thurgood_Marshall	954603	Environmental_Protection_Agency	8.2
4801	Südamerika	2033368	Spanische_Streitkräfte	8.2
3038	George_Gordon_Byron	29259	Muhammad_Ali	8.2
427301	Dupont	1433153	Miller_Brewing_Company	8.0
5632	Wien	361629	Heer_(Bundeswehr)	8.0
6744683	Museum_Indonesia	11335	Sparta	8.0
1200964	Australien	18102	Schloss_Versailles	8.0
1152313	Sierra_Leone	606222	University_of_Glasgow	8.0
5423	Vesuv	3660747	Nordkorea	7.8
362144	Bell_hooks	1218798	National_Endowment_for_the_Arts	7.75
145	Angela_Merkel	3543580	Vereinigte_Staaten	7.75
49277	Seoul	2985	Louvre	7.7
8513	Los_Angeles	215992	Perlfluss	7.6
18167	Jimi_Hendrix	137	Angelina_Jolie	7.5
1972376	Mayo_Clinic	83720	McDonald’s	7.5
1470977	Iwan_IV._(Russland)	2559299	George_Carlin	7.4
1566772	Blue_Ridge_Mountains	121822	FC_Chelsea	7.25
12182	Ätna	42614	Alfa_Romeo	7.25
4265	Rom	398768	Mercedes-Benz	7.25
456922	Burg_Himeji	23199	Euphrat	7.25
83720	McDonald’s	458095	Dow_Chemical	7.0
27133	CNN	23056	Internationale_Atomenergie-Organisation	7.0
6033664	Indische_Luftstreitkräfte	48185	New_York_City_Ballet	6.8
3214	Miles_Davis	28037	Mississippi_River	6.8
16651	Mexiko-Stadt	3405676	Armada_Española	6.8
1434481	Stephen_Colbert	954603	Environmental_Protection_Agency	6.75
3454512	Taylor_Swift	1783100	Facebook	6.75
282449	Martha_Stewart	8352203	Siddhartha_Gautama	6.75
9090	Bill_Gates	458095	Dow_Chemical	6.6
1566772	Blue_Ridge_Mountains	27133	CNN	6.4
3575	Napoleon_Bonaparte	10649	Dominikanische_Republik	6.2
5924716	Afrika	956814	Esercito_Italiano	6.0
11051956	Yandangshan	294344	Volksbefreiungsarmee	6.0
282462	Gary_Oldman	100138	Rumi_(Dichter)	6.0
1036306	Danielle_Steel	8518	Litauen	6.0
13786	Peking	71216	Europäischer_Gerichtshof_für_Menschenrechte	6.0
1265122	Tom_Brady	120020	Verbotene_Stadt	5.8
10038139	AmeriCorps	606222	University_of_Glasgow	5.8
1420885	American_Heart_Association	480394	Google_LLC	5.8
871637	Landwirtschaftsministerium_der_Vereinigten_Staaten	10167603	Boston_Pops_Orchestra	5.8
54234	Neu-Delhi	9735	Liberia	5.75
141	Abraham_Lincoln	173	Asien	5.75
73505	Kim_Jong-il	13481	Internationales_Olympisches_Komitee	5.75
751164	Magnus_V._(Norwegen)	57482	Ringo_Starr	5.6
2129	Hamburg	872570	University_of_Toronto	5.6
41339	Akira_Kurosawa	740692	LA_Galaxy	5.5
99940	Anton_Pawlowitsch_Tschechow	143747	Museo_del_Prado	5.5
2666	Kairo	298767	Cirque_du_Soleil	5.5
770007	Lionel_Messi	3580358	Albanien	5.5
3063260	Pythagoras	155721	Stanford_University	5.4
1120373	Rosario_Dawson	7842	Kuba	5.4
1382	Edinburgh	14914	Europäische_Weltraumorganisation	5.4
24949	Ludwig_XIV.	28037	Mississippi_River	5.4
9655862	Small_Business_Administration	93667	Wiener_Philharmoniker	5.25
297666	Barack_Obama	3454512	Taylor_Swift	5.25
9223	Bhutan	120020	Verbotene_Stadt	5.0
14008	Shanghai	49307	Boeing	5.0
194166	Cao_Cao	8352203	Siddhartha_Gautama	5.0
976876	Iran	14087	Themse	5.0
8893	Ludwig_van_Beethoven	156466	Rosa_Parks	4.8
