source_pid	source_ptitle	target_pid	target_ptitle	mean_score
29259	Muhammad_Ali	1150848	World_Boxing_Organization	73.3333
4620	Schweiz	4184010	Weltwirtschaftsforum	72.5
23056	Internationale_Atomenergie-Organisation	16164	Sicherheitsrat_der_Vereinten_Nationen	71.5
8951046	White_House_Correspondents’_Association	11699192	Condé_Nast-Verlag	70.3333
16330	Oscar_Wilde	13425	Maya_Angelou	70.0
8473	Vereinigtes_Königreich	372683	Eton_College	70.0
702930	Jon_Stewart_(Schauspieler)	4459093	Glenn_Beck	69.5
110112	American_Civil_Liberties_Union	888022	National_Association_for_the_Advancement_of_Colored_People	69.4
4265	Rom	12182	Ätna	69.2
398457	Delhi	237106	Indian_Space_Research_Organisation	69.1667
88013	Königlich_Schwedische_Akademie_der_Wissenschaften	1760637	Indian_Institute_of_Technology	69.0
10640	Wales	2683672	Cardiff_University	69.0
2701020	Dale_Earnhardt_junior	8107	Nordamerika	68.8333
19186	Bill_Clinton	2705447	Gordon_Brown	68.8
3437350	FC_Bayern_München	2522660	Technische_Universität_München	68.5
2773	Kalifornien	2205	Hawaii	67.8333
99345	Kirgisistan	852604	Türkei	67.75
853155	Royal_Australian_Air_Force	923005	Russische_Seekriegsflotte	67.5
198623	Welthandelsorganisation	165309	London_School_of_Economics_and_Political_Science	67.5
10108	Europa	59739	Manchester_United	67.5
81727	Mount_St._Helens	5423	Vesuv	67.4
43984	Bugatti	485371	Chrysler	67.2
976876	Iran	154	Afghanistan	66.8
402223	Monsanto	427301	Dupont	66.8
8518	Litauen	4247685	Kosovo	66.75
74633	Fred_Astaire	3203380	Carol_Channing	66.3333
2666	Kairo	187830	Präfektur_Tokio	66.0
367496	Oxfam	2846103	Amerikanisches_Rotes_Kreuz	65.1667
180090	Oda_Nobunaga	456922	Burg_Himeji	65.0
195	Algerien	1588	Frankreich	64.0
187356	Ben_Affleck	1120373	Rosario_Dawson	63.75
22555	Ödipus	11335	Sparta	63.4
676	Budapest	2702962	Rumänische_Akademie	63.25
198623	Welthandelsorganisation	301733	Ministerium_für_Innere_Sicherheit_der_Vereinigten_Staaten	63.0
1864872	University_of_Missouri	1923149	University_of_North_Carolina_at_Greensboro	62.8333
143747	Museo_del_Prado	16785	Barcelona	62.4
690198	Belize	4017	Portugal	62.0
3543580	Vereinigte_Staaten	442364	Goldman_Sachs	61.75
5344	Ungarn	154	Afghanistan	61.0
14379	Guangzhou	2136633	Chinesische_Volksbank	61.0
48185	New_York_City_Ballet	420747	London_Symphony_Orchestra	60.8333
20241	Marilyn_Monroe	51637	Brad_Pitt	60.5
8893	Ludwig_van_Beethoven	2552494	Berlin	60.5
362144	Bell_hooks	12318	Ayn_Rand	60.3333
8107	Nordamerika	1929993	Conagra_Brands	59.8
1102883	Sachin_Tendulkar	1959106	Ken_Griffey_junior	59.75
141	Abraham_Lincoln	3575	Napoleon_Bonaparte	59.75
13786	Peking	14015	Jangtsekiang	59.6667
13425	Maya_Angelou	362144	Bell_hooks	59.5
361629	Heer_(Bundeswehr)	3405676	Armada_Española	59.3333
7942691	Fjodor_Michailowitsch_Dostojewski	164973	Dean_R._Koontz	59.2
2551	Johann_Sebastian_Bach	5632	Wien	59.2
3215	München	34016	Universität_Leipzig	59.2
2491	Julia_Roberts	3764399	Lady_Gaga	58.6667
1147576	Guatemala	10649	Dominikanische_Republik	58.5
135580	Zinédine_Zidane	348801	Paris_Saint-Germain	58.4
3412152	Russland	5595	Warschau	57.8333
60169	Mogulreich	976876	Iran	57.75
2552494	Berlin	50786	Europäische_Zentralbank	57.6667
988302	David_Cameron	444566	London_Stock_Exchange	57.5
297666	Barack_Obama	16164	Sicherheitsrat_der_Vereinten_Nationen	57.5
2534	J._R._R._Tolkien	140233	Stan_Lee	57.4
1253909	Ban_Ki-moon	1850904	UNICEF	57.4
1382	Edinburgh	14914	Europäische_Weltraumorganisation	57.25
367496	Oxfam	4727610	Habitat_for_Humanity	56.6667
5346	Ukraine	8518	Litauen	56.6
39869	Silvio_Berlusconi	23360	Ronald_Reagan	56.0
770007	Lionel_Messi	1279383	Derek_Jeter	55.75
3984436	Athen	4691335	United_States_Olympic_Committee	55.0
942739	Richard_Pryor	104057	Tupac_Shakur	54.75
4459093	Glenn_Beck	483724	John_McCain	54.3333
8567	Singapur	4264261	Laos	54.3333
479335	Colin_Firth	3229700	Adele_(Sängerin)	54.25
676	Budapest	14008	Shanghai	54.25
942739	Richard_Pryor	72003	Cary_Grant	54.0
259018	Aishwarya_Rai	1914167	Screen_Actors_Guild	54.0
60665	Lyndon_B._Johnson	101952	John_Kerry	53.8333
99940	Anton_Pawlowitsch_Tschechow	16330	Oscar_Wilde	53.8
383297	James_Earl_Jones	137	Angelina_Jolie	53.8
3548	Norwegen	3027	London	53.5
2187236	Osmanisches_Reich	3412152	Russland	53.4
1848	George_W._Bush	147522	Yale_University	53.4
13771	Wolga	4572606	Streitkräfte_der_Sowjetunion	53.25
195129	Gene_Kelly	155174	American_Ballet_Theatre	53.1667
11051956	Yandangshan	294344	Volksbefreiungsarmee	52.75
73505	Kim_Jong-il	2193	Hirohito	52.4
770007	Lionel_Messi	180523	Wayne_Gretzky	52.2
18167	Jimi_Hendrix	389526	John_Philip_Sousa	51.8333
10692	Michelangelo	4461846	Römisch-katholische_Kirche	51.1667
4691335	United_States_Olympic_Committee	1150848	World_Boxing_Organization	51.0
3215	München	1123	Donau	51.0
8269154	Cornell_University_Press	974378	University_of_Massachusetts_Amherst	50.8333
54234	Neu-Delhi	9735	Liberia	50.6667
17396	Kongo_(Fluss)	8524	Nigeria	50.5
3544	Nil	195	Algerien	50.2
3437350	FC_Bayern_München	361629	Heer_(Bundeswehr)	50.2
506924	David_Sedaris	121041	Buster_Keaton	49.8333
2664	Karl_Marx	49789	Arbeiterpartei_Kurdistans	49.75
2985	Louvre	143747	Museo_del_Prado	49.75
74633	Fred_Astaire	232884	Ballets_Russes	49.6667
2551	Johann_Sebastian_Bach	18744	Claude_Debussy	49.4
3543580	Vereinigte_Staaten	442130	Target_Corporation	49.3333
149647	Karatschi	13882	Kiew	49.0
122218	Winston_Churchill	60665	Lyndon_B._Johnson	49.0
101462	Martin_Van_Buren	250188	Elisabeth_II.	48.0
2062836	Kunstmuseum_Shanghai	14015	Jangtsekiang	47.8333
3412152	Russland	23114	National_Security_Agency	46.5
605613	Moskauer_Kreml	2187236	Osmanisches_Reich	46.4
66892	Warren_Buffett	2429	Internationaler_Währungsfonds	46.25
2677	Kanada	198623	Welthandelsorganisation	46.1667
2985	Louvre	348801	Paris_Saint-Germain	46.0
2705447	Gordon_Brown	60665	Lyndon_B._Johnson	45.75
7952051	Australien_und_Ozeanien	4801	Südamerika	45.5
10167603	Boston_Pops_Orchestra	974378	University_of_Massachusetts_Amherst	44.8
3454512	Taylor_Swift	1783100	Facebook	44.4
1470977	Iwan_IV._(Russland)	9226	Usbekistan	44.3333
362144	Bell_hooks	1218798	National_Endowment_for_the_Arts	44.25
82133	Jane_Austen	905340	British_Airways	44.1667
45963	Ararat	4461846	Römisch-katholische_Kirche	43.5
256463	Dionne_Warwick	204956	New_York_City	43.3333
5133	Tony_Blair	2915783	John_F._Kennedy	43.0
141	Abraham_Lincoln	5397213	Rand_Paul	43.0
63527	Nikolaus_II._(Russland)	1007822	Tadschikistan	42.5
8473	Vereinigtes_Königreich	348801	Paris_Saint-Germain	42.0
1018398	A._R._Rahman	389526	John_Philip_Sousa	42.0
18102	Schloss_Versailles	120020	Verbotene_Stadt	41.6667
427301	Dupont	1433153	Miller_Brewing_Company	41.6667
176805	Arjuna_(Mythologie)	149647	Karatschi	41.6
14087	Themse	205761	Manchester_City	41.5
54710	Mumbai	8567	Singapur	41.3333
905340	British_Airways	98322	University_of_Oxford	41.1667
2416	IBM	402223	Monsanto	41.0
277633	Matt_Damon	1218798	National_Endowment_for_the_Arts	40.75
3660747	Nordkorea	8563	Philippinen	40.5
17396	Kongo_(Fluss)	281691	Mount-Kenya-Massiv	40.5
8531	Ghana	1588	Frankreich	40.5
282462	Gary_Oldman	8513	Los_Angeles	40.0
3003238	England	331	Amnesty_International	39.5
13786	Peking	13481	Internationales_Olympisches_Komitee	39.3333
37382	Frank_Zappa	1390209	The_Mothers_of_Invention	39.25
2701020	Dale_Earnhardt_junior	4190499	Lamborghini	38.8333
2539	Gaius_Iulius_Caesar	106009	Nofretete	38.5
13346	Tallinn	3221050	Moskau	38.4
57989	Leo_Trotzki	53528	Oliver_Cromwell	38.2
5668	William_Shakespeare	420747	London_Symphony_Orchestra	38.2
130740	Electronic_Frontier_Foundation	480394	Google_LLC	37.0
5415851	Elvis_Presley	467	Bruce_Willis	36.8333
8715	Johannes_Brahms	57506	Bruce_Springsteen	36.8333
124789	Shah_Rukh_Khan	74633	Fred_Astaire	36.6667
4411	Schweden	2358	Istanbul	36.5
176805	Arjuna_(Mythologie)	2391	Indien	36.4
106009	Nofretete	1570907	Syrien	36.2
3287	Madrid	42614	Alfa_Romeo	36.0
8473	Vereinigtes_Königreich	1509308	Barbados	35.8333
956814	Esercito_Italiano	42614	Alfa_Romeo	35.5
8513	Los_Angeles	505297	National_Collegiate_Athletic_Association	35.4
18167	Jimi_Hendrix	137	Angelina_Jolie	35.0
73283	Ural	215992	Perlfluss	35.0
3433709	John_Lennon	124789	Shah_Rukh_Khan	35.0
32444	Michael_Jordan	281428	Seattle_Mariners	34.75
7942691	Fjodor_Michailowitsch_Dostojewski	5632	Wien	34.75
5595	Warschau	198623	Welthandelsorganisation	34.3333
3699	Orson_Welles	27122	British_Broadcasting_Corporation	34.25
1018398	A._R._Rahman	69277	Kalkutta	33.6667
456922	Burg_Himeji	136512	Gondor	33.5
12318	Ayn_Rand	2915554	Josef_Stalin	33.25
505297	National_Collegiate_Athletic_Association	4691335	United_States_Olympic_Committee	33.0
194166	Cao_Cao	8352203	Siddhartha_Gautama	33.0
1120373	Rosario_Dawson	7842	Kuba	32.6667
3397	Mount_Everest	8242247	Grand_Teton	32.6
2666	Kairo	2421	Irak	32.5
204055	Antonio_Banderas	2104336	FC_Barcelona	32.1667
5304739	Harvard_University	442364	Goldman_Sachs	32.1667
3233603	Tennessee_Williams	23421	Doris_Day	32.0
605613	Moskauer_Kreml	8951046	White_House_Correspondents’_Association	32.0
8503	Nepal	4875	Sudan	31.6667
17368	Wladimir_Iljitsch_Lenin	157625	Aeroflot	31.6
15245	Bogotá	85568	Drug_Enforcement_Administration	31.2
281691	Mount-Kenya-Massiv	187527	Lagos	30.6
3063260	Pythagoras	155721	Stanford_University	30.6
852604	Türkei	1324092	UN-Menschenrechtsrat	30.4
289440	Qianlong	32321	Kleopatra_VII.	30.1667
311497	Emirates	293301	3M	30.0
8352203	Siddhartha_Gautama	291417	Vatikanischer_Hügel	30.0
705421	Italien	1218798	National_Endowment_for_the_Arts	29.75
905336	Air_Canada	1789403	Samsung_Electronics	29.4
297666	Barack_Obama	1218798	National_Endowment_for_the_Arts	29.0
12182	Ätna	42614	Alfa_Romeo	28.8
853155	Royal_Australian_Air_Force	696285	Cayman_Airways	28.75
73283	Ural	13771	Wolga	28.75
43984	Bugatti	49307	Boeing	28.6
8647	Charles_Dickens	105679	Luciano_Pavarotti	28.6
5668	William_Shakespeare	1382	Edinburgh	28.5
63527	Nikolaus_II._(Russland)	16109	Franklin_D._Roosevelt	28.1667
18167	Jimi_Hendrix	2559299	George_Carlin	28.0
407956	Zhang_Ziyi	1153260	Universal_Studios	27.8333
69277	Kalkutta	1382	Edinburgh	27.8
11335	Sparta	213553	Vatikanische_Museen	27.75
8473	Vereinigtes_Königreich	5980	Äthiopien	27.6
16164	Sicherheitsrat_der_Vereinten_Nationen	130740	Electronic_Frontier_Foundation	27.5
819497	Abhishek_Bachchan	1804240	University_of_the_Punjab	27.4
297666	Barack_Obama	10108	Europa	27.4
5137298	Dilma_Rousseff	1274132	Kolumbien	27.3333
16330	Oscar_Wilde	11446	Paris	27.3333
55169	Konfuzius	15759	Zweites_Vatikanisches_Konzil	27.1667
802140	New_York_Mercantile_Exchange	2136633	Chinesische_Volksbank	27.0
2033368	Spanische_Streitkräfte	301733	Ministerium_für_Innere_Sicherheit_der_Vereinigten_Staaten	26.8333
2481164	David_Tennant	559317	Royal_Shakespeare_Company	26.8333
483724	John_McCain	32891	Grand_Canyon	26.75
311497	Emirates	690175	Real_Madrid	26.75
8352203	Siddhartha_Gautama	11383	Bangkok	26.6
124789	Shah_Rukh_Khan	389807	New_Line_Cinema	26.2
49307	Boeing	480394	Google_LLC	26.1667
5632	Wien	361629	Heer_(Bundeswehr)	26.1667
139	Archimedes	291417	Vatikanischer_Hügel	26.0
4184010	Weltwirtschaftsforum	319196	Communist_Party_of_Great_Britain	26.0
39869	Silvio_Berlusconi	71216	Europäischer_Gerichtshof_für_Menschenrechte	26.0
53528	Oliver_Cromwell	420747	London_Symphony_Orchestra	26.0
73505	Kim_Jong-il	976876	Iran	25.8
58966	Katharina_II.	180090	Oda_Nobunaga	25.6667
204956	New_York_City	444566	London_Stock_Exchange	25.3333
141	Abraham_Lincoln	110112	American_Civil_Liberties_Union	25.3333
75548	Bob_Dylan	5133	Tony_Blair	25.3333
83720	McDonald’s	2416	IBM	25.1667
1256402	Volksrepublik_China	27133	CNN	24.5
16507	Himalaya	117430	Antarktika	24.5
8523	Peru	16507	Himalaya	24.5
1848	George_W._Bush	4691335	United_States_Olympic_Committee	24.3333
1058814	Harvard_Law_School	390441	Green_Party	24.0
15586	Joanne_K._Rowling	47349	Artus	24.0
289440	Qianlong	24224	Philipp_II._(Spanien)	24.0
110112	American_Civil_Liberties_Union	871637	Landwirtschaftsministerium_der_Vereinigten_Staaten	23.3333
149829	Colorado_River	247286	Royal_Geographical_Society	23.25
42614	Alfa_Romeo	2104336	FC_Barcelona	23.2
73505	Kim_Jong-il	408764	Tsinghua-Universität	23.1667
11446	Paris	14379	Guangzhou	23.0
435770	RZA_(Rapper)	10167603	Boston_Pops_Orchestra	22.8333
14939	Jimmy_Carter	605613	Moskauer_Kreml	22.8
122218	Winston_Churchill	1123	Donau	22.5
14939	Jimmy_Carter	9655862	Small_Business_Administration	22.0
2071594	Island	16164	Sicherheitsrat_der_Vereinten_Nationen	22.0
9223	Bhutan	120020	Verbotene_Stadt	21.6667
5133	Tony_Blair	2985	Louvre	21.6
35321	George_Clooney	4727610	Habitat_for_Humanity	21.6
23114	National_Security_Agency	361629	Heer_(Bundeswehr)	21.5
14379	Guangzhou	187527	Lagos	21.4
165291	Mauretanien_(Antike)	21976	Ohio_State_University	21.4
49277	Seoul	1305	Eritrea	21.3333
2677	Kanada	905340	British_Airways	20.8
75548	Bob_Dylan	8513	Los_Angeles	20.6667
5980	Äthiopien	2187236	Osmanisches_Reich	20.6667
3454512	Taylor_Swift	1390209	The_Mothers_of_Invention	20.5
15070	Rocky_Mountains	124793	United_States_Army	20.25
1238230	Franz_von_Assisi	331	Amnesty_International	20.1667
145	Angela_Merkel	3221050	Moskau	19.8
41907	Ernest_Hemingway	45468	Thurgood_Marshall	19.6667
4459093	Glenn_Beck	220384	National_Rifle_Association	19.6
83720	McDonald’s	458095	Dow_Chemical	19.5
16330	Oscar_Wilde	8473	Vereinigtes_Königreich	19.5
640586	Phoenix_Suns	1150848	World_Boxing_Organization	19.3333
3543580	Vereinigte_Staaten	1298826	Hisbollah	19.25
4801	Südamerika	2033368	Spanische_Streitkräfte	19.2
7771	Brasilien	2104336	FC_Barcelona	19.1667
117430	Antarktika	954603	Environmental_Protection_Agency	19.1667
88013	Königlich_Schwedische_Akademie_der_Wissenschaften	1420885	American_Heart_Association	19.0
16651	Mexiko-Stadt	3405676	Armada_Española	18.8333
1036306	Danielle_Steel	23056	Internationale_Atomenergie-Organisation	18.8
5924716	Afrika	956814	Esercito_Italiano	18.6667
206999	Peter_O’Toole	204956	New_York_City	18.6
5133	Tony_Blair	10173	Panama	18.4
5668	William_Shakespeare	259018	Aishwarya_Rai	18.3333
22555	Ödipus	73505	Kim_Jong-il	18.0
24949	Ludwig_XIV.	43984	Bugatti	17.6667
198623	Welthandelsorganisation	3844231	LinkedIn	17.6
17368	Wladimir_Iljitsch_Lenin	3027	London	17.5
6957936	Federal_Highway_Administration	4727610	Habitat_for_Humanity	17.3333
366142	PayPal	165309	London_School_of_Economics_and_Political_Science	17.2
6224110	Victoria_(Vereinigtes_Königreich)	11446	Paris	17.1667
32891	Grand_Canyon	6957936	Federal_Highway_Administration	16.8333
24501	Heinrich_VIII._(England)	180090	Oda_Nobunaga	16.6667
16651	Mexiko-Stadt	14015	Jangtsekiang	16.6
19862	Groucho_Marx	462483	Krimgebirge	16.5
4017	Portugal	14914	Europäische_Weltraumorganisation	16.4
50950	Dick_Cheney	976876	Iran	16.1667
367496	Oxfam	872570	University_of_Toronto	16.0
71869	Ferrari	2104336	FC_Barcelona	15.8333
250188	Elisabeth_II.	117430	Antarktika	15.8333
23056	Internationale_Atomenergie-Organisation	1625180	Universität_Teheran	15.6667
6628774	Ralph_Lauren	3723464	Dalai_Lama	15.5
762244	Jakarta	7771	Brasilien	15.2
8352203	Siddhartha_Gautama	10405	Südkorea	15.1667
4772	Sophokles	2985	Louvre	15.0
9090	Bill_Gates	15586	Joanne_K._Rowling	14.8
2551	Johann_Sebastian_Bach	63527	Nikolaus_II._(Russland)	14.8
2552494	Berlin	122488	Universität_Oslo	14.6667
15586	Joanne_K._Rowling	1278360	Albert_Einstein	14.5
9090	Bill_Gates	5296392	Tumblr	14.4
1967062	Martin_Luther	8107	Nordamerika	13.8
456922	Burg_Himeji	23199	Euphrat	13.6
73505	Kim_Jong-il	13481	Internationales_Olympisches_Komitee	13.5
1256402	Volksrepublik_China	4691335	United_States_Olympic_Committee	13.5
106009	Nofretete	1253909	Ban_Ki-moon	13.3333
4691335	United_States_Olympic_Committee	451279	Toronto_Raptors	13.3333
11998	Fidschi	5223	Tunesien	13.2
5346	Ukraine	23056	Internationale_Atomenergie-Organisation	13.0
145	Angela_Merkel	3543580	Vereinigte_Staaten	13.0
72003	Cary_Grant	204956	New_York_City	13.0
1238230	Franz_von_Assisi	57482	Ringo_Starr	13.0
32891	Grand_Canyon	1433153	Miller_Brewing_Company	12.8
14914	Europäische_Weltraumorganisation	8269154	Cornell_University_Press	12.5
9655862	Small_Business_Administration	93667	Wiener_Philharmoniker	12.4
155174	American_Ballet_Theatre	505297	National_Collegiate_Athletic_Association	12.25
24949	Ludwig_XIV.	28037	Mississippi_River	12.2
308402	Florida_Panthers	13481	Internationales_Olympisches_Komitee	12.1667
3221050	Moskau	361629	Heer_(Bundeswehr)	12.1667
20186	Martin_Luther_King	1278360	Albert_Einstein	12.0
362144	Bell_hooks	5924716	Afrika	11.5
311497	Emirates	3405676	Armada_Española	11.25
2534	J._R._R._Tolkien	165309	London_School_of_Economics_and_Political_Science	11.25
63527	Nikolaus_II._(Russland)	1033706	Edgar_Allan_Poe	11.1667
145	Angela_Merkel	45468	Thurgood_Marshall	11.0
2677	Kanada	110112	American_Civil_Liberties_Union	11.0
129698	Mark_Rothko	13323	Lufthansa	11.0
3822124	Karl_Lagerfeld	3038	George_Gordon_Byron	10.8333
63089	Hillary_Clinton	1218798	National_Endowment_for_the_Arts	10.8
291417	Vatikanischer_Hügel	4727610	Habitat_for_Humanity	10.8
45468	Thurgood_Marshall	954603	Environmental_Protection_Agency	10.6667
39869	Silvio_Berlusconi	4017	Portugal	10.6
4017	Portugal	506039	Catskill_Mountains	10.5
1972376	Mayo_Clinic	16164	Sicherheitsrat_der_Vereinten_Nationen	10.3333
3038	George_Gordon_Byron	29259	Muhammad_Ali	10.3333
13786	Peking	71216	Europäischer_Gerichtshof_für_Menschenrechte	10.2
398457	Delhi	802140	New_York_Mercantile_Exchange	10.2
91580	Dizzy_Gillespie	63089	Hillary_Clinton	10.1667
50950	Dick_Cheney	6957936	Federal_Highway_Administration	10.1667
19186	Bill_Clinton	9655862	Small_Business_Administration	10.0
297666	Barack_Obama	3454512	Taylor_Swift	9.8
2985	Louvre	905340	British_Airways	9.8
41029	Richard_Nixon	2677	Kanada	9.6667
15692	Mohandas_Karamchand_Gandhi	49277	Seoul	9.6
3723464	Dalai_Lama	3233603	Tennessee_Williams	9.6
2556256	John_Steinbeck	135580	Zinédine_Zidane	9.5
145	Angela_Merkel	14087	Themse	9.5
31599	Nelson_Mandela	43608	William_Shatner	9.5
6224110	Victoria_(Vereinigtes_Königreich)	206999	Peter_O’Toole	9.25
4254	Richard_Feynman	1824800	Universität_Paris_IV	9.25
5133	Tony_Blair	9219	Kamerun	9.2
11361	Wyoming	1570915	Libanon	9.1667
3661672	Rijksmuseum_Amsterdam	117430	Antarktika	9.1667
10038139	AmeriCorps	606222	University_of_Glasgow	9.1667
18102	Schloss_Versailles	2666	Kairo	9.0
2915554	Josef_Stalin	14087	Themse	8.8333
5278854	Julian_Assange	154	Afghanistan	8.75
18744	Claude_Debussy	3003238	England	8.75
39089	Tiger_Woods	1611858	United_States_Soccer_Federation	8.6667
1910251	FC_Seoul	1218798	National_Endowment_for_the_Arts	8.6667
15586	Joanne_K._Rowling	37382	Frank_Zappa	8.6
51637	Brad_Pitt	3222309	Scientology-Kirche	8.5
8473	Vereinigtes_Königreich	1086929	Sinai_(Berg)	8.1667
154996	Steve_Austin	11998	Fidschi	8.1667
9223	Bhutan	802140	New_York_Mercantile_Exchange	8.0
33674	Stephen_King	442130	Target_Corporation	8.0
122218	Winston_Churchill	8503	Nepal	8.0
1804240	University_of_the_Punjab	5296392	Tumblr	7.8333
49277	Seoul	1086929	Sinai_(Berg)	7.8
101462	Martin_Van_Buren	301733	Ministerium_für_Innere_Sicherheit_der_Vereinigten_Staaten	7.6667
176805	Arjuna_(Mythologie)	37382	Frank_Zappa	7.6667
1102883	Sachin_Tendulkar	155721	Stanford_University	7.6667
8029	Odysseus	3548	Norwegen	7.5
2664	Karl_Marx	408764	Tsinghua-Universität	7.5
1566772	Blue_Ridge_Mountains	27133	CNN	7.4
2539	Gaius_Iulius_Caesar	1188788	Österreich	7.3333
282449	Martha_Stewart	8352203	Siddhartha_Gautama	7.3333
213553	Vatikanische_Museen	852604	Türkei	7.25
39869	Silvio_Berlusconi	4801	Südamerika	7.2
194166	Cao_Cao	3027	London	7.0
14015	Jangtsekiang	630035	University_of_Notre_Dame	7.0
462483	Krimgebirge	23056	Internationale_Atomenergie-Organisation	7.0
