source_pid	source_ptitle	target_pid	target_ptitle	mean_score
2499339	رالف_لورن	252572	کارل_لاگرفلد	70.5
157268	ژولیوس_سزار	3681061	ارتش_روم	69.75
1283	کانادا	3820	گرینلند	69.75
54016	سرگئی_راخمانینف	18019	یوهان_سباستیان_باخ	69.25
2309626	امپراتور_چیان‌لونگ	400154	سائو_سائو	69.2
96168	لیونل_مسی	3228502	وین_گرتسکی	68.75
96168	لیونل_مسی	17986	فیفا	68.6
1825760	اتحادیه_ملی_ورزش_دانشگاهی	3361572	کمیته_المپیک_ایالات_متحده	68.6
6945	پکن	21592	یانگ‌تسه	68.25
6957	بریتانیا	937610	کالج_ایتن	68.0
867352	توشیرو_میفونه	186431	آکیرا_کوروساوا	67.8
4749684	آشیل	19733	آتن	67.75
10927	ولادیمیر_لنین	139559	بلشویک	67.6
2761	نپال	7357	سودان	67.5
265169	شاهرخ_خان	760813	فرد_آستر	67.4
539860	ارجن	7567	هند	67.4
89398	جرج_هریسون	7927	لیورپول	67.0
161959	ولز	4772030	دانشگاه_کاردیف	66.25
7141	بورکینافاسو	7191	جمهوری_دموکراتیک_کنگو	65.8
390249	ای.آر._رحمان	1494939	جان_فیلیپ_سوزا	65.75
1955454	آئروفلوت	421402	ایر_کانادا	65.75
7314	قرقیزستان	3918	ترکیه	65.2
7632	گواتمالا	7545	جمهوری_دومینیکن	65.0
6969	اوکراین	7293	لیتوانی	65.0
6737	کالیفرنیا	6827	هاوایی	64.75
14164	لیندون_بی._جانسون	2701	جان_کری	64.75
7204	اروپا	155489	باشگاه_فوتبال_منچستر_یونایتد	64.75
40511	وودرو_ویلسون	14166	جیمی_کارتر	64.5
622426	ادل	6957	بریتانیا	64.5
3251030	بل_هوکس	290879	آین_رند	64.5
79717	لوور	645460	موزه_دل_پرادو	64.25
253015	جولیا_رابرتس	290990	لیدی_گاگا	64.0
14136	آبراهام_لینکلن	289909	ناپلئون_بناپارت	64.0
27404	وینستون_چرچیل	14164	لیندون_بی._جانسون	63.4
754007	دیوید_سداریس	318650	باستر_کیتون	63.4
3192172	اداره_تأمین_اجتماعی_(آمریکا)	5229446	اداره_کسب‌وکارهای_کوچک	63.0
112834	الجزایر	3119	فرانسه	63.0
7293	لیتوانی	211122	کوزوو	62.75
1834952	مدرسه_حقوق_هاروارد	312890	مدرسه_اقتصاد_لندن	62.25
54934	مریلین_مونرو	41485	برد_پیت	62.25
164288	ولادیمیر_پوتین	421209	متروی_مسکو	62.2
163930	ایران	802	افغانستان	62.0
43600	میکل‌آنژ	366441	کلیسای_کاتولیک	61.8
234317	قلعه_هیمه‌جی	2998	ژاپن	61.75
57764	کلئوپاترا	68193	رامسس_دوم	61.75
737085	ریچارد_پرایر	349564	کری_گرانت	61.6
760813	فرد_آستر	2589447	کارول_چانینگ	61.25
36333	پورتوریکو	3103	ایالات_متحده_آمریکا	61.25
23703	تونی_بلر	11162	جان_اف._کندی	60.75
4055	مسکو	22974	رود_ولگا	60.5
2404826	فرناندو_هفتم	651012	نیروهای_نظامی_اسپانیا	60.25
265169	شاهرخ_خان	2400506	آبیشک_باچان	60.0
366735	نیروی_هوایی_سلطنتی_استرالیا	409231	نیروی_دریایی_روسیه	59.8
7188	کوبا	6812	فلوریدا	59.75
16979	قاهره	6915	توکیو	59.75
181301	اسکار_وایلد	1649524	مایا_آنجلو	59.75
139809	گرند_کنیون	156322	رودخانه_کلرادو	59.5
796615	جانگ_زئی	6945	پکن	59.2
146357	ویلیام_شکسپیر	29550	ادگار_آلن_پو	59.0
314374	شاه_آرتور	7926	انگلستان	58.75
265169	شاهرخ_خان	8053	بمبئی	58.75
3272911	سچین_تندولکر	7567	هند	58.25
29204	سئول	144468	سامسونگ_الکترونیک	57.5
632503	جیمز_ارل_جونز	24948	آنجلینا_جولی	57.5
6798	لندن	5523535	حزب_کمونیست_بریتانیای_کبیر	57.0
3725149	بی‌بی‌سی_جهانی	865220	کوندی_نست	56.8
4679	مونیخ	8095	دانوب	55.25
14065	فیودور_داستایفسکی	4137945	دین_کونتز	54.75
11482	لئون_تروتسکی	152639	الیور_کرامول	54.4
7335	غنا	3119	فرانسه	54.0
645460	موزه_دل_پرادو	183273	بارسلون	53.6
51297	جیمی_هندریکس	1494939	جان_فیلیپ_سوزا	52.6
349564	کری_گرانت	38288	ویلیام_شاتنر	52.5
27642	زین‌الدین_زیدان	498747	باشگاه_فوتبال_پاری_سن-ژرمن	52.5
6957	بریتانیا	6836	اتیوپی	52.25
7195	کنگو_(رود)	7277	نیجریه	51.0
4859434	نیروی_زمینی_ایتالیا	263462	آلفا_رومئو	50.5
27404	وینستون_چرچیل	3725149	بی‌بی‌سی_جهانی	50.4
157268	ژولیوس_سزار	2209	ایتالیا	50.25
6957	بریتانیا	7345	باربادوس	50.25
2701	جان_کری	58959	دیک_چینی	50.0
6794	رم	36142	اتنا	50.0
401965	جرمی_کلارکسون	3725149	بی‌بی‌سی_جهانی	49.8
8015	گوانگ‌ژو	6913	لاگوس	49.8
142387	گوردون_براون	14164	لیندون_بی._جانسون	49.6
782950	آکسفام	2011695	صلیب_سرخ_آمریکا	49.5
36039	آنتون_چخوف	181301	اسکار_وایلد	49.4
446569	رزا_پارکس	3577716	انجمن_ملی_پیشرفت_رنگین‌پوستان	49.4
157268	ژولیوس_سزار	303319	نفرتیتی	49.25
7562	دهلی	2794734	سازمان_پژوهش‌های_فضایی_هند	49.0
8053	بمبئی	7360	سنگاپور	48.6
18022	اودیسئوس	155034	المپ	48.5
388353	فرانک_زاپا	4960649	مادرز_آو_اینونشن	48.25
6836	اتیوپی	12937	امپراتوری_عثمانی	48.25
51297	جیمی_هندریکس	632486	جرج_کارلین	47.75
7926	انگلستان	19528	عفو_بین‌الملل	47.75
179306	کاخ_ورسای	158564	شهر_ممنوعه	47.0
3361572	کمیته_المپیک_ایالات_متحده	4308157	سازمان_جهانی_بوکس	46.5
7355	سوئیس	181095	مجمع_جهانی_اقتصاد	46.25
4058	کارل_مارکس	13597	حزب_کارگران_کردستان	45.6
12937	امپراتوری_عثمانی	4048	روسیه	44.75
54246	نلسون_ماندلا	325258	کنگره_ملی_آفریقا	44.0
49578	امپراتوری_گورکانی	163930	ایران	43.5
1066747	لودویگ_فان_بتهوون	24462	برلین	43.5
203760	کاترین_دوم	403563	اودا_نوبوناگا	43.0
360207	رشته‌کوه_اورال	2640000	رود_مروارید_(چین)	42.2
157268	ژولیوس_سزار	163975	سوفوکل	42.0
506193	گلن_بک	1586528	انجمن_ملی_سلاح	42.0
7058	تالین	4055	مسکو	42.0
265169	شاهرخ_خان	2596383	نیو_لاین_سینما	41.6
13048	آی‌بی‌ام	1775269	مونسانتو	40.8
2309626	امپراتور_چیان‌لونگ	265084	فلیپه_دوم	40.4
8056	کلکته	19621	ادینبرا	40.2
7317	فیجی	3027	تونس	40.2
4048	روسیه	35106	ورشو	38.5
7131	بلیز	7104	پرتغال	38.0
220427	تنسی_ویلیامز	895825	دوریس_دی	37.75
1775269	مونسانتو	4035559	دوپونت_(ابهام‌زدایی)	37.25
14136	آبراهام_لینکلن	1066390	رند_پال	37.25
26268	آژانس_بین‌المللی_انرژی_اتمی	123565	شورای_امنیت_سازمان_ملل_متحد	36.8
4679	مونیخ	945957	دانشگاه_لایپزیگ	36.25
852	مجارستان	802	افغانستان	36.0
11575	جی._آر._آر._تالکین	799582	استن_لی	35.4
760813	فرد_آستر	2671254	باله_روس	35.2
91313	اسپارت	221573	موزه‌های_واتیکان	35.2
16979	قاهره	1428	عراق	34.6
10927	ولادیمیر_لنین	1955454	آئروفلوت	34.2
3500434	ایوان_چهارم	963	ازبکستان	33.8
1516	گوتاما_بودا	29202	بانکوک	33.4
360207	رشته‌کوه_اورال	22974	رود_ولگا	33.25
28536	جان_لنون	265169	شاهرخ_خان	33.25
3361572	کمیته_المپیک_ایالات_متحده	155601	تورنتو_رپترز	33.2
89847	چارلز_دیکنز	54987	لوچانو_پاواروتی	33.0
23533	الویس_پرسلی	290817	بروس_ویلیس	33.0
303268	تیلور_سوئیفت	4960649	مادرز_آو_اینونشن	32.25
181301	اسکار_وایلد	6957	بریتانیا	31.5
141357	کلمبوس،_اوهایو	161959	ولز	31.4
6873	مادرید	263462	آلفا_رومئو	31.2
48659	کرملین_مسکو	12937	امپراتوری_عثمانی	31.2
211253	دانشگاه_پنجاب	1211383	نیروی_زمینی_هند	31.0
67929	بان_کی‌مون	123561	یونیسف	31.0
116041	آژانس_امنیت_ملی	5048682	ارتش_آلمان	30.4
85639	سازمان_تجارت_جهانی	113313	وزارت_امنیت_میهن_ایالات_متحده_آمریکا	30.2
7157	سوئد	8004	استانبول	29.6
79717	لوور	945957	دانشگاه_لایپزیگ	29.0
6945	پکن	252905	کمیته_بین‌المللی_المپیک	29.0
58974	بیل_گیتس	940301	تامبلر	28.8
123565	شورای_امنیت_سازمان_ملل_متحد	181095	مجمع_جهانی_اقتصاد	28.6
155593	فینیکس_سانز	4308157	سازمان_جهانی_بوکس	28.4
18019	یوهان_سباستیان_باخ	6867	وین	28.25
88030	مایلز_دیویس	21660	فرانک_گری	28.2
2309626	امپراتور_چیان‌لونگ	57764	کلئوپاترا	27.75
200945	فراری	6753	باشگاه_فوتبال_بارسلونا	27.75
85639	سازمان_تجارت_جهانی	312890	مدرسه_اقتصاد_لندن	27.75
7275	نروژ	6798	لندن	27.0
506193	گلن_بک	173669	جان_مک‌کین	27.0
230196	مک‌دونالد	13048	آی‌بی‌ام	26.75
14065	فیودور_داستایفسکی	6867	وین	26.6
24815	باشگاه_فوتبال_بایرن_مونیخ	886441	دانشگاه_فنی_مونیخ	26.6
651012	نیروهای_نظامی_اسپانیا	113313	وزارت_امنیت_میهن_ایالات_متحده_آمریکا	26.4
737085	ریچارد_پرایر	26427	توپاک_شکور	26.25
48659	کرملین_مسکو	252905	کمیته_بین‌المللی_المپیک	26.25
58830	نوآم_چامسکی	1529718	آلکوا	26.0
42204	آنتونیو_باندراس	6753	باشگاه_فوتبال_بارسلونا	25.8
79717	لوور	498747	باشگاه_فوتبال_پاری_سن-ژرمن	25.75
7055	استرالیا	7186	لوکزامبورگ	25.75
27404	وینستون_چرچیل	8095	دانوب	25.75
14136	آبراهام_لینکلن	253291	اتحادیه_آزادی‌های_مدنی_آمریکا	25.6
290879	آین_رند	7236	ژوزف_استالین	25.6
3103	ایالات_متحده_آمریکا	426732	گلدمن_ساکس	25.6
146681	نیکلای_دوم	14159	فرانکلین_دلانو_روزولت	25.4
122686	باراک_اوباما	123565	شورای_امنیت_سازمان_ملل_متحد	24.6
122686	باراک_اوباما	362672	موقوفه_ملی_هنرها	24.6
18094	پاریس	8015	گوانگ‌ژو	24.5
283392	بوگاتی	69145	بوئینگ	24.2
8183	تیمز	152713	دانشگاه_کارنگی_ملون	24.0
539860	ارجن	8007	کراچی	24.0
400154	سائو_سائو	6798	لندن	24.0
181301	اسکار_وایلد	18094	پاریس	23.6
2499537	جیمز_پترسون	428941	اداره_پلیس_شیکاگو	23.25
58959	دیک_چینی	163930	ایران	23.0
23703	تونی_بلر	79717	لوور	23.0
2499537	جیمز_پترسون	1283	کانادا	22.75
12324	جرج_دابلیو._بوش	3361572	کمیته_المپیک_ایالات_متحده	22.75
42980	حزب‌الله_لبنان	2632107	دانشگاه_هامبورگ	22.6
54029	بریتیش_ایرویز	166518	دانشگاه_آکسفورد	22.5
6957	بریتانیا	498747	باشگاه_فوتبال_پاری_سن-ژرمن	22.5
2509984	نارندرا_مودی	2794734	سازمان_پژوهش‌های_فضایی_هند	22.25
4557	فرات	17028	مکزیکو_سیتی	22.2
111729	مارتین_لوتر_کینگ_جونیور	757	آلبرت_اینشتین	21.75
24462	برلین	216844	بانک_مرکزی_اروپا	21.75
6867	وین	281355	لامبورگینی	21.75
7514	بوداپست	8011	شانگهای	21.25
7293	لیتوانی	4294569	نیروی_هوایی_سلطنتی_نیوزیلند	21.0
223853	تایگر_وودز	438642	فدراسیون_فوتبال_ایالات_متحده_آمریکا	21.0
24815	باشگاه_فوتبال_بایرن_مونیخ	5048682	ارتش_آلمان	21.0
181095	مجمع_جهانی_اقتصاد	5523535	حزب_کمونیست_بریتانیای_کبیر	21.0
390249	ای.آر._رحمان	8056	کلکته	20.8
19733	آتن	3361572	کمیته_المپیک_ایالات_متحده	20.6
515585	دیلما_روسف	7308	کلمبیا	20.6
16018	کوه_آرارات	366441	کلیسای_کاتولیک	20.25
410626	کالین_فرث	622426	ادل	20.25
7313	کره_شمالی	7318	فیلیپین	19.75
33413	هیمالیا	1485	جنوبگان	19.75
4048	روسیه	116041	آژانس_امنیت_ملی	19.6
3103	ایالات_متحده_آمریکا	158564	شهر_ممنوعه	19.6
294927	وزوو	8011	شانگهای	19.5
342605	دیوید_کامرون	252366	بورس_لندن	19.5
4055	مسکو	5048682	ارتش_آلمان	19.25
4308157	سازمان_جهانی_بوکس	366735	نیروی_هوایی_سلطنتی_استرالیا	19.25
5366396	ارکستر_بوستون_پاپس	152686	دانشگاه_ماساچوست_در_امهرست	19.0
7195	کنگو_(رود)	946217	کوه_کنیا	18.8
7065	جی.کی._رولینگ	757	آلبرت_اینشتین	18.4
6735	چین	3361572	کمیته_المپیک_ایالات_متحده	18.25
58974	بیل_گیتس	7065	جی.کی._رولینگ	18.0
85639	سازمان_تجارت_جهانی	532588	لینکدین	18.0
146357	ویلیام_شکسپیر	19621	ادینبرا	18.0
123565	شورای_امنیت_سازمان_ملل_متحد	1837468	بنیاد_مرزهای_الکترونیکی	17.6
7065	جی.کی._رولینگ	314374	شاه_آرتور	17.6
146357	ویلیام_شکسپیر	3734962	ارکستر_سمفونیک_لندن	17.5
158900	وارن_بافت	221556	صندوق_بین‌المللی_پول	17.0
3918	ترکیه	215676	شورای_حقوق‌بشر_سازمان_ملل_متحد	17.0
180566	مت_دیمون	362672	موقوفه_ملی_هنرها	17.0
1837468	بنیاد_مرزهای_الکترونیکی	791164	گوگل	16.8
25576	لوئی_چهاردهم	283392	بوگاتی	16.75
7100	ایسلند	123565	شورای_امنیت_سازمان_ملل_متحد	16.75
19046	نیل	112834	الجزایر	16.5
58959	دیک_چینی	4282969	مدیریت_بزرگراه‌های_فدرال	16.5
3725149	بی‌بی‌سی_جهانی	631920	باشگاه_فوتبال_لستر_سیتی	16.5
39003	دانشگاه_کمبریج	31865	باشگاه_فوتبال_آرسنال	16.2
356176	فرانسیس_آسیزی	19528	عفو_بین‌الملل	16.0
2860	یوهانس_برامس	35896	بروس_اسپرینگستین	16.0
27707	سیلویو_برلوسکونی	8100	آمریکای_جنوبی	15.6
69145	بوئینگ	791164	گوگل	15.5
29204	سئول	8250	اریتره	15.5
6957	بریتانیا	150508	کوه_سینا	15.4
540745	کوین_دورانت	113187	شارلیز_ترون	15.4
163975	سوفوکل	79717	لوور	15.25
8231	دجله	150129	وزارت_کشاورزی_ایالات_متحده_آمریکا	15.25
919492	کالج_ترینیتی	252366	بورس_لندن	15.0
209282	باب_دیلن	4873331	لس_آنجلس	15.0
303319	نفرتیتی	67929	بان_کی‌مون	14.8
6850	پرو	33413	هیمالیا	14.75
28283	نیویورک	252366	بورس_لندن	14.75
67467	مارک_روتکو	25668	لوفت‌هانزا	14.75
234317	قلعه_هیمه‌جی	2193439	گاندور	14.75
8183	تیمز	307931	باشگاه_فوتبال_منچستر_سیتی	14.5
7284	موزامبیک	296106	دانشگاه_دولتی_مسکو	14.4
2701	جان_کری	89398	جرج_هریسون	14.4
8183	تیمز	3725149	بی‌بی‌سی_جهانی	14.25
14127	مارتین_ون_بیورن	38287	الیزابت_دوم	14.25
1283	کانادا	54029	بریتیش_ایرویز	14.2
118340	ادیپ	303380	کیم_جونگ_ایل	14.2
185668	استیون_کینگ	1686458	تارگت	14.0
39722	بیل_کلینتون	17028	مکزیکو_سیتی	14.0
39506	دانشگاه_هاروارد	426732	گلدمن_ساکس	13.75
12324	جرج_دابلیو._بوش	146111	دانشگاه_ییل	13.6
1283	کانادا	85639	سازمان_تجارت_جهانی	13.4
303380	کیم_جونگ_ایل	1483396	دانشگاه_چینهوا	13.25
4058	کارل_مارکس	234317	قلعه_هیمه‌جی	13.25
118340	ادیپ	91313	اسپارت	13.2
7065	جی.کی._رولینگ	388353	فرانک_زاپا	12.8
164272	گری_اولدمن	4873331	لس_آنجلس	12.8
946217	کوه_کنیا	6913	لاگوس	12.8
403563	اودا_نوبوناگا	234317	قلعه_هیمه‌جی	12.8
27404	وینستون_چرچیل	2761	نپال	12.6
55306	هواپیمایی_امارات	5239045	نیروی_دریایی_اسپانیا	12.6
1825760	اتحادیه_ملی_ورزش_دانشگاهی	3757014	دانشگاه_دهلی	12.5
2499339	رالف_لورن	91455	دالایی_لاما	12.25
409729	کویین_لطیفه	940301	تامبلر	12.25
209282	باب_دیلن	23703	تونی_بلر	12.25
26268	آژانس_بین‌المللی_انرژی_اتمی	6791	دانشگاه_تهران	12.25
349564	کری_گرانت	28283	نیویورک	12.25
221573	موزه‌های_واتیکان	3918	ترکیه	12.25
6915	توکیو	156322	رودخانه_کلرادو	12.0
12324	جرج_دابلیو._بوش	7142	پاناما	12.0
96168	لیونل_مسی	265084	فلیپه_دوم	12.0
3284045	ویرجین_مدیا	166518	دانشگاه_آکسفورد	12.0
6881	جاکارتا	6667	برزیل	11.8
57083	جان_استاین‌بک	27642	زین‌الدین_زیدان	11.8
796615	جانگ_زئی	180559	یونیورسال_پیکچرز	11.75
7472	بوگوتا	2141344	اداره_مبارزه_با_مواد_مخدر_آمریکا	11.75
146728	سپاه_تفنگداران_دریایی_ایالات_متحده_آمریکا	1529718	آلکوا	11.75
782950	آکسفام	160151	دانشگاه_تورنتو	11.6
5910	دیزی_گیلیسپی	22855	هیلاری_کلینتون	11.5
1066747	لودویگ_فان_بتهوون	2209	ایتالیا	11.5
25666	کلود_دبوسی	7926	انگلستان	11.4
303319	نفرتیتی	145061	سوریه	11.25
2615255	رزا_(رپر)	5366396	ارکستر_بوستون_پاپس	11.25
27707	سیلویو_برلوسکونی	150134	وزارت_امور_خارجه_ایالات_متحده_آمریکا	11.25
7104	پرتغال	212973	آژانس_فضایی_اروپا	11.0
12734	ارنست_همینگوی	7288	مالی	11.0
19115	تورگود_مارشال	96168	لیونل_مسی	11.0
7353	نیوزیلند	25668	لوفت‌هانزا	10.8
23703	تونی_بلر	7142	پاناما	10.8
6667	برزیل	6753	باشگاه_فوتبال_بارسلونا	10.75
7562	دهلی	3677787	بورس_کالای_نیویورک	10.5
38287	الیزابت_دوم	1485	جنوبگان	10.5
1485	جنوبگان	219095	سازمان_حفاظت_از_محیط_زیست_ایالات_متحده_آمریکا	10.5
122686	باراک_اوباما	7204	اروپا	10.5
524760	پی‌پل	312890	مدرسه_اقتصاد_لندن	10.4
252572	کارل_لاگرفلد	206718	لرد_بایرون	10.4
38282	ملکه_ویکتوریا	18094	پاریس	10.25
157268	ژولیوس_سزار	317450	اتریش	10.25
387602	استیو_آستین	307931	باشگاه_فوتبال_منچستر_سیتی	10.2
36549	برام_استوکر	18094	پاریس	10.0
263462	آلفا_رومئو	6753	باشگاه_فوتبال_بارسلونا	9.8
27707	سیلویو_برلوسکونی	2801090	دادگاه_حقوق_بشر_اروپا	9.8
39722	بیل_کلینتون	5229446	اداره_کسب‌وکارهای_کوچک	9.75
7321	مولداوی	284297	ایندیاناپولیس_کولتز	9.5
173361	هنری_هشتم	366735	نیروی_هوایی_سلطنتی_استرالیا	9.4
14166	جیمی_کارتر	48659	کرملین_مسکو	9.4
1283	کانادا	253291	اتحادیه_آزادی‌های_مدنی_آمریکا	9.25
14166	جیمی_کارتر	5229446	اداره_کسب‌وکارهای_کوچک	9.0
24462	برلین	361658	دانشگاه_اسلو	9.0
29204	سئول	150508	کوه_سینا	9.0
146681	نیکلای_دوم	839	تاجیکستان	9.0
41815	جین_آستن	54029	بریتیش_ایرویز	8.8
91455	دالایی_لاما	220427	تنسی_ویلیامز	8.75
146681	نیکلای_دوم	29550	ادگار_آلن_پو	8.6
4873331	لس_آنجلس	1825760	اتحادیه_ملی_ورزش_دانشگاهی	8.5
18915	ریچارد_فاینمن	6791	دانشگاه_تهران	8.4
19115	تورگود_مارشال	219095	سازمان_حفاظت_از_محیط_زیست_ایالات_متحده_آمریکا	8.2
8100	آمریکای_جنوبی	651012	نیروهای_نظامی_اسپانیا	8.2
206718	لرد_بایرون	114504	محمد_علی_کلی	8.2
6867	وین	5048682	ارتش_آلمان	8.0
7055	استرالیا	179306	کاخ_ورسای	8.0
7338	سیرالئون	414099	دانشگاه_گلاسگو	8.0
294927	وزوو	7313	کره_شمالی	7.8
3251030	بل_هوکس	362672	موقوفه_ملی_هنرها	7.75
25067	آنگلا_مرکل	3103	ایالات_متحده_آمریکا	7.75
29204	سئول	79717	لوور	7.7
4873331	لس_آنجلس	2640000	رود_مروارید_(چین)	7.6
51297	جیمی_هندریکس	24948	آنجلینا_جولی	7.5
281527	مایو_کلینیک	230196	مک‌دونالد	7.5
3500434	ایوان_چهارم	632486	جرج_کارلین	7.4
5069207	کوهستان_بلو_ریدج	64162	باشگاه_فوتبال_چلسی	7.25
36142	اتنا	263462	آلفا_رومئو	7.25
6794	رم	24268	مرسدس-بنز	7.25
234317	قلعه_هیمه‌جی	4557	فرات	7.25
230196	مک‌دونالد	902268	شرکت_داو_کمیکال	7.0
170568	سی‌ان‌ان	26268	آژانس_بین‌المللی_انرژی_اتمی	7.0
358825	نیکلای_ریمسکی-کورساکف	3192172	اداره_تأمین_اجتماعی_(آمریکا)	6.8
88030	مایلز_دیویس	142334	رود_می‌سی‌سی‌پی	6.8
17028	مکزیکو_سیتی	5239045	نیروی_دریایی_اسپانیا	6.8
315469	استیون_کلبر	219095	سازمان_حفاظت_از_محیط_زیست_ایالات_متحده_آمریکا	6.75
303268	تیلور_سوئیفت	253332	فیس‌بوک	6.75
2491852	مارتا_استوارت	1516	گوتاما_بودا	6.75
58974	بیل_گیتس	902268	شرکت_داو_کمیکال	6.6
5069207	کوهستان_بلو_ریدج	170568	سی‌ان‌ان	6.4
289909	ناپلئون_بناپارت	7545	جمهوری_دومینیکن	6.2
116267	آفریقا	4859434	نیروی_زمینی_ایتالیا	6.0
164272	گری_اولدمن	25104	مولوی	6.0
413744	دانیل_استیل	7293	لیتوانی	6.0
6945	پکن	2801090	دادگاه_حقوق_بشر_اروپا	6.0
3154745	تام_بریدی	158564	شهر_ممنوعه	5.8
176863	انجمن_قلب_آمریکا	791164	گوگل	5.8
150129	وزارت_کشاورزی_ایالات_متحده_آمریکا	5366396	ارکستر_بوستون_پاپس	5.8
387800	دهلی_نو	7294	لیبریا	5.75
14136	آبراهام_لینکلن	11222	آسیا	5.75
303380	کیم_جونگ_ایل	252905	کمیته_بین‌المللی_المپیک	5.75
2622719	ماگنوس_پنجم_نروژ	205685	رینگو_استار	5.6
5772	هامبورگ	160151	دانشگاه_تورنتو	5.6
186431	آکیرا_کوروساوا	201197	باشگاه_فوتبال_لس_آنجلس_گلکسی	5.5
36039	آنتون_چخوف	645460	موزه_دل_پرادو	5.5
16979	قاهره	2078147	سیرک_آفتاب	5.5
96168	لیونل_مسی	3280	آلبانی	5.5
141314	فیثاغورس	25690	دانشگاه_استنفورد	5.4
633839	رزاریو_داوسون	7188	کوبا	5.4
19621	ادینبرا	212973	آژانس_فضایی_اروپا	5.4
25576	لوئی_چهاردهم	142334	رود_می‌سی‌سی‌پی	5.4
5229446	اداره_کسب‌وکارهای_کوچک	4534912	ارکستر_فیلارمونیک_وین	5.25
122686	باراک_اوباما	303268	تیلور_سوئیفت	5.25
7139	بوتان_(کشور)	158564	شهر_ممنوعه	5.0
8011	شانگهای	69145	بوئینگ	5.0
